sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
39_OFAV_001a,239057,-0.2773864460099775,0.05823419211716657,-0.13916763933221155,-0.16204639961125064,0.010053262311023055,0.04480781639229154,0.011472725791911952,-0.027859523019213354,0.03576511119981249,-0.056899799344691145,0.0029862422035294156,0.002305944825640347,-0.01961998687110266,-0.05502672684814084,0.013767262315211136,0.010037044292010203,-0.0970031616944022,-0.006113267828627091,-0.017055469304951776,-0.00021793117409073227,-0.07753306012499701,-0.042792667261004495,0.021309485669953804,-0.00425596287888953,-0.005573099919697988,-0.056759804342473984,-0.009927376312708198,0.0004871901877707988,0.00019195858991277214,0.0014651533397640286,-0.0008068625883568989,0.006152294665814084,0.002395862467167384,-5.683013066681943e-05,0.0019105723045633317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_OFAV_007,239065,-0.2994737246135657,-0.01726360007818908,-0.06741586271480432,0.07406426355541346,0.1415619760835878,-0.02881166798126007,-0.003915407523922744,0.01890374785243618,0.028865251095918882,-0.072037252477772,0.008068024083045081,-0.00011726495729278975,0.008573709256596217,0.03084568731124531,-0.004781169267529515,0.006488918161634827,0.020604598237640152,0.0014670215582052,0.05906965782281456,-0.021807511025393852,-0.048613279183561134,0.04526483051577931,-0.019807981396017228,-0.010296688724965105,-0.02657888717870241,-0.024208158138567172,0.01043513652192639,-0.0004181460197261585,0.016081913108286095,-0.003011707749491374,0.001504941885760164,-0.0027658161803246224,0.00039869234666209185,-0.004463803948519843,0.0019494289437228507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43_OFAV_011,239071,-0.31696129488232133,-0.05553796365903764,0.028225281855373107,0.05148643961904939,0.05820866105090768,-0.02216195163969488,-0.006439370575329986,0.005606539669777285,-0.0051566714782020255,0.005607067907990997,0.00013504062097706383,-0.0007693418195845073,-0.010441755843991915,-0.016324218022382892,-0.0027297674951769616,0.030611562575702463,-0.003562921685258256,-4.527258939295003e-05,-0.025497387847851407,0.00875901346067031,-0.019725994407067914,-0.032473791580181315,-0.0013158135750326308,0.00521185829007002,-0.045892710182241225,0.03910287521052626,0.022530634726990902,0.0005105196416933506,-0.0003577955346683308,-8.179833932285911e-05,6.542716435331154e-05,0.0038925119298432254,0.002275002181466351,0.002670480622196908,-0.00038700171512531133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_OFAV_001,239077,-0.3096891097251854,-0.06937893090067854,0.09857119910053437,-0.013875283809951693,-0.03931393039249679,0.0007229176013507085,-0.002393018272208641,-0.009984743138370545,0.0014770579965331307,-0.0030282817699908682,0.00035190861001441355,-0.0003760540668593772,0.025962497451465314,0.051334792501490895,-0.002229216857391568,0.0022263925557387747,5.916746052400063e-05,0.0005490399013753081,0.014499885920387222,-0.006588757008089177,-0.0646580416739013,-0.022020478597644933,-0.0009698546619743947,0.007328953420623281,0.002098805422173487,0.047948893625109484,-0.0016429728438989957,-0.0006090826591950917,-0.05164958266051481,0.0007310313550498145,-9.379381491334999e-05,0.0014601327802481556,-0.0005221133407445484,-0.004436407064904112,0.007636970586871588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_OFAV_020,239078,-0.3121069802065585,-0.03737418537531832,0.012344102387351105,0.0005462240264395965,-0.02115974102306426,0.001510777806776143,0.02160392534689915,0.09410566910721077,-0.022458902637013816,0.03997931234866217,-0.003147698900216249,-0.00013911581426726224,-0.03319530289175704,-0.06547740585849601,0.0008804200360065277,-0.030251774486106418,0.022221318751125638,0.0009675672909352439,0.007203286941225825,-0.0012594105995994693,0.018562554660696954,0.02238656715278136,-0.008018455034824524,-0.0014661519916915244,0.027365588220407206,-0.015479866101686338,-0.029697646794803072,-0.0008240940180342295,-0.017474434390495806,0.0006194043158643596,-0.0001841934460439221,0.005172737081930688,0.0030465197971623233,0.011064420798338463,-0.004834893702274112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_001,239083,-0.2887317982935212,0.023630408755517467,-0.13143516482026626,0.1177291355153358,0.15849865355467305,-0.03863886452083362,-0.009979123024776486,0.01003406391384578,-0.020605522411575584,0.038173343767286504,-0.002952335206856341,-0.0010511904210345464,-0.038442268168244344,-0.07189044460079654,-0.0030869322419407666,0.006699786219860236,0.03535697433149877,0.002825325036367428,0.017722916141052324,-0.004099422813388299,0.0012562766306590577,0.04214063456016256,-0.009566531513988093,0.00019294820956523487,0.007226241998348655,0.0006344959633453784,-0.011765513846655543,-6.126136235065622e-05,0.003951049271095209,0.0010733832423076134,-0.0005690865964333191,0.00536333219326002,0.002495086996695015,0.005700463667638231,0.004350463891488334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_002,239084,-0.3030466822937627,0.01533948280034499,-0.07317492335198961,-0.16031520351377457,-0.008942006909707433,0.039823113458381396,0.011225187667385556,-0.015631013645118895,0.024216477761911707,-0.036384852703632384,0.0015932716418767174,0.0012124385956755657,0.03342122546561143,0.0532598822874675,0.00573178477026308,-0.05818191392153413,-0.011486323344386238,-0.0009547993383712672,0.015458462926127035,-0.006622431290694367,-0.01721536962873883,0.007737834265467007,0.0016174352468742677,-0.002774593927601492,0.010666642700905966,-0.033542059296039324,0.019109148226280223,0.0014665382373568357,0.00895295238405234,0.001830079584218842,-0.0010682375495114009,-0.007563287299170051,-0.004928664016675064,-0.0014724094239783106,0.0018264858659595166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_003,239085,-0.3116197891036799,-0.06985561646753226,0.08282710352878232,-0.023038103364988273,-0.025025895733496797,0.0029442663565994033,0.008192420792202152,0.03430901675874647,0.01069069199873593,-0.028726475979388728,0.0033429789659565165,0.0002381539005501888,0.036930170392398945,0.07730426866255757,-0.002171902493883545,-0.039877722680291806,0.018998625007793354,0.00015409009921724015,0.011934471996476062,-0.004257804749077666,0.0046672450651122225,-0.022614190376492375,-0.024710979367893543,-0.00264694651094606,0.007992435736297343,-0.01413283787092533,-0.0013748466381456616,-4.6307089616936385e-05,0.0025842271190292345,3.7855685300614415e-05,7.977370431970986e-05,0.020838214866997627,0.008681596945338085,-0.0065915849302916555,-0.01389401189245246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_011,239094,0.5834725232196447,-0.03445877507898035,-0.00015469776743631334,0.014084829090730567,0.014765052811829028,0.08367617941198705,0.0356413924168642,-0.011317536232424893,-0.071771754407634,-0.05119886973011975,-0.2822100174471575,-0.07535169244949817,-0.12895089093575515,0.06600630832521145,-0.013130320619515964,-0.006035942916368759,-0.012520812873998335,-0.01654776811017367,-0.004823690438482745,-0.02252951947843875,0.0024388885088076264,0.00242629087350436,-0.003474184438936338,0.015627025311370963,-0.0012997290364773271,-0.0002874625403146006,-0.0005815609364825447,-0.008151228428185367,0.000234256686168218,0.009623280528049163,-0.005412793598057971,5.931479405040873e-05,-0.0009691674180951585,0.0002488136309927374,3.8920248031253305e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_032,239109,0.5836361382656439,-0.04414953508460485,-0.011068076326865779,0.024162545131522595,0.005675032575490025,0.18664401832253993,-0.24953809597998938,0.054116701099652734,-0.02993403286854593,-0.025879127998135944,-0.04096187493852991,0.004124030270973158,0.0619588536941175,-0.03194705307768043,-0.005097401643381526,0.002104442764243705,0.005487521514157444,0.02521290352817423,-0.00800561305032487,-0.02030174830837146,6.693281950623805e-05,-0.00029944357847803055,-0.00039773040794972565,0.015045374800551006,-0.0006944681699814738,-0.002440310365103712,0.0010466340500307593,-0.012107236144614826,-0.001096900059863664,-0.036883263808224834,0.011703339896654459,-0.00178496761464517,0.007670543545632183,-0.0012212759368552795,9.295792683038188e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
