sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126
R335,238965,-0.026538115482161163,-0.007012993009654981,0.039463043917215154,0.02993331261479805,0.011757637566599616,0.03163637635515018,-0.014975957173967965,0.021172507491848576,0.006798948429501036,0.008291395019964846,0.009360262406447897,-0.00985084627367471,0.008626286721516965,0.002728251700280187,-0.007114561138680812,0.004724062184445025,0.0026027692981277248,0.004159294229122142,0.001958730568569651,0.00467924272052165,-0.0003525728119630353,-0.001356541519978494,0.010160161337177976,0.007333015046698853,0.002784930102169485,-0.0029354555132646972,-0.014437280890938651,0.0013052986577507147,0.003181156481395358,-0.005176645635343676,0.0024542226277493545,0.004130493012113564,0.005684228559238836,-0.0033954297080537347,-0.008644481290471722,-0.0064887616609807935,-0.004258868265704638,-0.0008626728095736091,-0.0026675447383605277,-0.001612978785649453,0.0007557753513654666,-0.002543028998779589,0.0019544800501305336,0.0004031308761280109,0.0012552240149626187,0.0016186678806818168,0.0005876199422232254,-0.000867639944259558,-0.00022663042339575912,0.0006846472171284483,-6.983106777693859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R336,238966,-0.02975961518434198,0.01874611174977521,0.01927022825033374,-0.005059559943615883,-0.014384403780773089,-0.0002737898315727689,-0.019663566255554044,-0.022782544277146533,-0.004924110695618098,0.02030774182650135,0.004171948129322463,0.015751886904663306,0.0014810422893036103,0.00028073624562178546,-0.009799915796166302,0.0026025294297378782,0.007932417848885126,0.0011925767353161846,0.0008566399044111488,-0.0026973335547278146,0.0038284289314772057,-0.00724523664257042,0.010685043002375829,-0.0032797737638043264,-0.0045775416549154275,0.0023280570778893184,0.0031526715027945067,-0.006617490400941138,-0.0025115458265232834,0.011031598759183412,0.0017999547216295101,0.00236032113473549,-0.006280994129371807,-0.0005328629853180886,-0.0013916370093154452,0.0042679654338253215,-0.0025725570916502855,-0.003508000122255464,0.000241711623041129,-0.002130549555881502,0.0004158301220978182,0.0016781142968446572,0.002557454145066333,-0.00023049813292107884,0.0001179777131474477,0.002215979887839083,0.0009534468566893331,-0.0021904351268092113,0.00017687458294022773,-0.0002532561762702077,-1.2403013067318452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R337,238967,-0.011775378339606337,0.025279340358889422,0.0028799714764892936,0.0047572618173165535,-0.003917211573149831,-0.015487901995880083,0.0009287508556803379,-0.004955436116008616,0.0011106631639941405,0.0006478149930389748,0.002187872773796759,0.012714072907769032,-0.0006635867724110969,-0.007745355083985681,0.0029429046437927167,0.0005458376171442064,0.0020042227650539637,-0.0014817451953631365,0.0046954775938921455,-0.0034271628406946615,-0.009084672091857206,-0.0031112717985572894,-0.003605176567208326,0.002170719431096158,0.001546009918034762,0.006594231842786452,-0.0011831660883825654,0.0008474902164365312,0.002009122349241538,-0.00025745094584487665,0.0006765243745941355,0.0004410576305571046,-0.0022505858490178016,-0.0017478415480415245,-0.0026825427373118136,-0.006663328383705124,-0.0008653856045572803,-0.001962180879949567,0.006714370996947307,0.0007174790810629709,-0.0011229276765278003,-0.0013228238468226976,0.0012205359439364345,-0.0014696724634395328,-0.0031723397653535277,-8.729784571102775e-05,0.00035035005282653707,0.0009634504225227174,-0.001140341675140925,0.0008377161129031922,0.00014773676840751975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R338,238968,-0.024501705302932258,0.02036581696991901,0.005205742029960177,-0.0011173308334697428,-0.011007746400753068,-0.004547608283969511,-0.012154838170284751,-0.0010312476679959065,0.000521237442231299,0.005468183852892719,0.01134244518833899,0.016326265293583345,-0.0015492945632241187,-7.706073749670079e-05,-0.0074062086944684195,-0.001761838516392184,-0.004783861668572222,0.004467781697547696,0.01077251138888587,-0.007167687383281954,-0.0025085637884022043,0.0012763707052317686,-0.015552815825557724,0.005782334047963759,0.001426363829380946,0.003302224621231785,-0.009977141810437878,-0.004768903189292104,0.004788602851022639,0.003965798538025193,0.00018782105877628342,-0.002144154198299678,0.005187584889048085,-0.0018389625996955861,-0.004621606110676924,0.0028010653395851917,0.00011458230350350927,0.0016730760575485008,-0.004199431356758345,0.0024109442799877707,-0.0044730507398069285,0.0016232980246979139,0.0008770070557270937,0.002235618901744141,0.001811873965377225,0.001864081375157503,0.0013373847369370232,0.0010006782513596619,0.00028749605070968703,-0.00019856436274594868,-0.00016803473340909527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R340,238970,-0.01819554528039769,0.019525964191916306,-0.013315831131983499,0.00037049954464819215,-0.012562722492913443,-0.009532544098028164,-0.0029066631201676474,0.0005241392154985533,-0.0038594465519080317,0.0073887989947633795,0.0005261740355004058,0.0096154733699039,-5.4363220831699126e-05,0.0010613349818496694,0.004521014397410413,-0.008214459444432635,0.0008968636919408922,0.00851747474120212,0.002519630384445084,-0.007543512211321553,0.0028775456145465213,-0.004897366606280484,0.0014337924707208973,-0.0003421753242355403,0.003768509780891105,-0.0009704751564147255,0.002489893676507488,-0.00040582250865737687,-0.0031807548201878847,0.0004646935948384599,-0.0026169659812669836,-0.0018613086856913363,0.0044805469779138065,-0.0012080840633256961,-0.0018043262914271354,-0.00701751476011903,0.0008955071116710242,-0.0063308545983472965,0.0030023625726524074,0.0009633081425562313,-0.0034175214526251624,0.0017769616864532001,0.002126228257861071,-0.0015830545025315094,0.002056969720208988,-9.223134465350678e-05,0.0019899192357504224,0.0009613649888207376,-0.00045225317487221264,0.000177765349743335,-7.101268915407519e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R341,238971,0.021386359464050562,0.03601774113595398,0.020551661261750138,-0.005379403449411338,0.023338610020963907,-0.004191994329609396,0.02053585657379539,-0.01439642351719298,0.015525492261231085,-0.018324381335257822,0.00668068930036791,0.0014010399512462304,0.004581097888442728,0.011267559523547315,-0.006036552249072346,-0.017004495959944903,0.020662568099585235,-0.003770945765413715,0.0027370406862129355,0.011155094670934007,0.018940718984201393,0.009377088393042523,0.007881401670979537,0.011657849715533833,0.0017785994613686738,0.006772321349825097,-0.002908947837623283,-0.007922966412079057,-0.003358453749064592,-0.0020021338094269735,-0.0032349857269122814,0.0007146916646156351,-0.005202404332210809,-0.004124209903330688,0.0003394977859768552,-0.001801622374838088,0.0011680585453489416,-0.0006464104350124473,-0.0023788998654340142,-0.0029148082569634406,-0.0032405135410630485,0.00235176360572538,-0.0037737964536733973,0.00018669971917113356,0.000505792010944052,0.0005244966542061878,-0.0017118670194262362,-0.00012209807956829806,-0.0007107005337558709,0.000322609811829686,-4.388401757597564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R342,238972,-0.030405933460408985,0.020713093387798837,0.02001919538803551,-0.00010765482367378338,-0.0156810211371474,-0.013211680757699813,-0.01675364318620156,-0.00792060591367305,-0.007512112806602976,0.009413440638051492,0.015299128382350235,0.013191397534503055,0.007601105774750306,-0.004608910399866351,-0.004784929453541516,-0.004243767832202876,0.003082965116668078,-0.0065095295739608676,0.005399663223353264,0.0008022714591812131,0.009620881528751239,-0.0032572688599050202,0.0017858652113548357,-0.0030182097589669965,0.006575619749843855,-0.0029717121410983253,0.00770025673431577,-0.00312303303528686,-0.00680015184469238,0.00434314333075735,-0.0006306206737245041,0.00219772460096708,0.006857042552550229,0.003947022694938258,-0.003895259040099724,-0.01069488818359356,-0.004071762451556598,0.006149615723718806,-0.002196026999045154,0.0048542447189841,-0.0016636769963264567,-0.0002409215116915496,0.00033231123829505574,-0.002611074399393723,-0.0019507295803128102,-0.0014453201700564814,-0.002345286494415833,0.0015970710344093077,0.0004407274528371214,-0.0005058051392103876,6.421941875349134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R343,238973,0.0033522157574861627,0.029294505026231616,0.00501665512129345,-0.00046147076390550045,0.011804566658021057,-0.011533933349341049,0.007549424278471564,-0.014674165627495081,0.002557619290732985,-0.012343691919517941,-0.001366986901187601,0.0068831129615004195,0.004112573583629167,-0.0038495447564551185,-0.005377515840243732,-0.011276725937975749,0.00016259105903918206,-0.0009224423678343329,0.001869119266396196,-0.0010033601516502178,-0.0015692312413057097,0.005193353375950335,-0.005194470302624025,-0.00278235145419392,-0.005641180825152324,-0.006632189664594662,-0.0018139935289908117,2.0658455728153204e-06,0.0029577437891950224,0.004507087127251128,0.002329813163375113,-0.0007892240731334163,0.0008525857272420114,-0.0015003168240267373,-0.0010184157983289463,0.0007083663095728265,-0.0012118368011003427,-0.001176713975175834,0.002103854050537371,-0.006647990971211431,-0.0018298194996725034,0.0006512613901348562,0.0017660875998292541,-0.0016806985824743578,0.0002630338924025555,-0.0036067511072509343,0.0010279168371652412,-0.001147286261408903,-0.0006560316601043058,0.0001825318430610538,0.00025044999027020826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R344,238974,-0.004207283500256761,0.022334054531389362,-0.011298925137645268,0.002524423684380684,-0.006530931860766729,-0.017133531176658584,-0.005288912678488742,0.017829338865630963,0.005958709563759261,0.006922987992441616,-0.025299978379128035,0.010098179566276792,-0.008888614358269948,-0.0051154530256546085,-0.002353046435600891,-0.00040128743658715294,-0.0022508755511790727,0.0044428769475957,0.0009314075436814486,0.00041149367609597844,0.003079303776492697,0.0027578642473400656,0.0029327187138242037,-0.0001383813162169457,-0.0005228415508388618,0.00010045348707306009,0.0017266465193967132,0.0012048596182751368,0.0019896294052654325,-0.0020859009471301065,0.0012199048661323247,0.0058487200355826306,0.0016603593785272863,-0.0006309507828797942,-0.009032091331072528,-0.00643499426981584,0.00023186702687349886,-0.0023539019107775053,-0.0011308190506993752,-0.0004668179032363302,0.00024530063208377253,-0.0026884129859097686,-0.0016669951360705113,-0.00023430745845401873,0.0022815901823950834,0.001051325742287748,-0.0005174216321290098,-0.0011953193325789004,0.000415957885801451,-0.0006970696290247776,8.743290316972999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R345,238975,-0.011692630122234872,0.018881171063720236,-0.015945338447645153,0.002351010328825341,-0.010305957268789114,-0.00998437871097499,-0.005234822003042112,0.018164365546771918,0.00795522359616638,0.00601862192452901,-0.017166631118952128,0.005565926631643634,-0.005895645986296516,0.00180149505285955,-0.003540463173427337,-0.0009453116558222238,0.0023787402441791724,0.0012197749202012178,-8.584589316002336e-05,-0.002989787021031708,0.00014540419392022048,-0.0020069682940936843,-0.0024477467745081683,0.008365218566390034,-0.0003201810105318465,-0.004033882463800243,-0.003020855375175665,-0.00031645356945501777,0.00013393179145043343,0.003622746461370238,-0.009552000386735182,-0.0010780946895348857,-0.004544497625256252,0.005725198101955554,0.0029619047940253706,0.0010899949381936616,0.006025970293420097,-0.0016090536312745355,0.001108105206904409,0.0007388440349007577,6.372358009157585e-05,0.002915606333066887,-0.00023243974283758542,0.0015108961344808167,-0.0007288180232585244,-0.001964079877937568,2.4079779071337327e-05,-0.0004448130831219717,0.00035443394112098206,0.0006036496804780739,-3.659950724509283e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R346,238976,-0.0014849540041027,0.022798208472010015,-0.00840545719009965,-0.0013328115476566589,0.00023850709268479395,-0.002580235699500149,0.0033005431881536025,0.009463366444702853,0.005802311351482204,0.0009735729180209867,-0.020381455628576704,0.003162269289992812,-0.005652596828443946,-0.0011154959137964788,0.0028196465074362565,-0.002704844456108644,0.001113355402098657,-0.002694227084812038,-0.0008625865467380295,-0.0008772712015896308,-0.0031020085532565524,0.0054865622528396185,0.002021924319173684,0.0033336258055276543,-0.0005872309452829233,-0.007861298784436973,-3.583241663907885e-05,-0.002341829705821607,-0.0034437198891568146,-0.00139804137315594,0.0025686796506904906,-0.0005450193075300659,-0.0005959986280682441,-0.0024575384767188883,0.003354930864393157,0.00034620743589203353,0.0009314708810326471,0.0044911093242983036,-0.004235497487575672,0.00029754202267208836,-0.00399486265080428,-0.000692831547002026,0.0025253424268756558,-6.882955239198914e-05,-0.002021058898113735,-0.0010768879640634086,0.001607432741903788,-0.001421867651092159,8.827604812281902e-05,0.0005736268832650398,0.00021240854004376665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R347,238977,-0.015681302946785644,0.019535624691771593,-0.0002835587669089669,-0.0036333589111769878,-0.011831976686209816,-0.00026995622168563536,-0.014084711427703511,0.006111580496654742,-0.0009929360967161104,0.01176188997375022,-0.020786208740967666,0.007959410214242886,-0.0009648948364445292,-0.006773287146316263,0.004397531410779012,-0.015771654949811205,0.0030019332793785225,-0.005419676178712778,-0.00232326155420608,0.004471523628885839,5.1621851233338374e-05,-0.007709192707528515,-0.001492001650690768,-0.0027599518650328106,-0.001315718133434678,0.002671516908857526,-0.0025986221763272793,0.001581616417156999,-0.0009233659901364839,0.002847692573424456,0.0008807276726112052,0.0022292818536477493,0.0014377532059842906,-0.0012238940861748243,0.002368994058238408,0.0024010259458883544,-0.0006977629442985905,5.912167885490364e-05,0.00025154376491567536,-0.000256994343235338,-0.002605765596656073,0.0013861917903195628,-0.003218378071411976,-0.0013904667308331374,-0.0005366951004852263,0.0013322500660420612,0.0012629352877569489,0.0009066202077603162,0.0003861058854375372,-0.0007035181038913705,0.00010749208738459662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R348,238978,-0.01591587854210695,0.019020625261723715,-0.002640001676552039,-0.005229350845511321,-0.01149869870940881,0.004170279414452227,-0.012323383490156865,0.007165843156786216,-0.001592191944117366,0.011568636331452626,-0.01745482388994665,0.004278086880551334,-0.0037539547647654796,-0.00604513125089776,0.002240016707459715,-0.015031677558554469,-0.0008506777602035175,-0.0015258514252681648,0.00347777241081927,0.006294610756731615,0.0021385940019736497,-0.0041008329979169275,0.0021920974948880824,0.0015002694743590293,-0.0017932504570051997,-0.0057089899343445265,-0.0071164657223436265,0.003844575255586283,0.0016169822496762745,-0.002597516350794882,-0.0043388815445371985,-0.0021571793087716753,4.661369328089134e-05,-0.0017986069310220796,0.0005126574142539737,0.0023024903250422743,1.0131775364907264e-05,-0.0011601422403668292,0.0007701831657961002,0.000736077977616611,0.0019105955790289081,-0.0006183996442966071,0.003555986279786348,-0.0006971528368487025,-0.0031927847199652803,-0.001821913694143814,-0.00011222685486814748,0.0015218464943599786,-0.0013000787850056604,0.00026357369663802604,-0.00021483155560171393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R349,238979,-0.028810142305420786,0.01664988603063164,0.005458935198612315,-0.002528979811130081,-0.01652382602358395,0.0038952308605081066,-0.021195579178153314,0.012035420783935685,0.009120970204834575,0.008766776333224162,-0.007059268170974926,0.008764360896317372,0.0017299884999062176,-0.0018163239672167812,-0.010421705291580338,-0.005394550501087208,-0.0037891162406800526,0.0022599669852996175,0.002102874403119969,-0.0006091297798552491,-0.0045514056954504886,0.0048273747121211855,-0.010599031110774258,0.005764609379800873,-0.004375657865758231,-0.00516298677881083,0.0013608654330120593,-0.0002558675939419902,0.002762897636784623,-0.0017311667546464878,0.004840791799260089,0.004914633382210799,-0.0045503932571638915,0.0020469065327329257,-0.00015420818318145557,-0.0013967488731273182,-0.00561652372495866,0.00054892783418817,-0.005825130720386845,-0.0006725587520491519,-0.0003240882149031418,-0.0031514697941179962,-0.0018420857189132027,-0.0017438579367558796,-0.0006798394425433849,0.000935180242777714,-0.001755638290881116,-0.001329002411243179,-3.751510224410792e-06,0.0003969896344295465,-3.235876412027652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R350,238980,0.003894047483568225,0.022977464276224994,0.013437128065681906,0.009013935176804096,0.01004997105278731,-0.009432716678987109,0.001283038189356619,0.02022830012593242,0.0233600913957195,0.003190759809690524,-0.02761072843161049,0.008369517579690093,-0.005361855137863986,-0.004216021635108637,-0.01012667613849317,0.020174624649453146,0.004476224256528312,-0.018734005708807712,0.0016676921964944732,-0.0019149879418486556,0.0018439582852998254,0.009610044816945149,-0.0004672898986233228,-0.0026670123125722973,-0.0015453888654205963,0.012319278603343895,0.00570006844854371,-0.0002759451733717015,-0.008635078710734392,-0.005410375822534185,-0.007946428489758019,0.003402522838747313,0.006665373549927864,-0.00035858180448303055,0.001525116254777704,0.005041181180415156,-0.0014027509262355873,0.0008339500390777733,-0.0008518534193148276,-0.0014534114604741687,-0.0006792068672566766,-0.0028815658282599246,-0.00032291444437945223,0.0016604562601588426,-0.0023013850775829123,0.001538734197497598,0.0005460174695021032,0.0002915902219148407,-0.0010677046542621488,0.00015426452212582235,9.533399839384504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R351,238981,-0.006319144622437654,0.023302616506549467,-0.003298490203970066,0.0020123322560067045,-0.0029440898726557554,-0.010528247317729552,-0.00337777853052758,0.01201955557080175,0.005016870860393838,0.001039857434969375,-0.02129195375953941,0.0077404732624169114,-0.005353808383785295,-0.00621618612429566,0.0016319096538653319,0.00019898944247973452,0.0019142864747092054,-0.0015303585025703344,-0.0012919977483815937,-0.0014894058060826493,-0.0009720313531324331,0.005219299599216949,-0.004175588027612785,0.005503656409960641,-0.0020456870379440945,0.0005716910734346088,-0.00041743204656105153,0.0012503488880071165,0.0016104920445918426,0.0031873516029278554,0.0064726429308749655,0.001281753211646393,-0.0045264835688834945,-0.0012019049404804832,0.00025058101273208757,0.0022588886560174727,-0.0028044249455926673,0.0005236880119891893,-0.0005586562704820702,-0.0011436651988524797,0.0005897347591870563,0.0034899831886297757,-0.00023829288245658356,-0.0008090890292244951,0.0024091097329340208,0.001087410916173657,-0.0017612980832593917,0.002358928969905505,0.0004637619651401327,0.0003784274148771904,-0.00017358906800082072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
