sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87
B1-B1as-B1ci,1438218,-0.2191454483478487,-0.022919763681292674,0.0164137891596602,-0.12222038370658907,0.019033787377237613,-0.0009499100145437065,0.0059897223014698416,-0.0008471658978294978,-0.0013608052918378044,0.00019064064808243917,-0.008262120353617886,-0.0007878695264696892,-0.021568836033419626,-0.10250294257440339,-0.00751619527539444,0.002569232222572596,0.0089292769240043,0.005996954811826688,0.032977391590053334,0.0012649816385473698,0.010701456709894756,0.022145435130297566,-0.0022936019401615434,-0.003881780700784181,-0.016052703830686722,-0.011053864709804132,0.008280962279578126,-4.513024271531369e-16,-0.017316794278550374,-0.006103338896264805,0.023637617659177566,3.3465987982663257e-06,-0.0002259120314181067,0.010259142152461662,0.009111227900102376,-0.016733249016263243,0.0031214662050081813,0.004480933158810992,0.002960070412751404,-0.0010595302248553036,-0.0005946771811773785,0.007775650352009518,6.768338724056012e-07,-0.007597932693787324,-0.015428586556268479,0.03697958214464082,-0.007712720216004474,-0.0005662354841792714,0.01945899083641471,-0.0013880632737177342,-0.0007504164847328154,0.004003595212229358,0.007721465896738978,-0.00963500536776862,0.006433452523780169,-1.7022689569928572e-15,0.0027821978221047572,-0.0009434593862844041,-1.0029061014642629e-07,0.0089197099324753,0.0010716826185670247,0.002414761033142598,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1g-B1by-B1bw-B1dm-B1au-B1bz-B1s-B14h,1438237,-0.2006869334916416,-0.01963325310965714,0.0014759492353992121,-0.06942421524541886,0.005811036064654524,-0.0020623498446338895,0.011398230679668355,0.0026159296597955133,-0.004040144818335807,0.0004644413725982274,0.06133874128782996,0.020668724292850073,0.04797542296343635,0.19187826723036946,-0.011005397282135735,-0.009304346646291525,0.02792298805999922,0.005580999170222736,-0.020250226861227884,-0.0004026227222171944,0.005171813563420698,-0.018221887392646866,-0.0017909899718547959,0.023711920347632396,-0.03235969249331997,0.012605599863383683,0.024922715217812863,-1.4658445338416425e-15,-0.024935020914671344,-0.004880984630117012,0.006958169702422073,-1.449622653016732e-07,-0.00014388503896812943,0.00818814674826756,0.04565538733775867,0.012711684805027941,0.027752121351536218,0.01479263359868032,0.018590181327848336,-0.00953600669280238,-0.009448758616881627,0.006451071945561607,6.301009886954301e-07,0.02196811007548429,-0.012502257656027423,-0.0020150937920522007,0.006773459760307758,-0.0010343911008944054,9.986101248832901e-05,0.0011752513551921628,-0.0003316764742336627,0.004184785612384133,-0.0026391130649669357,0.0037738235029413716,0.00963031248792898,5.975608639438902e-16,0.008367296681137297,-0.0028130672840503616,-1.0720377899596069e-07,0.0027126032307072086,-0.001412598808852323,-0.0005287742035569781,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1br-B5dx-B5eb-B1gs-B1dq-B1g,1438246,-0.20798075924788972,-0.019858673371391442,0.008435712748291085,-0.08229512880743949,0.009996761697885225,-0.0014080704694724258,0.009456859738584249,-0.002255715170963806,-0.0009455940633523319,0.0006063478015224296,0.03137962900740097,0.007179208168598302,-0.0016647703035013797,-0.03884287671759361,-0.012075891792502926,-0.004355301083743275,0.026769324037763092,0.010597222693809537,-0.10588546925681641,-0.00719135628681191,-0.05542174370866509,-0.06583738002808116,0.010796767109085139,-0.01349430190651056,0.03438468395260391,0.05665612674017435,-0.04325584625632324,-4.23882855407944e-16,-0.0005455137350318742,0.0024307372882331375,0.004885090191800625,1.3692172134724447e-06,-0.00015161193654163174,0.010100965480998475,-0.008595766947682626,-0.04079833948863059,-0.0383744187578302,0.001178304468158776,0.07031341456344192,-0.03622442632294024,-0.003673745133415127,-0.010225240676880226,-8.890740913061623e-07,-0.0025423679533887683,0.00382212048877621,0.008956338980225893,-0.0003617005038374104,0.00020501528932870587,0.0002680670293437777,-0.000829556478668706,1.8810021502519147e-05,0.003530502322174485,0.0015903933484523651,0.004468251525546656,-0.0029395225036998422,4.136027194052176e-16,-0.0036975355060001416,0.0011897394524932239,1.493168543681645e-07,-0.0026176442066968377,-0.00014937772051299805,0.00010304189131831401,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1co-B1ai-B1x-B14d-B1t-B1az-B14c,1438247,-0.15447185717638537,-0.0009003703723581284,-0.03038119346465735,0.2556453777667522,-0.052308052493422574,0.003202845205686668,-0.042742788483669504,0.025892459696382455,0.006508093134530703,0.0006524902930276778,-0.0033662837680934893,-0.006899833940640895,-0.005259450848427638,-0.030097875070100207,-0.006171368474449004,0.019320994012898315,-0.1176832651536373,-0.1155702320991181,-0.0491502012784098,0.004435821127688693,0.06317087880910675,-0.01242966713629262,-0.007466924796210084,0.05492756632184976,-0.07653787839964668,0.016538211050759827,-0.022211393224839705,-1.3357953663549392e-16,0.02623688963700812,-0.007372463263369706,0.021315953733602865,2.4919598536226132e-06,-0.00016616509012124707,0.00907333106739227,0.001391830662900719,0.003533202867305688,-0.010466035014187882,-1.0487714175454992e-05,-0.017219515961535575,-0.013704264985677386,-0.0025649157294123483,0.0091114383260509,6.578674991050151e-07,0.006213355356686938,0.001334178126967189,0.0003509093711485455,0.006213020066061752,0.003394807936965429,0.001360630794737169,-0.0018624729660377457,-0.0004243106983831295,0.003493714888768253,0.0005204135509998018,-0.001844536091456056,0.0020569588694568496,-3.7495770784770593e-16,-0.0003962666374214653,0.00014322358603848594,1.320190330878228e-07,-0.0023287459955181598,0.0011171251641120634,-0.000772957436798601,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1ai-B1x-B1az-B14d-B1co-B1t,1438250,-0.22325689170016913,-0.02215249958448697,0.0030302613666543764,0.031059002707321596,-0.014360672971095065,0.001442640315647154,-0.030493362752411036,0.023866065883720013,0.0060815622344415595,0.0005383507438289577,0.0005295480270468655,-0.009603085059587447,0.002162060497880888,-0.041499753197269014,-0.008086849655925068,0.018075402294849885,-0.08644916501689554,-0.09388775350390678,-0.0349210458737215,-0.00018349910633812879,0.007066098417401331,-0.019925330477551448,0.0010605052647594984,0.010958132526832939,0.011987464547563827,-0.0016324392857097977,-0.06342128845261652,-5.070101709031419e-16,-0.0003276270803443351,0.002888428042819581,0.025955904350053988,4.0145751793060986e-06,-0.0008477141197294609,0.004052864236805565,-0.025986091636569307,0.004449708954466337,0.03422484096758753,0.00419170169287259,0.02208745757106238,0.02653793448494485,0.0006495876872963821,-0.00432405138354184,-3.7624243565740485e-07,-0.000994191681926532,0.004817583666075125,0.001913792480581623,-0.004553558125289145,-0.010850415462761775,0.000864253350928592,-0.002292993282648712,0.002167394888327405,-0.01135482601618117,-0.003552822346659625,-0.00011267284926168029,-0.006039152066691602,-4.712396190637604e-17,0.002300920573193587,-0.0007005496206458851,-4.863224800673283e-08,0.003332056839949025,0.00024516084131218167,0.00041526483510477536,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1co-B14d-B1t-B1ai-B1x,1438259,-0.2255977808521621,-0.022899524839459832,0.006117850587287926,0.006532780496493739,-0.009495333194705418,0.0012587631244532788,-0.028179064045477622,0.02243236457098145,0.005732989468422066,0.000482271611543489,-0.006351876075685045,-0.012021430179627104,-0.001698584146198047,-0.06175673389301524,0.03179522374928535,0.010582138865479257,-0.1061174752794382,-0.03259169172493441,-0.04355755865309321,0.0019475381614623571,0.030421501069953026,0.012898097369098001,-0.004912402646915472,0.032571660239717255,-0.01591215993391905,0.028804606973080276,-0.001888918571274475,8.190741493358253e-16,0.07648422627748575,-0.0016649620590074128,-0.006754448067907654,-1.3773357996055145e-06,0.00035499081209584095,0.033555432051522956,0.030338527098256844,0.005777002097427784,-0.03344160199720547,0.007798592930953157,-0.002548369240464182,-0.006725564865357309,0.004716240715156381,0.003107921023392162,3.154698246310927e-07,0.0028647054410534333,-0.005469289039767924,-0.0023928248852434267,0.002634815828259703,0.006915693839145875,-0.00124370220734079,0.002704032502102081,-0.0014549086718878015,0.005723423091554215,0.0026411577435813175,-0.002924484407554096,0.00606381968863143,-7.269944978835401e-16,-0.0015258154954912759,0.00047461201442279305,-7.57549286832033e-09,-0.0019309964699848082,3.6722700943802484e-05,-0.000423319536102344,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1bw-B1dm-B1au-B14b,1438261,-0.22571326157271276,-0.024759035267915636,0.01616478541131959,-0.11812876123156578,0.016772193868279144,-0.0008229824819706771,0.0013223140718490194,0.003881152347150038,-0.0005137520337374861,0.0003054096391051319,-0.0045068502631174,-0.0016779406944214034,0.02115637508392518,0.07869767644804555,-0.005817660264902488,0.0048318569166426115,-0.007870247183088456,-0.007712854522247371,0.025412890327819206,0.0005638026714884603,-0.0008303603856871302,0.019287412541185107,-0.0015069266927658462,0.01227420058704444,0.034243105943921846,0.019424007354448273,0.01775094810698291,2.9020855866876024e-16,0.03444801199372771,0.0016184538594825283,-0.011507695330457741,-1.405520128014575e-06,0.000158803591050882,-0.005551938234619809,0.009283516926612442,-0.024680812222026317,0.013008961864064016,-0.010303028522651624,-0.002596655035552423,0.0017676063475620563,-0.013214364487698835,-0.005428628078146233,-6.235375902467579e-07,0.020478002564901156,0.006353378548639841,0.00909445527301994,-0.008521781528023742,-0.009629772139106854,0.0003416505146089492,-0.0007220305995695186,0.0033465899163092,-0.01310667625656101,0.0012566328179249957,0.002368217276731913,-0.0007043343283633415,7.233927719713068e-16,-0.0037371305223172294,0.0011919136574898926,7.034212846526647e-08,-0.0025736520853773324,-0.0007758621239459603,-6.27688333634926e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1gy,1438266,-0.19752168101094608,-0.017413549746176347,0.007587878590197629,-0.049575912993964806,0.007369232086291793,-0.00031162917345536195,0.0036386131028941725,-0.0033597029819119545,-0.0002545595299775721,-0.0001477433196223022,-0.008949378069607857,-0.001691986517501702,-0.0015629508817955279,-0.004815236298465409,0.0024472153391035477,-0.005208972982785066,0.02010663455533397,0.02458667265944745,-0.10360619627218463,-0.006158760083262002,-0.05102702253411883,-0.02686658464805434,0.006950765085382706,-0.027288248318151635,0.012172220551226015,-0.17758241616407747,-0.012460204602288123,1.9546177647745707e-16,0.06110772882270547,-0.022300186143282157,0.056953943282025,6.839705517734139e-06,-0.00025651676886517284,-0.029608265756923536,0.031364950785082855,0.02316460745966631,-0.011348615256744462,-0.0019608845441254088,-0.005888251445731409,0.00016405647852480836,-0.010461223628159782,-0.00817360448304237,-7.664975305659596e-07,0.0025164118331531004,-0.0017950001677150397,-0.0009781866043020023,-0.002475629358879851,-0.004741048421357726,0.0010395399498972072,-0.0016139140704203997,0.00083079963555042,-0.001268856244769326,-0.00040581034119387284,0.0010941410254327788,-0.00042533162432093727,1.378528173175092e-16,-0.00019743606332995386,5.979787353268517e-05,7.076381275637605e-08,-0.0003904487194111969,-0.000676730152684446,1.9763893417915312e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1bw-B1dm-B14h,1438277,-0.22437379674448432,-0.02463527529559644,0.017258597438251966,-0.13111344719434215,0.019771636185854046,-0.0010191428007968136,0.004662992300982501,0.0013941907213274698,-0.0011314736553765204,0.00025045347826835226,-0.0072870302642163015,-0.0017294868572325555,0.020238439577196406,0.07762458530373306,0.010658334637182212,0.0008608075838809612,-0.01882729205619865,-0.008868529413873304,0.019095441416516774,0.0025089449364862327,0.022474894990476203,-0.02171195277378312,0.000694452168478546,0.009318000589673862,0.013382699974803004,0.009994056009946682,0.011875863073840335,6.614323791657357e-16,0.011624685254161913,0.0010137690426256485,-0.007393518100056111,-1.012290230067006e-06,6.857316754546391e-05,-0.0037453846285508633,-5.31350747505745e-05,-0.009689372171243141,0.0004526233385184376,0.01191184921374441,-0.002810537734077714,0.005045881872779122,-0.008518151714138925,0.008599979621013812,7.28467336479027e-07,-0.008101424265526283,-0.0004985645459408922,-0.009971532099918072,0.021412010168339022,-0.00407868282612413,0.0029063754612175035,-0.00421049949766093,-0.0009272170928200577,0.009856355425578738,0.003753175983348696,-0.014430076506258969,-0.0001273756324002887,-1.3293612901719012e-15,0.006815985766690338,-0.0023751194977158258,-4.857419751126925e-07,-0.0016597018868982488,-0.005629273176686005,0.001552010796448443,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1bw,1438278,-0.22206995626128012,-0.02385972569311149,0.016944771081640678,-0.1279267147749505,0.019654018137131975,-0.0010055401478359354,0.005659228245922337,9.27843304811618e-06,-0.0013114856678681625,0.00022037159613627768,-0.007771478409320342,-0.0010989493440662888,-0.0028354727344415066,-0.022170557036098826,-0.003467623914562077,0.002210055465120935,0.0047084864295552685,0.0047181146885430306,0.024393706279752538,0.0006980947505222051,0.0040873118978167295,0.03648325994134978,-0.003600096124740298,-0.004721093109548307,-0.03410687626651371,0.006380410351757934,-0.039060353756192615,-1.3004746073557025e-16,0.00294311022229004,0.009398974771899896,-0.026573041046227524,-3.686142270288602e-06,0.00023047890875619163,-0.01411524243495504,-0.005438519232452155,0.028505656970820935,-0.013084242068566143,-0.021516403699593817,-0.014457574850026956,-0.0013332381971061119,0.013807819922737493,-0.06591095836829262,-5.6886118402227966e-06,-0.02009236481276382,0.010981993562102717,0.0121648813258995,0.01592107532957617,0.0003009554499490894,0.0029284312018679646,0.0005851649916160501,-0.0003141686186274223,0.00021718893844152023,0.0014663509633366539,0.003205189785049845,0.006306816371593023,6.543109553304346e-16,0.002879211481396209,-0.001000940132629677,-1.652860119428545e-07,-0.0012996817057394489,-0.0017105456168107355,0.0011057264850098797,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
