sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87
B1/B14d,1438303,-0.051833378135170964,0.013699872022717033,-0.03475837848369496,0.021685176636857213,0.00954288493114033,-0.014823812896135566,0.002069666660799309,-0.0002375984017093803,0.003430333369479222,0.03801974627206489,-0.004867096255189868,0.0022278000154778376,-0.0004386784577272447,0.004285293931865839,-6.428356107445866e-05,1.3177690437883257e-06,-0.002246798831471345,-0.002421705703813684,-0.0027592994746062694,0.0005565258124999272,0.0011100260693746493,0.0001525004629434575,-0.0018742189671805845,0.0014648811920521128,0.00045534556417571186,-0.00021851800792385353,-0.001949613869284381,0.00021245259708197308,-0.001075654874483056,-0.0009379113242004125,0.0008690451346027595,-0.0005150041220850582,-0.0005161489462615445,0.00017440175812198096,6.310123334802683e-05,0.00043442338808387187,0.00032405812782122616,-0.0006010594423563374,0.00027926176786041045,9.01999899445978e-05,-4.8728006553047566e-05,0.0001457384421937427,0.00020628832620908977,0.00011701333694527086,2.954826637520771e-05,2.1268420477238145e-05,-2.8759981702710715e-07,-4.167460440979213e-06,-1.5559206051532507e-05,-4.245713785906649e-06,1.6784676911636272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1hs-B10b,1438320,-0.014023953397927124,0.00249290784594555,0.002811450508654769,-0.0015628622936548558,-0.0016651884137923933,0.003355782211843808,-0.0007311597098228533,-0.0004026617504669464,0.00375213247294674,0.002060668051413538,-0.0007283672431752276,8.477533631207826e-05,-0.0009332226505197981,0.0010409450456592198,0.0037191828580081087,-3.894515619789147e-05,-0.00029759585348188255,-0.0009767129555769707,0.0010620223954720118,-0.0009491102501233629,0.0005433248440471121,0.00021886664742394954,-0.00011818127074403254,0.0002674085165454938,0.00015579573413574622,0.0001702712739856734,0.0002886062354456174,-4.615321495554683e-06,1.5036007386993103e-05,-0.00010183200082064663,0.0002757140472789043,0.00043619064506997593,0.0002458243314891878,0.0007059057007176272,0.00015282652855702584,0.002490228978723443,0.0015092933267016576,0.0005116817476716298,0.00014026279393072416,-0.0013023547373729055,0.00041034139799479087,-0.00010267216913543138,0.0008666542717751346,0.00039954329697578026,-0.0013054093903306248,-0.0003716504973484831,-3.255660713094093e-07,-8.201752595266145e-05,-0.000283480965903089,-0.00013991281531025278,-1.466298660791929e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1ht-B1hv-B5eh-B1-B1hu-B1do,1438321,-0.05967423290076189,0.019201582099635635,0.04728576274813161,-0.0008510666218939968,0.0026016590594318,-0.006217256212508357,-0.0013688532141528582,-0.011679282811430998,0.040296952623464034,-0.0017159723293470699,0.004114640135465088,-0.006586748301297118,-0.004016306138955317,-0.0004489355847203233,0.014802175627097711,-0.000524998626364411,0.002693877066174057,0.001979060435767067,0.00017953154047802063,0.0002535263713454145,0.0015554390995569177,-0.00022401363498550917,0.00014661260949571257,-0.0003917428021836275,6.176112256986618e-06,-0.00032136532520388373,-0.0005910860588844721,2.9371428950092674e-05,-0.00023610891807742475,-1.6281943296101348e-05,-0.00010671829917540822,-0.0002493301060807477,-7.995242007614429e-05,-0.00045102960894023594,-1.6852833006550427e-05,-0.0005205906704914252,-0.00016450018056026188,-0.00011802574269209697,-4.332212609888727e-05,0.0002469598995503853,-3.07223449498834e-05,-1.1983867234101557e-05,-2.2200719151145587e-05,-1.808996230188899e-05,-7.098839766077519e-06,2.6255258291865735e-05,9.286990255325651e-08,-3.584090344903935e-07,1.3201796811387914e-05,-8.579804362270912e-06,-1.0214290092408642e-06,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B1cg,1438322,-0.016534741705562867,0.0025609505688734494,0.00136956973583729,-0.001238179880566773,-0.001599678668443128,0.006091560917359668,-0.004225789829319741,0.0030744677257107246,-0.0019100120807574897,0.002622206754733109,-0.00028395081516557517,-0.0014686051782235626,0.0013568071149054517,0.0010569224456352566,0.0011920866603441663,5.1196588967669634e-05,-0.001093239497722268,-0.00017694080979044693,-0.0005212947232776307,-5.843324196542208e-05,0.0004601440877377734,0.00026665503199636,-0.00019056121563569003,0.00013995058428048555,-0.00023358196829543747,0.0003384479019463751,-6.574086292310927e-05,-6.447626222544605e-05,-0.00015866085260657004,-0.00019899624489065802,0.004945276389755957,-0.004165792815394626,0.0071184111901074435,-0.0001618536520262286,-0.0003248302561002621,-0.000616211862869868,-0.00044774969156547134,0.0002855864296231391,-0.00041433861331325613,-4.112529287615786e-06,4.063086218877327e-06,-0.00035537125721405317,-0.00023863476915743218,0.0003960312521772319,-2.1800303186190026e-05,4.131621265309163e-06,1.2231418042567658e-07,8.646986385884501e-06,1.5895709085805385e-05,-5.224786066814784e-06,-1.1145535666534997e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1hx-B1-B1o-B1cg-B1hy,1438326,-0.053505860561389076,0.006556993104828077,-0.0072677015410580375,0.0008900238571391002,-0.002939748865001297,0.04482894646269971,-0.055477328917740557,0.01835281828520454,-0.0028991306942069066,0.0035667050321616205,0.009594467399694372,-0.002080702281722459,0.000567994815444193,0.00012336869739078466,-0.00033278995151574434,-0.00010151156737218425,0.0020030566817126343,8.910218211712619e-05,0.0015956917216215206,0.0006561633616521595,0.00017625456168560085,-0.0002601470903876166,0.0008066523212814112,8.298625863277498e-05,0.00015412854485816137,0.00014869682002941612,-7.5547407357941086e-06,1.4695624274323249e-05,3.834095053445757e-05,-1.896446588858357e-05,-0.00036078385326324304,0.00036874835616902213,-0.0006164364980521157,8.79018591022617e-05,5.538708052497276e-06,-1.6673105140325026e-05,-2.0058063908116727e-05,2.814433959938066e-05,-2.159599428718369e-05,-4.298613674396862e-06,8.092382610384943e-07,-3.8364395403075095e-06,-1.767065870244767e-05,3.949084325817269e-05,1.0903561044278785e-07,-1.488724395666618e-07,1.553639638368107e-08,9.45085409903297e-07,1.6728524357431887e-06,-7.96641124783821e-07,1.2037312733271091e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1hs,1438327,-0.013578143048352184,0.002506345944398951,0.0031244889700913496,-0.0015858673335317358,-0.0016339450236464745,0.0031045486581395363,-0.0007110668565053013,-0.0005900839749884755,0.004842714659222279,0.002057952099084243,-0.0004605582412394761,-0.0002967560848808524,-0.001109870651755087,0.0010079800801697774,0.004903665405484251,-0.0001052848100367199,0.00023230575511601294,-0.00048151162325605034,0.0011610330455558324,-0.0007108444580489309,0.001085296233087712,0.00011411966662773463,6.634583067859271e-05,2.4545054058187454e-05,0.00013073495080565044,3.093002666264735e-05,-0.0001782264224081289,2.9322965544164766e-06,-0.0002885192382307131,-8.481509873874279e-05,1.5808179014597076e-05,0.00025169891332424145,0.0003093543911450797,0.00048736322969713153,1.901489761634517e-05,0.0013582904610229714,0.0007577346423814033,0.0011084121105012512,0.0002091177374069688,-0.0001912059336386052,-0.0001602910606993052,0.00010093696261213189,-0.0002628647399150019,-0.0001321575459002573,0.0011970966635750017,0.00027027506796576366,-3.589578932191069e-07,-5.951089004606116e-05,-0.00022108977003041863,0.00012690136317882323,7.799872955526802e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1ed-B1bw-B14h-B1au-B14b,1438328,-0.018710223955162725,0.002988230809435158,0.00026248308067885795,-0.0009335980173666098,-0.0018014127518349696,0.005131331017637706,-0.0011907723784530904,-0.0014443989182001322,0.00085759427707308,-6.697673480630889e-05,-0.0025319082012363043,0.005205391451150368,-0.002172224211929031,-0.0012038612974339673,-0.006654383309292196,0.0006332625952083253,-0.0018101756123684028,0.004655997480755322,-0.004570301178693233,0.0031992442672161467,0.0029857225085450074,-0.0007593930420920123,-0.0011729043744077691,-0.0005727015701341271,-0.0025653885856224247,0.0013653525076192513,-0.005703841023528013,-7.767029441128588e-05,0.00025508817001213316,0.001563676863490702,-0.003499422578186378,-0.0008530689940503664,0.0010083240036342094,-0.0019287101826048637,0.000187721088585381,-0.0005120916938371279,-1.343573102374716e-05,0.00023119649231418955,-0.0005390076080247181,-3.99208378907969e-06,-7.246081119966524e-05,-0.00018662426192102765,-5.633807946350186e-05,-0.0001438541361458876,-8.66406475381118e-05,-4.265788744221811e-05,1.4252545018698777e-07,-1.2717792663998325e-05,2.700698019681508e-05,-3.618977567264406e-05,-2.288345868049865e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5aj/B1do-B1-B1er,1438329,-0.04189092588381087,0.012038952527767962,0.028428694935026505,-0.0004943254568512717,0.0017419061354376274,-0.004240832595972886,0.000813288580479013,0.0041602854614135355,-0.01869388521158418,-0.00010351112648611902,-0.00605305986354971,0.015612326716367458,-0.011120978272651513,0.0006519782483846861,0.015225410537360106,-0.00033415084652458173,0.0007061909938679464,0.0024494026283403574,-0.005521373947151802,0.006818196865103613,-0.00985253504592603,-0.0006894624156677714,0.00154599096626083,0.00034318453459771144,0.00023363698768023896,0.00013964609202863387,0.0003344769762382039,1.3389980503964897e-05,0.0001507525006499127,-1.5045250243884035e-05,-4.16039759404672e-05,0.0001323202883249936,7.47001653945319e-05,0.00029864557528176103,-2.232362024546795e-05,0.00046068971930614787,0.00020874666895715125,0.00026909669766586895,-0.00025065014393442644,0.0003222357016136745,-1.4324642744060055e-05,-2.2643030598507492e-05,1.3176473149862091e-06,-1.9546091411214903e-05,4.008466039566302e-05,6.880124822446248e-05,1.227326078134777e-07,-6.065903787222763e-07,1.034880284464403e-05,-2.7048490865269785e-06,-1.2131541202644663e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1x-B14d-B5dc-B1ao-B1dn-B1cn-B14b-B1cm,1443964,-0.037351641294077496,0.010478464667627366,-0.02359996300173825,0.014654497726504904,0.005716857460130036,-0.009306320572523692,0.0004260611338431738,-0.00014828763143624954,0.00013087595412315003,-0.015620045856571023,0.0030880820597931065,-0.0002544527546730904,-0.0031496309279072893,0.007145455814026148,-0.0024541499956713675,2.0775906820028095e-05,-0.00016599906648552754,-0.003471338326632084,-0.0015336303770581224,0.0052747422169530135,0.0035152005151647125,-0.005441281917016349,4.515748159509868e-05,-0.001308667618063052,0.00016452670949330465,-0.0008417441722232828,0.000638022022104798,0.0002452336119342905,0.0035988752621676887,0.000321718245100026,0.001969150749866222,-0.0004891290665619495,-0.0011083191939651796,-0.0007908270992401185,-0.0016350216870159304,-2.1221338147825556e-05,0.00024658041486158507,0.00036882044042545957,0.0002729717028072593,7.013474231408003e-05,7.98259335459059e-06,-0.00015187825381073644,0.000343388304551515,4.686081525360112e-05,6.524513683482177e-05,-1.9015119832136927e-06,9.723268808330948e-10,-1.2066057043917737e-05,-8.193317344900733e-06,1.4334443418882316e-05,-3.844856759860185e-08,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B5de-B1br-B1dr-B1dq-B1ev,1438345,-0.03662078207402529,-0.02369781568626388,-0.013430129477088127,-0.038163033465209065,-0.029016761348904036,-0.007813773651262939,0.0002330433555326341,-0.007493152694947046,-0.0035680905769864867,0.0005650458301940678,0.0064515765559624,0.0049116504669359465,0.012970068709438596,0.00499241782196168,0.00537548875711449,0.0007793363885824897,-0.005696843396511196,0.005273627274019838,-0.000907357566930386,-0.0010922238324906513,0.0015624456767858856,-0.0019947261136624523,0.0011611697598162697,-0.002702047528639919,-0.004155809133256609,0.002138954513968152,0.0015558522655829466,-0.0005329639047344936,0.0006141124897566382,0.0005986074403093681,0.0009598458010765825,0.0005149675890368411,-0.0005842830458670892,0.000843434345171159,4.132205117767352e-05,0.00046664447807488296,-0.0011441157361379297,-0.00054147175098166,-0.0001344464442799893,0.00015348718993934166,4.514869882251124e-05,-0.00010127521810464469,0.0003961613818303135,0.0001737977723552387,-0.00011748612250021038,0.00012372695836927638,-3.856644493603809e-07,4.071418704558286e-05,1.272834535083585e-05,-3.974371645787574e-05,1.8307929199001059e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B5,1437863,0.005710466466197353,-0.007787925592452735,0.0019240061036207385,-0.006802002721346967,-0.0014922578313899268,-0.002781192527854267,0.0007550259722583013,0.01053268320577466,0.0014758298798778118,0.0011267613264772955,-0.007227993126650059,-0.00113451178102002,0.003418798723154855,0.0012911455672876572,0.0006840274991320836,-0.0014813950658635797,-0.0003166522033946365,0.0004870440735816036,-0.000741781555266813,-0.0030861908205913825,0.0005438852809993361,-0.0037979314567470573,0.00552213859642335,3.268130490227259e-05,0.00032189325960996494,0.0006054712475929679,-0.00020408622649917784,0.0003887568227655649,-0.00020111128079802352,-0.0013551905571423375,-2.6504922070947525e-05,0.00030897432797157476,-0.0005520561524487086,0.0001655157863829598,-0.00014445498834151,-0.00038991571398380763,1.7439998821255556e-05,0.00037637228469012264,-0.00022178054440365574,-4.5576356488502826e-05,1.8494527660917773e-05,6.805661416695589e-05,-0.0001321520772365969,1.0126906086836923e-05,-1.5367309064955683e-05,6.916549431790899e-06,-1.5867233034778618e-06,2.0739031543707725e-06,4.62753912057588e-06,8.764334832893352e-08,-3.3250920181833814e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1ai-B1x,1438378,-0.01697472792062012,0.003544744115464668,-0.001997501909973793,0.0011960336697765916,-0.0003110139709641537,0.0009523593574770497,-0.0002852594035817987,0.0019313869162399212,-0.002061290668863656,-0.0053072397534681005,0.0005818945460341154,-0.0021288481198670633,0.0007427296237806915,0.001940092931563334,0.0009478022187616944,4.171309017922353e-05,0.0004326620149539506,0.0035749726822271945,0.0016793431994934756,-0.0029987628543246443,-0.002291533773187,-1.036533442962023e-05,-0.001626885659675828,0.0007387848002911526,-6.829480666965895e-05,0.0008953639737292911,0.0038384314919310985,-0.0006643465224338643,-0.0026737865330923585,0.0010916209620866276,-0.002584674698386397,-0.00290949673793549,-0.0002557666948505423,-0.00013301307712230108,-0.0012334305631212688,-0.001128406445170774,0.0011036581029636868,0.0006841320760623508,4.8082357066123086e-05,4.5441169897840955e-05,-0.0009857909180614193,0.0003432004838804473,0.0006458817587176118,0.00022381024474087734,3.430925494510663e-05,4.204077923090385e-05,4.405067737286518e-07,1.9393045915130268e-05,-3.048223630608287e-06,3.0321604395786708e-05,-3.410885636780978e-06,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1x-B1t-B14b-B1af-B1ae-B1ag-B1bh-B1be,1437890,-0.024903508752605427,0.00527309035665013,-0.006887113821692838,0.0036409434765360582,0.0003291172957864376,0.0012311593838435718,-0.0007892974452545223,-0.0007979415369814021,-0.0009290925114847917,-0.010086386542731139,2.3347480550634836e-05,0.002402568802762457,0.0031692818317113993,-0.01590743108944178,0.0002316831625892901,0.0003396740503403957,-0.002407193992237837,0.00017297872878385535,-0.003533494709645638,0.00011235770519809769,0.001464848882165531,0.005773491050261959,0.0011944238482724978,0.0008774265533277905,-6.046694312331152e-06,0.00016889427431010225,-0.0017630919166579473,-1.7266144793531677e-05,-0.003624365253149859,-0.0012040987448720568,-0.00044962422387212427,-0.0011414406952526233,-0.00031802557241591896,0.002908475364498695,-0.0007980579159760271,-0.0003823316448752852,0.0004712083420118849,-0.0013487076722163225,0.0008022489482214667,0.0005835315253621795,0.0006869715610602048,-5.1229650225155274e-05,0.0004732811405199374,0.00017157918406765754,1.4035919669171508e-05,5.174839283044668e-05,-4.4684971812346637e-07,8.557612349174618e-07,6.817580459625821e-06,-2.9088669195994337e-05,1.4058427870412054e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19/B1,1438403,0.12178930170500225,0.046159038858803764,-0.007751082241189833,-0.01863816082156185,-0.026814881247041233,-0.0036063804254681565,0.00067792636074187,0.010424199766750226,0.0036215586901437893,-0.0015268551197282923,-0.010457696822597692,0.0010322624179686618,0.004037426518732809,0.0010627260692094565,0.00010776966347054354,-0.0004417310317098816,-0.00011076943709703414,0.00016053553380269438,0.00012740825244398414,-0.0002037842240468269,2.5005525253806353e-05,-0.00026856430898120466,0.00022995650791571496,-0.00027953971446578095,-0.0006695234303691334,0.0004946401768754098,0.00036884294565240434,0.0006371980790080445,0.00048272799859288965,-0.0024514727352638313,-0.0005484820762020791,-0.0001602643027903217,0.00016556206095721208,-0.00015505392173761076,-2.0083575618207735e-05,-9.293848959389839e-05,0.00016645901458742988,0.00010033701247045121,4.851481974601752e-06,-2.6565066663303364e-05,-5.927816012883707e-06,9.470271505198443e-06,-5.114772748041358e-05,-2.4218730939888634e-05,1.2865629359804965e-05,-1.314699429337048e-05,-2.624949102624517e-09,-4.677565936426841e-06,-1.6682124866416422e-06,4.610766244003572e-06,-1.9827500192237298e-07,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1x-B1t-B1az-B1ae-B14b-B1ag-B1af,1437893,-0.02362994558567426,0.004846790810033023,-0.00558624239999972,0.0028412606077452157,-1.7174792523620682e-05,0.0017607775716083499,-0.0008410645842436102,-0.0006093133933250028,-0.0011589772956665772,-0.010267110809376333,0.00011700566846360967,0.0021505610461014847,0.0038297791498586808,-0.01763124354208611,0.0010007350560728198,0.00029787101188784906,-0.002050816292949182,-0.0012163648360130873,-0.0014292968892139048,0.0002794695265809006,0.00028135849643126784,-0.000667695713331276,-0.0016570696369723069,0.0002908329992696364,-0.00043716072871245813,0.00017396380699352866,0.0010249632377903775,-0.00018886700899181807,-0.0005774173134680975,-4.654392959882205e-05,0.0018949266052155458,-6.873836138343395e-05,-0.001127856027891651,-0.003219579280401446,0.0016445684699532817,8.473271581188969e-05,0.00036924528710947495,0.0012193766623979283,-0.0005617445207408664,-0.00042406075534950265,-0.0007525648526980939,0.00031679596259331726,-0.00022922972778298547,1.967214552279807e-05,-2.0579345289787564e-06,3.9595904163622185e-06,-9.077609556800182e-08,4.4557546961987265e-05,-3.1374643976690293e-05,-1.0469278031587715e-05,5.739984368975159e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5de/B1,1438413,0.00020664887828955602,-0.03519396505091993,-0.003555282715148221,-0.02117793120243089,-0.004955501217929882,-0.011569949830692214,0.0032499261100262518,0.032922633024004236,0.009805342410720404,-0.0011396249767095979,-0.008843048037818452,-0.006820661016726262,-0.01586320533276534,-0.005577060505021517,-0.003978895657114579,0.0012393506924114272,0.0002854825906317844,-0.0017482800073622413,0.00033294134776185486,0.0012996482835996189,-0.00047118926834474953,0.001975874462675964,-0.002640615086609202,0.0007545900829008101,0.0002100087805199607,-5.017151729312096e-05,0.0002880389364073041,3.540607224164812e-05,0.0007049767546690745,0.00010790648445552239,-0.00020077756170092437,-0.00018417413038976325,0.0002571883341949786,-9.71272949197161e-06,0.00011792588292683243,0.00019988556195722133,-4.616158103804378e-05,-0.0001951742101521398,0.0001486884518039073,2.137035211678381e-05,2.5833875524024002e-05,4.066455561026539e-06,5.81506758555139e-05,-1.0353707314540165e-06,2.2775660736343847e-05,-2.019459465153551e-05,2.1780311050913238e-07,-9.121204980587145e-07,7.194026658500537e-06,5.700565266412509e-07,1.1035344454729752e-07,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1,1438420,-0.00981896536360457,0.0018546430184756143,0.002839407518180014,-0.001602014499414558,-0.0014230199710594377,0.0016206201892168014,-0.00014823635276662648,0.002532361155551637,-0.002151356702050499,0.003001036709682491,-0.0001723979208803389,-0.001871782323259813,0.0015656165370702623,0.0011297779539800761,0.0011737054845116783,2.5900952069762633e-05,-8.682294702627508e-05,-0.0001040884298179929,0.0009375124896320945,0.0006818579080492776,0.0005825640502010208,-0.00010221852645160077,0.0010626236716449835,0.0003074229248137894,0.0001572796630748291,0.0006999114824395891,-0.00016647890183524918,6.090250251903857e-07,2.843255836621268e-05,-0.0001814369667949211,0.0005290659390747998,0.0003509214201435516,-0.0010577819582692112,0.0004039916538162717,0.00012744298714733126,-9.070443502278354e-06,-7.948649019459713e-05,7.703734306020897e-05,0.00012116975998479815,-4.534076413727836e-05,2.8035689507621173e-05,0.0005008544580509371,2.994608749518003e-05,0.0008146392350551129,0.0002525378899743253,-0.00019730391436821126,2.836721666915105e-07,-3.0046499813538352e-05,1.2087832375117237e-05,4.950492585106632e-05,7.511609568564486e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B5cc,1437910,-0.009822793713665701,0.0018559212787611864,0.002839704937304311,-0.001601540935944802,-0.0014231499939662605,0.0016215791484443856,-0.00015104701407825833,0.0025295403379478436,-0.0021444569115592767,0.0029963309950413216,-0.00016941411684104837,-0.0018723103867230434,0.0015650795453041033,0.0011350029127386962,0.0011728801359060478,2.5564476371546032e-05,-8.638331631903684e-05,-0.00010622862273532929,0.000936564407239606,0.0006848676167539642,0.0005856590351201373,-0.00010417501477766131,0.001062363620958209,0.0003132781515220827,0.00016567162612518197,0.0006952378209177709,-0.0001648255989139212,2.361011890918727e-06,3.584674932714527e-05,-0.00018271421298661375,0.0005288582332559337,0.00033778502469519327,-0.0010603511536513472,0.0004077046341916938,0.00013712772611910475,-5.60990945643382e-06,-7.234518220968565e-05,7.728703345065524e-05,0.00011988525457691902,-1.0370182722153177e-05,3.367910920431603e-05,0.0004975310931983161,2.2693284738364723e-05,0.0008039226906491085,0.0002461048515101285,-0.000204500002861131,3.0664175256445985e-07,-3.744984236987969e-05,2.1309951840074233e-05,7.843337277593741e-05,5.113500274820373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1ec/B5aj/B1do-B1-B5db,1437914,-0.05374271649169066,0.018037511032132025,0.04786095171502543,-0.000347262275717994,0.004000098465909639,-0.0122337454747072,0.001790233138484528,0.004791635685412983,-0.01800140189751951,-0.0005228494246143556,-0.0027551441856531033,0.011434455425107445,-0.006681970957795256,3.1086358381472854e-05,0.004739538726656051,-0.00010917961385424854,0.001713180855221483,-0.00044633050341680243,0.0041171162199844,-0.0037962618352621737,0.007008452678900993,0.0002404407478733279,-0.0006480499159602355,-0.00044545476165426296,-0.00011474728915028357,-0.00029283410453547696,-0.0006564869282537704,1.3604188778271993e-05,-0.0002978077840672576,8.609159598266765e-07,-7.7967077975964e-05,-0.00035418422673669453,-0.00015030085030603234,-0.0008014678486671734,-1.400866101788714e-05,-0.0014837393927158056,-0.0006703901471555652,-0.0006837731181198347,0.0006434202818682967,-0.0009695222768499188,5.106810733083719e-05,1.9633928550186048e-05,-1.7862693086089683e-05,-1.015980517636562e-05,-0.00012513122819907122,-0.00020821676300107657,-3.8480769528512237e-07,-1.7293980686668882e-07,-4.049514754792954e-05,1.7724405587440242e-05,1.3472017403903174e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
