sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
R356,238985,-0.11404215550780086,-0.000812703481067237,-0.005748666367584958,0.000888331059291991,-0.0026102387434021644,0.0067491530167245566,0.0009957917430012324,-0.002307390535663675,-0.0007353544773587169,0.0028237913642733463,-0.0010773757100865158,-0.0035282893696547517,0.0015448423660244074,0.00017632983161052206,0.002765580407428431,2.21765358511806e-05,0.0002274944147991417,-0.0013378168566160302,0.0003530211253831196,-0.0028095085792903918,0.00048107253346741334,-1.4731696826184853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R357,238986,-0.10523333622768281,0.0006364951138624242,-3.108755253070747e-05,0.0009705469923664746,-0.0018843958462222824,0.007734928733279879,0.0011786270898844022,-0.003494196796857766,-0.0005909837265714882,0.001263518854374671,-0.0027085226530893644,-0.0031349465438563376,0.002313822438679692,0.000539424111275126,-0.003038083493859426,-0.0007940861301525808,0.001980688505516223,-0.0017492055127400934,0.002188649630226719,0.0008732364858297547,-0.0005723255721556116,5.62838606432297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R362,238991,-0.13645559751138903,-0.00829799152241915,-0.03663278492645848,-0.0007381068021482874,0.017914643440764638,-0.006278802023577331,-0.0009874739717406092,0.00046727210430488425,0.0006967018064060706,-0.0006667005117723779,0.004502856991962249,0.002808462834619455,-0.002745074715213914,-0.0005500635179420144,-0.0027876670462681167,0.000523317989358704,-0.0015950384716297943,0.0024691392772305735,-0.0006230264190036792,-0.0006817282733086167,-3.8772833624311136e-05,-9.438746700909617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R318,238948,-0.09236463581429241,-0.0069428259770943105,-0.03697616158515211,-0.0015179611599841752,-0.0038155111255794767,0.034654617359992146,-0.003487303376712884,0.014621298910613022,-0.0001392810514082578,-0.004071670960533197,-0.002916122201001701,-0.0019311511260771599,0.0027157281856291225,0.000487262389096609,0.0014764848562652574,-2.710690897541845e-05,0.0004103240006557569,-0.0006779844864274837,-0.00028008400629470146,-3.076634520523973e-05,6.538103785057919e-05,-1.2569844782868363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R320,238950,-0.13877083484859679,-0.004548939534234487,-0.01974099414712916,0.0007527092971105279,-0.004808500254066527,-0.004999393959465383,0.001098279973363641,-0.00500181070851519,-0.000152654450258335,0.0051326118813695065,0.003960477957298967,-0.0009246016837920998,-0.000748457179112966,-0.0002765596264657639,0.00209322208301013,0.00039496926073403994,-0.0008403872910876211,0.003077936301533581,0.0029958873998254245,4.544704671994364e-05,-0.0004547045154183843,1.1019427344589004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R321,238951,-0.12206076300564465,-0.0003309681545274095,-0.00220522845800258,0.0011660610182069166,-0.011427927015623203,0.0022206473833110084,-9.57588080097133e-05,0.01409807017146535,-0.0022610315274339526,-0.0042181934157970976,-0.005333397119109688,-0.006370217747488556,-0.004200123720868701,-0.0010014212658363444,-0.00039544046279199987,-0.00019761458539668415,0.00027584045261220066,0.0010620118791481563,-0.0009315705250579277,-0.0007512647620794735,-0.0002865745394441419,8.165205714331346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R323,238953,-0.12184195209613453,-0.007576051653904509,-0.03576567977977002,-0.0005379277157206393,-0.02632645912900165,0.01355280828576776,-0.001820544847671834,0.007022407479205857,0.00118971032390991,-0.00018180872511128142,0.010024710854716774,0.007394292009007784,-0.0022185128387203247,-0.00020429508252016007,-0.001596626584416315,0.00015565841516207378,-0.0003564846125211752,0.0007053530274917151,0.0003597881583236281,5.8112494758865505e-05,-0.00011473617097754229,1.648797999705125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R324,238954,-0.09073902438957968,0.0029026208583901223,0.008907337526680043,0.0011771034339337328,-0.003850536689195856,0.0036051628267348636,0.0017571471674692487,-0.009337853444006148,0.0006515435829024186,-0.008315726832132738,-0.007283096874160082,0.0018834975708683591,0.0005653025578108433,0.00030189129605167996,-0.002500706367245248,0.0009641125652884713,-0.004314032527240714,-2.3692391126320106e-05,0.000591525791857993,-0.00022532240968821537,-0.00017210837880430384,4.493680261693322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R327,238957,-0.07162604637517203,0.0014795250257640192,-0.0010765335144309767,-2.8005161490484315e-05,0.028259724594431348,-0.008685915951729531,-0.0023979199166007455,0.006906397625114129,0.00042787710922370485,-0.0038135593725839322,-0.0034511741458033663,-0.0012747728390722281,0.004640428954597178,0.0012452147572997866,-0.0022916975198464186,0.0009654843337313749,-0.004144642901786501,0.0003237337258718204,-0.00032723816591178245,-1.4228001863351206e-05,-0.0001462676893676543,1.3960684404682928e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R348,238978,-0.1290453991719183,-0.0021611833796301716,-0.009989651540499231,0.0010285241088552183,-0.00853632577247478,-6.448271921468455e-05,0.0005306009970089458,0.005574400665822483,-0.0015708090845322161,0.002258761942633569,0.00020433189404312936,-0.004330624549482397,-0.004756519409232294,-0.001459004565473619,0.00024039279173260986,-0.00016378848914947873,-0.0003961770075710097,-0.0018532400772337337,0.001332303194153833,0.0013084361259944055,0.0005671859062380926,-0.00011321851635563582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
