sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
R326,238956,-0.20479369907614092,-0.00023128329804714294,0.0006226937715097322,-0.00034863975699874297,0.05285947158037854,-0.0003345479301280168,0.00045738392535490957,-0.004495049140430798,0.0005318239018446216,0.0003928552050850151,-0.00030461331740625625,0.0014108421228752476,0.0028633252132378587,-0.007903142492023915,-0.0007007668729987454,0.0004412204896713111,-0.002259418170271371,0.003174929354983716,0.0015488526730499746,-0.0006936410310840565,0.0017161467996244168,0.001457893345865018,0.0010388157001623482,0.0005598863706351119,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R327,238957,-0.20465678680874008,-0.0002293535099176222,0.000619141020475732,-0.0003480610880323044,0.05202336113035775,-0.007889560494282369,-5.2275626233494e-06,-0.012703474194019402,0.0005928049548050621,0.00041894643945288837,-0.0003408484662723224,0.0032421833742460326,-0.015123090858402192,-0.004236623251616705,0.004494258687510228,-0.0023241708254856334,0.002736934586740312,0.0004213461144892182,0.0025552935179976536,0.0018434497750806742,-0.0006948247919197491,-0.0013215171639863372,-0.0014843172164993852,0.0002674158943464372,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R333,238963,-0.20476007903090593,-0.00024167668439981348,0.0007528706462575111,-0.0004498637599767618,-0.0447485243563536,-0.015694928079580305,-0.0006877572975971195,0.0014314600465694515,5.18673189454428e-05,8.090069307905902e-05,-9.114313680734821e-05,-0.0037434485681828614,-0.019291003743146167,0.0022993491665699584,-0.009958851325702189,-0.014875474901190873,-0.002305924912077944,-0.0002957937665243126,-0.0008781312217977907,0.0021394232141819956,0.0005735100855062986,-0.0006644815300443136,0.0001786906238029469,-0.0002570001550647313,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R334,238964,-0.20588904045087858,-0.000259663316139268,0.0007780925590158,-0.00046505975761472495,0.011316248754494876,-0.021729972028310746,-0.0009062859293812436,-0.013321600723298885,0.0002729312324986707,0.00012161651258151174,-7.269974502029104e-05,0.0035411703778532007,-0.01016610579930175,-0.001929384069914855,-0.0070687813103775385,0.000780175368860851,0.006024364221920882,5.424948332945794e-05,-0.00227252783492188,-0.007675997782104471,-0.00041199112465313266,-0.00041777974720954105,-0.0001358805596006911,6.529251574648633e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R337,238967,-0.2045235218379315,-0.0002372143594614662,0.0007415236966948741,-0.00044171742936607893,-0.05506278724465165,-0.013515512446221945,-0.0006034416219048302,0.0032082916857703015,1.665564299928975e-05,7.370618472617383e-05,-9.719727971321724e-05,-0.0047417718305615775,-0.015155527781752592,-0.003997227251166706,0.007577319144696658,0.0035768908013540292,0.007823983399040262,0.0021866534285134424,0.0029105933149238816,-0.0014141531080628842,0.001757077488820933,0.0007509167124610253,-0.0010176981810330293,0.00014755084706450332,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R338,238968,-0.20441557672777524,-0.0002232562981299184,0.0005881375323615836,-0.00032527925041720394,0.05667284130122007,-0.0053189566132020505,0.0001310115081432984,-0.012070192252254293,0.0005874238477264602,0.0004130530194639566,-0.0003346335090123184,0.003077707606144417,-0.01631060126416913,-0.004059397485661279,0.004634918251768515,-0.0023292543169203465,0.0029896715337036084,0.0008069583289544816,0.0009996559495993958,7.36619063061073e-05,0.00020402614232586908,0.0013740389855458502,0.0017633117598906845,-0.00038136608896150424,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R339,238969,-0.2046370535242822,-0.0002277164314069349,0.0006063558964590126,-0.0003372090825401875,0.05450816456063476,-0.0014836003642265934,0.00036582755927288646,-0.009229475019932364,0.000574033045097416,0.0003988328183746888,-0.00030818097242997527,0.002837243126650721,-0.006403535174579892,-0.0037848441167503025,0.0001718180155471907,0.002460322463261962,-0.0007012530343971657,-0.003633447175642539,-0.0008154028783505326,0.0012833475390922541,0.0028077745227486376,-0.0007263400824910806,-0.0017001636578902737,-4.438814161822724e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R343,238973,-0.20455788632443878,-0.0002370936182152601,0.0007379973204975846,-0.0004374229430575824,-0.05611263017557765,-0.006017366890856131,-0.00015999427929005574,0.010339446537224812,-3.9069709445110624e-05,4.6919754038265464e-05,-5.917934940796507e-05,-0.004888382175250342,0.0022074516868556145,-0.007809154980039045,-0.0006539043692050276,0.009318237384344605,-0.001958187628740615,0.001150993315676588,-0.0010634929362088067,-0.0009426275420149276,-0.0014671762955538721,-0.001884650722013859,0.0010512577197521347,-0.00016897299829077034,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R346,238976,-0.2060962331565776,-0.00026548732055993007,0.0008156574092265152,-0.0004913005167046469,-0.006797760332846927,-0.01653807537247977,-0.0006100055182281035,-0.004111594729861791,0.00015984400276923094,6.849620427480606e-05,-2.095949208956259e-05,-0.0005258426615121411,0.007773324583097949,0.0018427446034526183,0.004045007430461259,0.009771290578786077,-0.0010344481151714517,0.002857135112765824,0.0024098302544141993,0.002882226953627594,-0.00013528616901174945,0.0014662231344502374,0.0005198224272602423,-0.00021068802157965625,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R348,238978,-0.20551979107321086,-0.0002561682760615328,0.0008001580709916461,-0.0004814375140194376,-0.03199820889051302,-0.012452014123210843,-0.00041265328266964666,0.005137174399640486,6.990985369826789e-05,8.408379142545807e-05,-6.610092705113389e-05,-0.0047986059946345475,0.005864754426473612,-0.0002568395449359468,-0.0015955871241201682,-0.006175229656414386,-0.012037529121392124,0.002319137696320373,0.004503196331927091,-0.0038279301764213417,0.001939980088590605,-0.00045567165035988037,1.7630426560431155e-05,0.00023050573903423245,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
