sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133
B5p/B5/B5cb-B5a-B5bk,1459816,-0.5769435716840533,0.0489548416983392,-0.14980390442860528,0.04021985774607194,-0.01587930022417508,0.003377742213670089,-0.33412365937624816,-0.0651475279884836,-0.030548113194946745,0.0005979615081930804,-0.016132838919252112,0.020073341561231552,0.03755028804800819,0.15022394676098305,0.001596075165503095,-0.011973669951390518,-0.061409529463618516,-0.07329538656986914,-0.02492358806100823,0.02110151250102379,0.028980457874735143,-1.4136514451035746e-15,0.002214687316953333,-0.0021751136975983426,-0.0014170696216081935,-0.00045973613625518186,0.0018725559501017238,0.010461620897998293,-0.004239167922707302,0.06420645416059097,0.0013316258302013522,0.01631393768425647,0.003959439162409072,-0.00201726550216242,-0.0003798497502566778,-0.000584181841380198,-0.002997167555811109,-0.005781662605004938,-0.020558695817063277,-0.0030595655639820956,-0.001318129009107608,0.0012891350968714682,0.020778267389389236,-0.011551079921012009,-0.04784219240230293,-0.018535585639530634,0.0013196033559331418,-0.004575489752228162,-0.044624349651068755,-0.006440563695873845,-0.027739694824720322,0.0020998151364158175,0.0062130102851063185,-0.00358857208558432,0.02722291118433974,-0.016242458604404444,0.0031524149896657075,0.005944057381785085,-0.0012997438422388456,0.003965157315559898,0.01683422347814261,-5.131686692628296e-06,-0.0008733399383256571,0.0026453048566167374,0.006022978907246929,0.018003789176171073,-0.0006148850673384496,-0.0034318112956362237,-0.08759413375725976,-0.005169792772911395,-0.01671142182457083,0.01103297633692293,0.006476318180867871,0.0027895785662547827,2.74462579915866e-16,-9.815437180224013e-08,0.0042587116737715725,-0.029113871990667093,-0.017148578412198662,-0.01158811508647433,-0.0010753095285885312,0.0036539725290519187,0.007146480638848027,0.001970674742820808,0.00549691793970626,0.00924018213540928,0.00503793265220391,0.00028212992220240157,-0.0005254856345369534,-0.0003294653006066531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5-B5a-B5d-B5b-B5i-B5c-B5ac,1459817,-0.6025640725803186,0.059314866724206335,-0.17953243158555077,0.06028115310372503,-0.013538115705419039,0.006055986398586116,-0.028802390501520496,-0.010158277704014805,-0.017227192673613282,0.004600424618874654,-0.007272540087916353,0.00620985440040147,-0.018900790126705612,-0.2608842763359716,-0.006994635994390679,0.06512217387789059,-0.069150779001286,0.012848311790084195,0.015380341386430348,-0.03845360538458325,-0.0931676856984797,4.98559415599276e-15,-0.0033445404054768786,0.005164281034924153,0.023296374456821357,-0.009138406412402213,0.003539538130491354,0.005154868010130261,-0.005975933344116488,0.03267799621231783,-0.004599253779625329,0.00013129534661179783,0.0038932940711531045,-0.0015793417138238932,-0.0008893488766514318,-0.002621020641454301,-0.004614116483639435,0.0025676408410961527,0.028613028783667557,0.015234830000239313,-0.012760723132994775,0.006152291874990832,0.0350055098001165,-0.00612593908217311,-0.005576344355578087,0.009668965468301139,0.03176076784022858,-0.034464687637590245,-0.10677740972119353,-0.01358557226188808,-0.04974088341994155,0.0028569134223541894,0.008728455828377472,-0.0070049782560559735,-0.020094307443743017,0.006406471337600602,-0.056628863407335125,0.054315905783789184,-0.01623253209293949,0.018578039620616896,0.057009910419788284,-1.4287331362625102e-05,-0.005357808537591495,-0.0074719028267816534,0.002733825263296307,-0.023381643543206647,0.0022301842508396412,-0.031552616435212226,0.03420857146550999,0.002379575841527808,0.021247871462454524,-0.014584938319357046,-0.007971871090478897,-9.604252652154895e-05,-1.741317871892661e-15,-2.971445789679495e-07,-0.0021618151509616647,0.01326877687461239,-0.01169257117311502,-0.003944563177173688,0.002190740538110296,-0.0019065208125668546,0.001194304495248795,0.0001112225032718636,0.0001326899136528513,0.0031224350341065243,-0.0005298490348230987,0.0009492794186312405,-0.0005484446941467042,-0.00010216958220871645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1g,1460330,-0.22457777865740705,-0.04827684328217467,0.21996134732896463,-0.19377545160200302,0.029739165151957073,-0.04183582232168531,-0.023909626793376954,0.06139874860509053,0.1442224862858837,-0.12026796652086949,0.26539892961519373,-0.21995145452881845,0.35376281526703884,-0.07255919511521165,0.036567956976468204,-0.10328361311359291,0.06530904657036336,-0.1590476486430148,-0.17099717976996637,-0.24524539512802657,0.01828626203328454,-1.013489600590277e-15,-0.1049200631795315,0.11617748053675755,0.07580381555589476,-0.13622100993576108,0.06207485699446083,-0.0247300975253278,0.01640529039086884,-0.0023644907098681546,0.0012733431600612617,-0.0025054823427216565,-0.08091951571365875,-0.05013373386042744,-0.03173414717885363,-0.009337013352241805,-0.001990996903795452,-0.005671423408081901,-0.01730662491904736,0.1110325372860689,0.03556827083750679,0.0029574667435904424,0.013334413661565653,0.010825452212756492,-0.0006788109688555593,-0.005692579845544262,0.012075852148932342,-0.02022683539778735,0.012078767987246598,-0.001040498308872895,0.00499354382512916,-0.006093862817063391,-0.005119293283283515,0.013066073258087126,0.003424072585236165,0.01267112342582357,-0.0072840049868139745,0.005510774448792261,0.006751284020283401,-0.0045801908619258706,-0.01180201510298033,2.772364301977797e-06,0.004220054689225259,0.005174093038873542,-0.0040250189086320845,0.0028915219665412244,-0.003196709715906093,0.0013521488943514773,-0.002400435185200108,0.0007561017549388946,-0.001546091974631473,-0.0012478928840711871,-0.0013798213086725945,-0.0031830248304376913,-5.178418643691603e-16,1.9103559099232762e-07,-0.002705613631396133,0.001664320046873285,8.590242906915482e-05,-0.004502881667743695,0.004997246530610658,0.0015648342395888583,-0.0017611573584628793,0.0008624019374329769,-0.0018915784567255743,-0.000579831092824503,6.825936688582186e-05,0.00017175011807013776,-2.8249050017417024e-05,-3.416095282877086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19z,1460336,-0.2359481625750061,-0.06867096447739873,0.2196220089582255,-0.188686038445354,0.01105547244102963,-0.030732531378476282,-0.012884787488600386,0.04129037661064969,0.10834112527185367,-0.008988464070708016,0.09135075035865041,-0.10232483177358058,-0.10409638228322873,0.01248993065715456,0.007423205639990879,-0.06207983630065265,0.0661660717831387,-0.1855700146547152,-0.04320883974789648,0.24275461541777785,-0.3125428307996694,0.5000000000000172,-0.0013432559091814808,-0.004652020919380928,-0.08821116342241557,0.01414202115881911,-0.006827175029097312,-0.013818161726412018,0.013790246001061893,-0.006216636296021256,0.01643824187752818,0.01772320004767844,-0.011072144780949443,0.004650828439833763,0.0019510452844448429,0.004198811076549991,0.007298941969738638,0.00667179852031142,0.014427809590290589,-0.0031398755329615107,0.003231887600622747,-0.0021122922399393344,-0.015840683681974676,0.0029946921974140024,0.0026817287424699483,-0.000977869776286934,-0.0038464770173761535,0.0036518571007215896,0.0018584554281363675,0.0008486443617798152,-0.0018598730922579577,0.00046734501552470964,0.0017653362170327966,-0.004229239621353964,-0.0020413263075635016,-0.001517677497036317,-0.0024020930510172114,-0.0008538892899715143,0.0005401100214793363,-0.0016068217998022056,-0.0045759888305704965,1.1190955335597607e-06,0.0004876848346862427,0.0015144351173291776,-8.375416617459661e-05,0.00260282505611638,-4.095715494216486e-05,0.0003967489857405889,-0.0005783335296953653,-9.011892172417376e-05,0.00033708463563026395,-0.0002545976110242331,0.0001912013341648501,0.0007922487080793903,-2.4592157830905823e-16,-4.481233050180178e-10,-0.00023831800425731822,0.00033110795524428046,-8.607757903832953e-05,-0.0003953327768338086,0.0005686144846290628,-0.0003971045277315976,0.000149506440141648,-2.0078375447937357e-05,-0.00015851545265965392,0.00019724577414455347,-0.0005328047470038414,0.00022479727852848548,-8.486915744403721e-05,1.1771003503398915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B2,1459843,0.20399069868817454,0.18380687929356604,0.0721790056041502,-0.14841216352499523,0.14139909858196664,0.3635092092982755,0.022290522232963954,-0.06843177458952017,-0.14411961103409424,0.00772771415901392,-0.05364154146994939,0.05347777859073379,0.04289391988337441,-0.0013596799830509303,0.0025355269043306856,0.024171288354504664,-0.019267479668976798,0.03660079849514171,0.022565374972928317,-0.009380661457724418,-0.0006151936513627627,-4.742090466923024e-17,0.010602033125655724,-0.014127834239949394,-0.027216595070942883,-0.010353538358248416,-0.021321373777496516,-0.005115188051732042,0.087165022053781,0.002534254597841813,0.0008038150187270098,0.0034869702846847418,-0.027632435773541547,0.016512422217345835,-0.0044519127840471715,0.004180338749756129,0.006438086774678702,0.004650222747427546,0.0184883430983579,0.0011148826640943472,0.015364387330039567,-0.012783764157224316,-0.03874108522864224,-0.0037060497276568435,0.0035325050529747015,-0.007873387412339398,-0.017123463645423408,0.005975193318559438,0.0006183367200552379,-0.0015275737273621345,-0.017598812389618895,-0.000347505289146851,0.007217312759622185,-0.009487174683655928,-0.0005285968710523111,0.0018849990258911987,-0.005163663008432191,-0.0008781195987377587,0.00796615258853403,-0.002119926394968023,-0.00917578472927083,2.256811310959148e-06,0.007913611336422323,0.004900963131437223,-0.0018166690324908526,0.006650149762621173,-0.0046085758091862225,-0.0014903393795115398,-0.0020958538917584322,-0.0003977839564690744,0.0014070278969336252,-0.005190500872579288,-0.0010370808920857652,-0.0014516173012603455,-2.2395313477356093e-16,8.560408953966112e-08,-0.001552146551069581,0.0012508778283439278,-0.00023038949113295565,-0.003511948924294082,0.004783235985148678,-0.0003504089909278601,0.0003018558726623864,0.001055476163517313,-0.0007471937545690707,0.00028474774504850387,-0.0011315842648307111,0.0006857309224495998,-0.00011147036589563324,3.648911486111332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do/B1ec/B5aj-B5db-B1ee,1459847,-0.24837120183645806,-0.11883683618803792,0.5551419444316233,0.3129129365552472,-0.057840105817580825,0.010005034220566303,-0.003959253033553667,0.046603177249357856,-0.04528504123804184,0.25573637877143074,0.10265634563467516,-0.019659397618986406,0.03056195935864194,0.012753599072092359,-0.06463638035071385,0.04936279124719414,0.009860870922815491,-0.005869936883054956,-0.005460248655575397,-0.0012129792154222873,0.0005440274521137655,-1.0143997545963416e-16,0.017305664084473257,-0.022685576322108124,-0.007835552715842155,-0.01435352450229016,0.020910941050320882,0.015819317202513446,-0.027263077484670432,0.030314849259932292,-0.06890928429826863,-0.0932732790655445,-0.0072608750395965,-0.0011595869750200374,-0.001117247381002337,-0.14700458781584383,0.01678366094221785,0.001979378390348363,0.013410482936876448,-0.006857996745298665,0.0014302619599087885,0.004192358387224847,-0.009219817969476487,0.0020432205052161247,0.0036247967462734983,-0.005432552961806837,0.011273300514770629,0.0169531650687998,-0.002735168003592142,0.049918187251101455,-0.005153908195611478,0.0018921583324190412,9.87363060956026e-05,-0.0077240296731593775,0.007498064982196811,-0.023946883697103426,-0.020429393923473406,0.0038130667695540363,-0.017098026353374558,-0.004940883470390637,-0.018595917703997166,4.427772505115074e-06,-0.007485958955168966,0.023691939731112818,-0.022718977999841364,0.0010490839481212373,0.04104883078302256,-0.007671635665680863,-0.005113736575005889,0.010178260591936732,0.007121490496290696,0.005996000382337323,-0.03428780405671574,0.0040105737082341475,-6.236066272227495e-15,-4.734003814523937e-08,0.0030043696135366423,-0.002282943286183049,-0.0029174523340588423,0.004321191804103088,-0.0038780675980712906,-0.006584260159236503,-0.0012776511262172546,-0.0001034144097914953,-0.0016432316298640138,-0.0018433835805278475,0.003171315491756322,0.00043403095926823794,0.0010362688734362059,-0.00016872468676859038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do-B1ei-B1eo-B1-B1ej-B1ep,1459848,-0.054720452389758055,-0.09657162854284262,0.3969189032656514,0.3315554565046777,-0.044597431306237355,0.016854786371347224,0.007988895635997154,-0.03572929574293751,-0.025841072811000825,-0.20804227267312994,-0.1559310056766512,0.07335633587308386,-8.725036486926556e-05,-0.04504389752191725,0.1916675434576366,-0.08520150352148725,0.06381530068298909,-0.05631971830563997,-0.037790144867361854,0.005075994197156019,0.001161284241645871,-1.6428007329955292e-16,0.026033464753138114,-0.03315177262177484,-0.008235528816861641,-0.030083814054666487,0.014692025207140169,0.005048445134782364,-0.007877153026990715,0.0068396932729576886,-0.014664179733692306,-0.018499833849559947,-0.0024451755619296256,-0.0005676752102619319,-0.00381515068986701,-0.03497253297223713,-0.000127647847904332,-0.0012866129425943575,-0.0053268447690641395,0.007532065601530037,0.007269738157603818,0.007517217263128217,0.011478957559822598,-0.003815961988126834,-0.003754987418225051,0.00957969512145115,-0.009838162692075561,-0.018210512261461833,0.0074242343745819376,-0.11365983467415922,0.01832503564566187,-0.0014223020573347843,0.005283053934345151,-0.007266452330197246,-0.008178221147351549,-0.00307617958424517,0.003976493925976555,-0.020634262357324275,-0.005514110585176376,0.00494202524770824,0.017451200276706855,-4.061020453200149e-06,-0.0017883780157488237,-0.03452211681814781,0.005931469154834347,0.006900023409702839,0.008460745519908887,0.00254042606202346,0.004736530727225838,0.0015176108710368546,-0.011496365618075266,-0.010978758451749933,-0.00012276783158682859,0.02518702581672371,-1.9385100895166172e-15,-1.0707500585528553e-06,0.010080316312368262,0.0026927259846122814,0.0012425953635568194,0.0031942357849983065,0.01674031145532836,0.028612973891970202,0.005692929841159573,0.007454812023614882,0.010284401564080066,0.004805438401428113,-0.010801640339674885,-0.00314799829479568,-0.00179017348982119,0.0015250607943151201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1ef,1459863,0.24371040056700458,0.2536211048721921,0.0038613540399727677,0.01904171002438881,0.2003548906442738,-0.022509763616714674,-0.012520385399365922,-0.005352166498308273,0.008209198681904442,0.03800402767430372,-0.007262898974516851,0.015293113274723092,-0.0460100637664983,-0.008058961606681462,-0.005054728372816155,-0.02719779427669082,0.007923079717707808,-0.010392699267815468,-0.031626201282440834,0.008529177052690304,0.00028033129247031455,7.46725173017924e-17,-0.005962715216709459,0.03703198238368402,0.047558437600725,0.04067626456064608,0.042848450061819164,-0.00381808175127291,-0.009035279995492973,0.0003507170810989499,-0.003078336351096021,-0.0037308276705888353,0.08003421055329957,-0.06209900497989923,0.04540754083187127,-0.00012306109870445354,0.009125418569330137,0.014622084619322642,-0.007760640692340328,0.04955115873512155,-0.024882590919460233,-0.008457255536659276,-0.04064806113192531,-0.026557342524662544,-0.007034196140584341,0.008454310848607625,-0.01676908518027593,-0.004984037445037252,-0.009256280196489839,-0.0023362757232315433,0.005832126061222776,0.0006564330742008115,-0.009630027678183013,0.0029168175538258154,-0.001971451243762073,0.002948725733295474,0.0035898489139660553,0.0008412555418517617,-0.003814856737479361,-0.001944456489918221,-0.0010568244390435123,1.9417449064958957e-07,0.03278046936536173,0.007545264615643329,0.048569302104857805,-0.016051367418242996,-0.005921197402602761,0.00887066698021041,-0.007645265808560549,0.10687706770088912,0.004548743208567947,-0.003797634504474934,0.010229929052284929,0.0015011845885252453,1.515167573502014e-15,6.0247376894709985e-06,0.00025988024891095694,0.0008514655277732982,0.002627135198173893,-0.0051615299531035845,-0.002154583621855845,-0.00021547223187876494,-0.0023554230687735265,-0.0005805565684527085,-0.0013099031958776722,0.005345281030688029,-0.0015569055223705638,0.0033799091573243015,0.0019704502248858854,-0.00011829048573500257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1bw-B1dm-B1au-B14h-B1x-B1bx,1459865,0.25275785468902984,0.0883534157991968,-0.05287015027016585,-0.05571984882118581,-0.3456016221555918,0.013448794936315263,0.004734744523341263,0.0010787868137563494,-0.008836057876535276,0.012892734503945905,-0.002667040551688904,0.013157757729191597,-0.0165668576655303,-0.0010519091983177736,-0.0071951235630393975,-0.007359699298391438,0.00505639398726388,-0.011370229709607972,-0.004689240588268703,-0.013892817937425668,0.000584085253122212,9.93370571882925e-19,0.0019331728189735057,0.033731789573013864,-0.008532567943651545,0.030429446567624824,0.03475469047609648,0.00030233997787765395,-0.0030140514031117734,0.0012241462492610007,-0.003707104692299239,-0.004899328099161241,0.014260297618804384,0.009059713341862752,0.019023037242455538,-0.0050382028826284715,-0.001264640199424016,0.01435141656242519,-0.011696367415295896,0.006710614682839732,-0.011500524594106328,0.016447877129065088,0.01762221009047247,-0.00020640547765486529,-0.0016895076070716454,0.008592475180642238,0.017286260010786186,0.00926865503329392,-0.0050155698863855605,-0.00019944836283337735,0.02704968710095716,0.014068291094023546,-0.013794971254034245,0.004234955997466668,-0.006867697766878283,-0.0096400631371916,0.012055478560987098,0.023999853795169626,-0.014944460901868397,-0.0069442840611810205,-0.017193848762118106,4.1466837785281994e-06,-0.020938230382183058,-0.01572075919376728,0.009870821576698765,0.016520807001173605,0.007798853173577035,-0.008074928882521436,0.001978989298632375,0.006839454712056658,-0.01857393629139749,-0.010428589069844969,-0.005629309235090888,0.0044812847107225644,-1.389346929325603e-15,2.3273517368347605e-06,-0.03719589550356043,0.0013551775238441486,0.0013984431534838893,-0.022278832040434435,0.009088338938481636,-0.00968187928046359,-0.014164123085714875,0.006392949372402927,0.008568580679299356,0.004916221736867434,-0.0069442226251472845,-0.023931491307687854,0.004955203491521574,-0.0021160514850554475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1bw-B1dm-B14h-B1au-B1x,1459866,0.2642091788595342,0.09970427637840469,-0.0599475927039491,-0.054971356384998026,-0.33495311077739326,0.013119477346950653,0.004529049374607044,0.0010720693173213044,-0.010601672499312702,0.021838798203592285,0.0021258382510942592,0.017150812789529787,-0.013687149367012461,-0.0013763868065777764,-0.002004015511983512,-0.007983445466198481,0.0036236279452195705,-0.008299679652091467,-0.0034625675815465728,-0.010889166951987926,0.0004375041566449542,9.574204912253449e-17,0.0012738815252808955,0.02550298745017902,-0.014582774648241219,0.019078780739606935,0.023798084976526912,0.0010966787271748768,-0.0037811521857468128,0.0018624289638194058,-0.004530164469879214,-0.005823574661364826,0.012179561478394108,0.010355821173041282,0.008112083351294251,-0.005801390855262346,-0.0012375833536883334,0.01250717893433301,-0.010534546168931144,0.015512619485604943,-0.004708896605612708,0.02382555128493121,0.008324526061195726,-0.0013645452300299528,-0.001298048829716638,0.0058755286031383774,0.00590213142346266,0.008972058945934157,-0.008006261733267078,-3.802801805179529e-05,0.01914987453738032,0.013560356057191655,-0.006869905363058851,0.0027556939878956984,-0.0011090424526041729,0.003805779367559405,0.01068202879129207,0.011732664020944979,-0.020056498399735882,-0.0030107296572405916,-0.005482490165708525,1.230671826211263e-06,-0.011654446906836893,-0.00613974849106493,0.0006980994987807177,0.006146816585832489,0.0026466523109388955,-0.004598946593962984,0.0020517950226308424,0.002938252221567664,-0.005889347659592625,-0.0021890985894182234,-0.0044951320123739575,0.0031778067633235025,-8.05094056924215e-16,9.265499799852505e-07,-0.012627250607229492,-0.0027916096829431387,0.0006783739525870018,0.0028626887678770392,-0.005172086755993138,0.010056316771416888,0.0008710479325952629,0.0008657207624986219,0.0035527168889244506,-0.006245405746161604,0.010216843110144418,0.019216767113738934,0.0005033508466124181,-0.0006800060966704256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B7,1460380,-0.24512249964456356,-0.07678098723273512,0.25328455380228965,-0.25307703592796565,0.016119226319064064,-0.06356420821655562,-0.04263329264252028,0.1466673065776858,0.4876303369189611,0.14845955261973545,-0.29050916212367417,0.2108167403860805,0.13080290552426752,-0.010785140699955318,-0.005493527928507322,0.04155501878177406,-0.029102989331349523,0.05184109470709887,0.008666875559165791,-0.02540627763151562,0.00027279107885912245,-9.647064766880424e-17,-0.0001639100188030259,-0.000740905450370566,-0.01467257632986583,0.0036570181570081627,-0.002084958777555267,-0.004371186070877084,0.004794738099945205,-0.0021992197609426957,0.0058717979179995,0.006365748671421732,-0.004344255658836857,0.0018449980342817379,0.0007938893268999832,0.0017309403013922745,0.0030393210596043976,0.0028282868324429286,0.00617759739554838,-0.0013596549055975794,0.001406663645321842,-0.0009419615820387083,-0.007087811694540181,0.0013672176069158837,0.0012287708219532343,-0.000450432620272242,-0.0017799670951957186,0.0016941097163567158,0.0008674969492279323,0.00039669296776759304,-0.0008731398763066772,0.0002204006411790785,0.0008352962346218139,-0.0020307569162747183,-0.0009852414204050996,-0.0007328087968121914,-0.0011640323325421897,-0.000415475123376155,0.00026349581064686505,-0.0007866084061326458,-0.00224562305416265,5.495456508692358e-07,0.00024058758594480947,0.0007489901845263977,-4.150902249921357e-05,0.0012918067641000805,-2.0357313449502297e-05,0.00019743166271196031,-0.00028793561064309497,-4.4901680689328324e-05,0.00016807982779054088,-0.0001270010500196032,9.554782803856863e-05,0.00039599025684468,0.09066704666476554,-2.247605418127474e-10,-0.00011960117937502289,0.00016629278521298774,-4.3254986123807255e-05,-0.0001987673241711425,0.00028613590596286926,-0.00020022828001188347,7.54582699038549e-05,-1.013554875887366e-05,-8.016932345839852e-05,9.989184712352599e-05,-0.0002700501439424279,0.00011404093137017905,-4.309759465409963e-05,5.9825968965371085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1by-B1bw-B1dm,1459869,0.2718459408274933,0.3051845113329415,-0.008508569868156653,-0.029767108287589703,-0.11848176358101531,-0.0029267552725167952,-0.0029006565356307066,-0.0006610407164894149,-0.004753025305056142,0.04736133516303076,-0.013133571771615981,0.01346189882112975,-0.05006732082303909,-0.003924846264669847,-0.004055948014157275,-0.027286626341502487,0.012097753928897994,-0.03209083948002929,-0.012473516167202492,-0.031489571662868185,0.0020280470017432885,-1.034027510847208e-16,-0.021708736197084976,0.0375745009692828,-0.007810938760179049,-0.021405598649232516,-0.02630697038345935,-0.0014085422521774756,-0.007697088516706362,0.000250866438425679,-0.0028440649371866433,-0.004271929109603009,0.012064185036073889,0.021677273088189945,0.05079401592899277,-0.0068931638396054025,7.432801632256119e-05,0.05302138235773795,-0.013968981503036368,-0.028447622801688322,0.01580464455052281,-0.006738278101120789,0.06482236884853683,0.02074542947527734,-0.00669143826608849,0.03377839897874041,-0.012403429132446377,-0.030912832653495943,0.012866916410886713,0.012270044552543461,0.012462620125940783,-0.01727151916163112,0.003988983650020892,-0.00092542816309269,-0.015609146748467608,-0.017427756266872523,0.005437479484854689,-0.014520223957314034,-0.00902372008815755,0.002378716138791513,0.009960606259927647,-2.2492853424954264e-06,-0.03140293018521152,0.00729024721536292,0.008076254321907892,-0.012451378371919232,0.013202664739025807,0.013734006213279987,-0.003441743269984818,0.001956701832244554,-0.004266974747859807,-0.008755045536644506,-0.004029873438807165,-0.008679090386424764,-7.03172692498131e-16,5.233780989215149e-08,-0.0041463192036720045,-0.0011493679896212097,0.0035729664461880122,0.0061694622640083244,-0.010036791761042206,0.006628050256137137,-0.006993103825492004,0.00010620470731462602,-0.0031659521654389434,0.002371039085796023,0.0009765391948206475,-0.0013489349054549317,-0.0009019299053781908,0.00012428275085947602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
