sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40
C3-C1-C6a-C3y,869147,-0.21451540226569554,0.2778888354244075,-0.05691720004500355,0.03586776444157003,0.03963974340742875,0.0013095703458923073,0.16912956217892086,-0.027027439271277712,0.00856875808605415,0.004589741394798879,1.629989260033009e-16,-0.09589212055199847,0.001284629095622056,-0.06781203670871061,-0.011197742951706042,0.014977770557027413,-0.06968081926951983,-0.07412368792283987,3.143983807101316e-08,-0.002355652637934329,0.033225695905557226,0.05461203856961234,0.08759425309101347,5.59840223974764e-17,-0.003873882234080067,-0.11538422047509357,6.848565718613312e-07,0.007082270303556061,-0.000773887279662812,-0.04246873699244537,-0.0022109317195337804,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10/C42f,869148,0.17621580228970418,-0.34651142313296096,0.25825511073155377,0.23239902446594057,0.4180917242715793,-0.2851644313804996,0.03986226370084091,0.03815646791352489,0.0020298257936336465,0.0011683183128932805,1.8171697564963947e-18,-0.0081624092214025,-0.00032710554300589096,-0.01891441270057014,-0.010872372571948055,-0.0034962873710514234,-0.007692015504497777,-0.008518953830986251,-2.991065343854708e-07,-0.0030040603197629156,-0.0034085896334873755,-0.0062448066286111235,-0.0026089955488105875,0.19505804941950608,0.003985983638264971,-0.0015111054976884543,-1.940421887169984e-08,-3.6754145443822315e-06,0.0005711748292504035,0.0023600432611834764,3.3226381120733026e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C46/C3,871209,-0.3270473864861147,0.014218878166462716,-0.009034783191961028,-0.005193826609701784,0.007477525793212496,0.0028041540327771036,0.11363072983876038,-0.030147984821130954,-0.006173103774513944,0.0006808649349993548,-3.1501109877399624e-17,0.027522148540863125,0.002878734379734833,-0.28330108218130995,0.26110453314389964,-0.09610706555553945,0.11408485671813492,0.088701011334805,-2.174469115848155e-06,-0.02060507648116934,-0.012400279346613547,0.040251506948645294,0.07381837358380434,-2.594761285148505e-15,-0.05113697272531229,0.0243598999206209,-4.635549967273412e-08,-0.007400883880054283,-0.009943914614593126,0.005742774917632585,-0.0023237107943018935,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C44/C47/C42.2,871724,0.23555300997558534,-0.1440187463880275,0.27488247016046335,-0.3300759841449466,-0.056376077485134235,0.0005132307149828342,-0.009212478466738989,-0.07072306105748945,-0.16631312666212794,0.22567383670868155,4.817468829188222e-15,0.18757527347783912,0.39738048644076684,-0.022227682339643364,0.009974042113874362,-0.007112695729022611,-0.06017848483879999,-0.04156858762332763,-1.033806485883214e-06,-0.011986109173730528,0.0009571325444544751,0.00197572120987369,0.002669966779148263,-4.921388440393302e-16,-0.011810163605601616,-0.006493351509179147,1.6523046122384128e-07,0.004209684809355401,0.0027270778904398417,-0.004108332211436244,-0.00046000158738529804,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41-C41b,871737,0.2723969646854228,-0.4020173559809282,-0.5041540735563262,-0.0793794494021149,-0.005235152628314213,-0.010522753826326291,0.016329003199710694,-0.0204451242060463,-0.07925170395488432,0.09455289064355302,1.962744715882351e-15,-0.09987734475781439,0.0013516155774499715,-0.0172048671154082,-0.022441428861627904,0.003352232836950849,-0.018650849360697754,-0.0011044001309942206,-1.8381089372079876e-06,-0.019166010500888987,-0.043678132633179954,0.007830914096025302,-0.03343770381936673,-2.208859955407823e-15,-0.043734139526197084,0.079206293341229,-3.4361628801236307e-07,-0.0032411928406532588,-0.006484872234843658,-0.018513061994734577,0.000692642212833977,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41/C1b,871740,0.3360115506125753,-0.24139552762301614,-0.46162123160167584,-0.06919864392444204,-0.012350337735603944,-0.07075957555278971,-0.01170091206714043,0.06022974430360276,0.05889250096309923,-0.15590032942817825,-3.4768912490030078e-15,0.2667188681664197,-0.006978872187412991,0.08957436728165474,0.06730080693158444,-0.014913105673776605,0.02844488984077053,-0.0027404923619954035,-1.0682894637950882e-07,-0.006505844329163891,0.01607907940860881,-0.007963467727289784,-0.005380347975399087,-4.052032041710439e-17,-0.0019216931824749747,0.02510096629408552,2.9911349964012093e-07,0.014591554936047139,0.017322727733028793,0.0034967933551651466,0.00015701896409699463,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1/C7,871743,0.34312764251666006,0.27268528807023173,0.027950521961491236,0.28416843268542413,0.06033959163463265,0.1766226953081743,-0.020923416905982956,-0.06473114399115122,-0.1188861599068847,0.16622693063792182,3.6876702878619725e-15,-0.07555972368714194,-0.00942754772917133,0.12307211127913029,0.10075214395302204,-0.011195974231348379,-0.014305503292835422,-0.002520468222848048,0.24138942515656162,0.02661002141237671,0.0497348525637319,-0.005565410328326129,-0.008024022783228323,-1.5756102812582603e-15,-0.0277345197578823,0.018491857197288027,2.583989761398985e-07,0.008857412954682169,0.006085190646889312,-5.4856968749297426e-05,-8.706732592770025e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3xs-C1nw,871234,0.12395534381391218,-0.24954234078332438,0.15442262860476427,0.010068273860024624,0.02517528297041351,0.38380032869983133,0.0159717831487541,0.5562972453924053,0.0036539716456030053,0.011046628039986796,7.768592169386069e-17,-0.015501121888082761,-0.00017054402292234776,-0.02985853290795737,-0.012226754243889353,0.07002896900728632,-0.04058207905930021,0.07203316616189138,-2.317189335246186e-06,-0.02612090488705677,0.006010899748161488,0.057036895157429726,-0.007859628313759207,3.2412703816901967e-16,0.0010050949943312825,-0.004435322342050826,-1.3755353332762665e-06,-0.02644549460898989,-0.013744286493283936,0.017304681773325843,0.001811867252747707,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10-C10a,871752,0.1762158022897042,-0.34651142313296085,0.2582551107315538,0.23239902446594057,0.41809172427157915,-0.28516443138049963,0.039862263700840846,0.038156467913524866,0.0020298257936336513,0.0011683183128932855,1.013427363675442e-16,-0.008162409221402215,-0.00032710554300575826,-0.018914412700570187,-0.010872372571947767,-0.003496287371051248,-0.007692015504498053,-0.008518953830986484,-2.991065344627247e-07,-0.0030040603197635223,-0.003408589633487689,-0.006244806628609099,-0.002608995548810769,-0.19505804941950564,0.003985983638285809,-0.0015111054976881912,-1.940421893828577e-08,-3.6754145441519656e-06,0.0005711748292504035,0.0023600432611833623,3.3226381120746416e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C41,871765,0.2646856953586074,-0.4097183653767631,-0.4572804832354326,-0.08352819793376817,-0.005773593734220737,0.0019012673663303125,0.013144170785731421,-0.01832468754387348,-0.08019172020834227,0.07556649565509581,1.4831130290991224e-15,-0.03909085002603847,-0.0006711588111836228,0.06706311265496319,0.032569433343385815,-0.003085584644206173,0.12605631759925098,0.05908455776306567,6.973863550422685e-06,0.08260796234100948,0.07738130876283418,-0.03597532066715507,0.035405543686068935,4.1518151318296435e-15,0.0855478063902981,-0.10979091698694472,-1.6654563052989213e-07,-0.012498963778088061,-0.008373813765723147,0.015333647193955555,-8.560582287210706e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,871766,0.34312820478144185,0.27268674205294224,0.02795011100224158,0.2841683982019687,0.06033958142970122,0.1766220535335289,-0.020923284080603923,-0.06473081833353225,-0.1188856212182698,0.16622622067567233,3.3484901001122155e-15,-0.07555951648289119,-0.009427438778652217,0.12306993102533013,0.1007493169209926,-0.01119565053107902,-0.014305910921157749,-0.0025211232989888997,-0.24138315909621727,0.02665154389803669,0.04974334651785378,-0.005565460757779629,-0.008024612836477289,-1.5218484204541513e-15,-0.027736607335941854,0.01849309372214478,2.5841116874335045e-07,0.008857804900451766,0.0060854402394739365,-5.492081094645936e-05,-8.706867707986014e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,871767,-0.3924508941946641,0.028870963032232494,-0.01747789623935935,-0.03722343966774405,0.03773749511533978,0.014365422600019077,0.24236531359654445,-0.07379472768516786,-0.00023263605276476493,-0.010431478342301476,-1.007839339265758e-16,0.03628009237121117,-0.00023107419191637836,0.027724488698115432,0.007598213724250759,0.12949620354243668,-0.04480000303063493,0.11375268543773812,-1.3231406133867852e-06,-0.012422069023518445,-0.009214621939601668,-0.00730804675827604,-0.03303914766204242,1.3556954336204694e-15,0.02422077804912023,-0.002836901257489527,-0.15253098464071443,0.008093156352215473,0.0347012384150614,-0.010536400918607719,0.0033539880259496726,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C50a,871779,0.15560737995353502,-0.2500283986261185,0.1538943848673053,0.03172059575507164,0.00485281148328859,0.261139179006269,-0.04403282726434905,-0.21258200904309116,-0.1317452733948072,-0.3006560896708271,-0.5000000000000072,-0.0387567231133258,-0.0011364792138495875,-0.05654718672198728,-0.027571146479698893,-0.008422463201660676,-0.017460638809384324,-0.01920462478802426,-6.297561790248355e-07,-0.006309635058311176,-0.007036731736555349,-0.0125649361754587,-0.0052480396508298105,3.781023756345107e-16,0.007957894964284114,-0.0029669634742878113,-3.754339817631922e-08,-7.065738920395268e-06,0.0010877230996251606,0.004447594295998787,6.178509488851072e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
