sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
B6/B19i-B6b-B19af-B6a-B6e-B6g,868864,-0.26854686428410823,-0.005105914126762573,-0.04397422047181879,-0.013463978851345532,0.019002263405402526,-0.0016645634925306167,0.0006145521084347228,0.0016223686916028832,0.012722657772766292,0.00126981943068432,0.004806289760296745,-0.00381584795781632,-0.0030359862508790693,0.003203862943980082,0.009870066041271473,0.0015473022844974395,7.2302050227713e-05,0.0004316352931216299,0.0005974853933420758,0.00011490316356870999,-0.00015930310404902936,0.00046370921334602566,-0.005095381605696151,0.004493144889835149,-0.004459525267633594,0.002154423563348077,-6.228722726872385e-05,-0.0006852075816804795,-0.00021924626542178262,0.0019851521436738207,0.0008874485512457282,0.00023874246049721988,-0.0005333973807245214,2.6857382090885248e-05,0.00010503949837339279,-2.813890727300138e-05,0.00012081043681210168,-0.0002700557520982632,0.00024656117917777777,6.878205136893762e-05,-0.000390608108937165,0.0007908026960301932,0.00014448834930881854,-0.00027186469652758254,9.06653639624868e-05,-9.759514769746812e-07,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag,868865,-0.2552115057370908,-0.005607810121684765,-0.03456530140638467,-0.012383556829040056,0.014260081193908914,0.0005703702072907622,-0.0007526015303015098,-0.0016271706193191774,-0.012229047412346487,-0.0006271127236132895,-0.0019959873590738803,-0.0002370648029606885,-0.00028307371184337765,0.0021747570277876323,0.00846630154129315,0.004565882337483006,-0.0007540627119176952,-0.00046953796399904564,-0.00020528270469396322,8.747074164670037e-05,-0.0003547194449451473,0.00042001901955765887,-0.005157727680941881,0.0046160837619704026,-0.004514424915905511,0.0029967429935627227,-5.1542746572178025e-06,-0.00012815633364737526,-0.0001187402408159006,-0.0007336581193058232,-0.0007158716160619542,-0.0002680982732061348,0.0005896070361239177,-2.5740849698900302e-05,-0.0001000524555054069,2.878790489644202e-05,-0.00012608258589042327,0.00028501293211550215,-0.00026185320321705575,-7.466833738408262e-05,0.00041970585359092297,-0.000846882855076429,-0.00015453092075975062,0.0002916415235061505,-9.716831909922636e-05,1.0587743204715311e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6e-B6o-B6p-B19i-B6,868895,-0.2715246522346825,-0.010988360502535106,-0.05989503701578916,-0.0162666008656955,0.02586923772760704,-0.0009431855947871164,0.0005324760203339529,-0.0005696388681143695,-0.006426801786234123,-0.0018587334426911403,-0.009089313182789716,0.006744664528147521,0.005725378574087338,-0.008200859660950622,-0.028443749999945676,-0.009389264569909983,0.0010468099204755756,0.0007684916881913481,0.0004575007879823036,1.8456692207682889e-06,8.853730673491523e-05,3.0192835224901722e-06,2.0384744576446695e-05,3.822128698961178e-05,-0.0001483353630014569,-0.0002833618731507265,-2.6617459523078436e-05,-0.00014730372622636187,-4.704761924545102e-05,0.0005062069086916394,0.00019913863515562036,4.013099805099214e-05,-8.875962911005768e-05,3.824697493439714e-06,1.2738558109853369e-05,-2.6919026004754567e-06,9.821005795353072e-06,-1.984843614775165e-05,1.6122983565822876e-05,3.2371092966528525e-06,-1.8920204493354865e-05,3.528538685749002e-05,5.436740523521244e-06,-9.945307777390287e-06,2.995580140133988e-06,-2.800112547625569e-08,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B19i/B6g-B6-B6a-B6i-B6b-B19af-B6h-B19as-B6c,868661,-0.27546659115866606,-0.009604324237268501,-0.06449044554610593,-0.017053275488526462,0.028516171813349356,-0.00322641151007239,0.0018520659479722994,0.0032913415485630844,0.02421605710194175,0.001462921431072464,0.006257069043087574,-0.002796893409049586,-0.002390729167763163,0.003333430858625202,0.01208398477617165,0.004061662220120519,-0.0004918944619726949,-0.0007986013258808106,-0.0008305272055689346,-0.0001470660169665988,0.000272945588590819,-0.000573744611010144,0.0063771004525043,-0.005595897016603321,0.005427884219003066,-0.0028912069824369654,3.6536100006375926e-05,0.0006241598904008552,0.00020250785510992142,-0.0012736502477500994,-0.0003990658423974821,-7.688742119837884e-05,0.00017098654125418324,-8.102562511185148e-06,-3.233738241273991e-05,7.816964222539072e-06,-3.2166904086382605e-05,7.079966043365217e-05,-6.33884721822261e-05,-1.7038317574570928e-05,9.654688450241312e-05,-0.00019465255302479191,-3.5134977301751664e-05,6.600922581649252e-05,-2.1895280447023785e-05,2.341707768118907e-07,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6e,869002,-0.23272250407860284,-0.0008042149116757833,-0.003956840107871543,-0.007096150663722199,-0.00011611664129785665,0.0034783852906550535,-0.002822609346370399,-0.005002832962366646,-0.036582034707915025,-0.00172412803973096,-0.0062039352480872945,0.0011097455583631817,0.000871233119493388,0.001102351799563099,0.004577558995409859,0.003066538558823764,-0.0005341260611513744,-0.00029292258179608157,-0.0002006543765518628,-2.1719706354896398e-05,-8.946413552791886e-06,-0.0001722895051314466,0.0024759929676024446,-0.0025710526545230914,0.0030130489762512087,-0.001997416974968678,2.997876609738744e-05,0.0004942027136939645,0.00019259446342076973,-0.0010979336424793884,-0.00021428203451794484,1.603737753714674e-05,-3.671145046262806e-05,4.8375554006610364e-06,1.8843088124463577e-05,-7.910750442459868e-06,4.003293184305452e-05,-9.653717290195901e-05,9.449635947558847e-05,3.051369420444645e-05,-0.00017071500494805745,0.00035313494379371425,6.729576995077993e-05,-0.000127693117982915,4.3444071237985155e-05,-4.833555233011503e-07,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1fu-B1fv,868866,0.042027237814371794,0.00718551812673857,0.00020620923028623963,9.387635642357182e-05,0.0024310750702903846,-0.004480054802524351,-0.0031660945875060646,0.0023671486945227023,-0.0004358154140033787,-0.0014310470339819875,-0.0009277354427527058,0.0001205235403425963,0.0002612698468725854,-0.0012935298931843586,0.0008309715517113751,-0.0014010670708173242,-0.0003726153235127625,-0.0011110753191982726,-0.0026646992441548612,0.00038996522262889404,-0.00031146777629610396,-0.0029308033642911064,0.0035037186636787425,0.003438469122537478,-0.001692036642980825,-8.524803061730944e-05,-0.011220517031911537,0.00013985421293877414,0.00629240516988934,-0.0026976516356555045,0.001083759298478403,0.0006873126903846678,-0.0008893562895442087,-6.436179513248786e-05,0.00022668218203072952,-4.463754065216234e-05,5.309662218997305e-05,-9.303742238513424e-05,0.00011742095022626781,4.290577853659337e-05,-6.16265984473811e-05,0.00011724075295052988,-6.471420449068036e-06,-1.997906297270146e-05,5.889539735032466e-06,-2.0296730179409222e-07,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do-B1-B1fw-B1ei,868868,0.06106368940913508,0.013829575786541743,-0.013139451536350176,-0.007068224078472233,-0.026925672452584978,0.0006296953401716375,-0.0026803472652967334,-0.0011494829546783727,-0.0002657493885375865,0.001619501584631022,0.00016854697355287026,-0.00450628634766156,0.006507598123480847,-0.002708789983289731,0.0006384359606472294,0.00178096743471439,0.0017548702889297284,0.0062590666419254405,0.0001706021279308054,-5.914559725788779e-05,-1.1195897563029733e-05,-4.809485445802055e-05,0.0002267953064074308,9.749085024820854e-06,-1.4627717696430202e-05,1.16900373048489e-06,0.00019952213008202286,-6.946441674570038e-05,4.806210225482771e-05,6.938307025036943e-05,5.057338582015397e-05,-7.388612123990282e-06,-3.261775491560429e-05,-0.0010904005592374494,-1.6490230358534063e-05,2.0358248905703527e-05,7.702133418125001e-06,2.4209792261285407e-05,-0.00016049646829138962,6.392819242026812e-05,-0.00013102470578360114,0.0003018566129904263,-1.273727427243475e-05,-0.0002643376252446398,-0.0005557193026847784,5.825697761464386e-06,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do-B1-B1fw-B1ei-B1ej,868870,0.060882303342475165,0.013803738740596525,-0.013086892528005897,-0.007041789767866187,-0.02681482970096154,0.0006092080173879135,-0.0026973339369614512,-0.0011458281480906368,-0.00026502665839112815,0.0016259788714095122,0.0001599317793626036,-0.004453219480648675,0.0064206026394946665,-0.002698021322156077,0.0006400139580170738,0.0017311809594488146,0.0017115458271834449,0.005991292664073831,0.00018235164983325955,-4.344835815955632e-05,-1.2236583402594842e-05,-1.755568301889527e-05,8.890550831134086e-05,-4.6939532707682056e-05,0.00010144396479401761,1.6455095938153354e-05,0.00010860134428166409,-0.00014490473150150212,3.500793968457892e-05,0.000130051858666498,1.7723322460947663e-05,-5.647141729035952e-05,-2.578011803769867e-06,-0.0016886297131730673,-3.4497603231610055e-05,3.07876199930576e-05,6.801235542406136e-06,4.3417558000700125e-05,-0.0002512050363188036,4.5467501559651996e-05,-8.671226566228834e-05,0.00014686518979725412,-3.5454602160433633e-06,1.955164552271615e-05,0.0003623468787812166,-6.778170161537834e-06,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B14b-B1x-B1bh-B1be-B1g-B6n,868873,0.04985143901166537,0.008380082885224224,0.002533690959346355,0.0017430386089404648,0.01044516047366091,0.004213159310034655,0.0025060949029162656,-0.002697328672225027,-0.0007415782781945017,0.0005588065307070583,-0.0003505274619334763,-0.00013394309139040284,0.000494804972608997,0.008114044655476892,-0.0022312773044777276,0.0014951644609956646,0.010171091434987305,-0.0017401288077753263,-0.002659810549308505,0.0027047206797850185,0.0010309873746509367,0.012030621601443747,0.003993352374209838,0.002791333617634473,-0.0003960730160593579,-1.355724593422751e-05,-0.0009723509689111455,-0.004813675050652024,-0.002678791700056744,-0.00199517239169178,-0.00023149343886132905,0.0008973823823665806,-0.00016780009292823042,0.00011198346949742335,1.065846660619621e-05,-0.00019521181433972397,3.440511678641846e-05,-8.977165082853156e-05,-0.00012280897553671558,-9.159462152658297e-06,1.674671681075324e-05,-3.458021377413662e-05,3.3306523379192215e-05,1.6353856680151e-05,-5.436613013309414e-06,1.5822263474559225e-07,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B1do,868874,0.04042968272072321,0.009542189991078878,-0.004250534768935847,-0.0024390271966672284,-0.007731948186632835,-0.003207919494776313,-0.004427765157497168,0.0005403514304271333,-0.0001465558906293952,0.0010304750708471587,-0.0013723154213850714,0.0016271214477180925,-0.001290365992081506,-0.004186470091272834,0.0013442839197357534,0.000778641914876335,0.001725631862880325,0.0011768189213556823,0.0004226887171003862,0.0007068053146011158,-0.00017572863857701738,0.0006376119497832405,-0.0037957861512228747,-0.0014431173696645698,0.003663090171703737,0.000456232259712587,-0.0013961903748323412,-0.0016831455107983889,0.0001384406294471708,0.001582184327091994,0.0005949654501239557,-4.686319891646829e-05,0.000737324067084121,0.001107004550668011,0.00020890341240328134,-1.2603368963750919e-05,4.983498936111615e-05,-8.629040593057282e-05,3.909706262359809e-05,5.194097844899574e-05,-6.082795475849431e-05,0.00014556117897268135,-2.4944973656235478e-05,-2.2024215819851263e-05,5.389359598482093e-06,-6.16352946324524e-07,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
