sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
B1do/B1ec-B5aj-B1,868875,0.0658076568271578,-0.013459894751374631,-0.014852969169017604,0.0531668646683214,-0.007167462504704219,-0.0006136438577579342,0.015581693856990996,0.010733785125391337,0.002129906877668364,0.0006086364877825731,0.0009480220709034128,-0.0018242027071004548,0.0006034179122315804,0.0011572985923723373,-0.000409790148175328,-0.0013117535531773912,0.002182012980259612,0.0004841279372598579,0.0001666158664578156,-0.0008618312579922957,-0.0008573468433815983,-0.0002751479848525684,0.0017599148930147732,0.0012917293668265528,0.0018610336201177258,-0.004289566484394301,-0.00010591576192199542,0.0016341734233842676,0.0023231971180145035,-0.005126152412147073,-0.001355789892400688,0.00035917257882328655,0.0009829856064291,-0.0006690315860033327,-0.00027928255333962667,0.003998977671147617,0.0045709213519073665,-0.0009491728822114736,-0.0002029040134281601,-1.976526764368545e-05,0.00046311571427093694,-1.506573049596017e-05,1.5241842187552441e-05,5.901008657357627e-06,1.665892554550415e-05,2.5613482870847874e-06,2.6122178244310424e-06,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1br-B1dr-B1by-B1bw-B1dq,868887,0.08422381558503275,-0.023656925146994783,0.07012828188940581,-0.012910050927464306,-0.0003227772372825433,0.00015608099683579076,0.003393039292536005,0.0023421477471732323,0.0006796626908440328,-0.005057727553693089,0.011525143516138365,-0.006895905874608171,-0.008805472182676133,0.004480392096930435,-0.011191362459882476,0.0009579293595957981,0.005086111696648398,-0.006817400007178511,-0.00010111088812921664,0.0006541485359622323,-0.000856316029930801,-5.005871861518988e-05,0.0020223166541905296,0.0039933109846321145,-0.00715291490518573,-0.0011783460085804784,0.0022803211268049837,-0.0015378491359816044,-0.0043911607332831025,-0.001691329881201544,0.00015849142546426473,3.880358081189137e-05,3.967292586799438e-05,-0.0004029610103885516,-0.0006725353028172816,1.969415872829121e-05,-4.27240781291475e-05,-6.228906635705342e-05,2.2797368904198295e-05,-0.00010777958142303975,-3.863609458171565e-06,-4.896212610668853e-05,0.00011322134458183924,1.783592581468693e-06,-9.48437386050278e-06,-2.330122807204117e-06,1.4963484177776653e-05,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B1cg-B1fc,868903,0.050165466309566156,-0.00833462069800581,-0.002173196019723987,0.0051481045031999155,3.025320030380897e-05,0.00014406751762498332,-0.011777860520896782,-0.00926482827866493,-0.004320625181197901,0.0007343837316846438,-0.001413251640019732,0.035361440487968736,-0.012054670347203224,0.012495457648330339,0.001892947640244281,-0.0007164038539357406,0.00022977409441190142,0.00195986101037157,4.0158921527799426e-05,0.0029775205316717544,0.00039807978445930315,-0.00012863049374254286,-0.0012854944824630496,0.001325930663425786,5.466920722573958e-05,-0.00029370766274915486,-0.0003064085763006545,-0.0005245216412229181,-0.0001027979109988062,-0.0001126476253398282,0.00037407712340037613,-2.1004968509130796e-07,-0.0005206587240962926,-0.00012859397365766104,-2.342350069509528e-05,0.0001745726394688864,-8.22503463632794e-05,6.843657073143377e-05,-0.00025848975417959777,5.246919751667024e-05,3.861769873297066e-06,-9.688033577220622e-06,1.9215711415499e-05,3.815148733056769e-05,5.075808913392959e-05,5.729934964267643e-06,2.7591577394417936e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1br-B1dq,868908,0.07404781726559194,-0.020051003673184013,0.0581107210905388,-0.010250141970366295,-0.00022932198356778196,0.0001365892861305376,0.005525182140088308,0.003103828263476204,0.0022325687471232325,0.002619055608893888,-0.003277121920765977,-0.004591365269719298,-0.01207886515544898,0.0033523787051608018,0.0021190242169336643,0.0018840252777899962,0.0041025869804880875,0.0020737906552299175,0.0003561233893801719,-0.0034806835952380507,-0.001665687227541924,-0.0006370324014793537,0.0038485007950352272,9.426659898909951e-05,0.0030056593752539867,0.0012158678469321494,0.0029777017298897933,0.003461400013097428,0.0008092746764360154,0.0026082727822379892,0.0005691627994692467,-0.00021230855672604485,0.0007853707937951071,0.0009553310344057917,0.0010235462914806588,-0.002961312973568661,0.003684368564557433,0.005164124780243592,0.0003276521163297262,0.0015147990888633174,-1.7313500900151376e-05,-0.00017310242080883972,0.0003212283395188804,0.0002486474096714361,0.00015602780152235108,1.3506885603509286e-05,-4.5336224041065154e-05,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B10-B10a-B1,868909,0.08328925742311374,-0.009843629066514443,-0.015773102790401453,0.014343792218453784,-0.001341814921164717,-0.0003319474882261832,-0.05730506354813709,-0.04542883276867672,0.05948226835062916,0.007179038463618232,-0.01300997024518092,-0.0107005077728853,0.0008883794461348924,-0.0019358434661498139,0.0013561461967958367,-0.00046949717688059555,0.0002619948930838114,0.0017972817311537838,4.9264720624621954e-05,0.0023956943488134936,0.0003455752318770525,-0.00016736374323402122,-0.0009567433227762675,0.0012159970505125493,5.685969594018821e-05,-0.00029517833098843306,-0.0002816136832340713,-0.00051708624517967,-0.00013051200991320762,-0.0001727404029128806,0.00021362463545214372,9.679961494719067e-06,-0.0002874137398681046,-0.00012525724695584703,-2.945146139179832e-05,0.00013877981405993354,-6.678339103394668e-05,6.067974132450418e-05,-5.1886847213157475e-05,2.2895071156884696e-05,-1.750137590140365e-08,-1.0606661339863587e-05,1.0524395043748793e-05,3.578487981635769e-05,-4.132041824143817e-06,-1.9414558048856243e-06,-1.1324593952900496e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5/B1-B1do,868917,0.02185768747959065,0.004833337181296467,0.0016699065285452847,0.01868831252686299,0.0007647166492080615,0.000286077333949697,0.007815276472892662,0.0066354507353891395,0.0024897974808416965,-0.005956247826034808,-0.010126644114110087,-0.003931495982480249,-0.00545029900601419,-0.007627025443763047,0.005785590635949882,-0.005560304913648594,-0.011168366998694574,-0.0011155394021301766,-0.0008456284266047467,0.006752840058458169,0.00406187442294822,0.0012579653622067242,-0.00838353613666805,-0.0024435864803212274,-0.0024386866710909088,0.0032011135727371383,-0.004113481001568589,-0.005512500680368012,-0.0012889491746307345,0.0003942192961275102,0.0002080622860410312,0.00022420681367129266,0.001480651067196545,-0.0006063841833186678,-0.00011574896788966161,0.000849471042130456,-3.6581515006972094e-05,0.0003682586546953287,0.0002081733225277443,7.907256945108624e-05,-5.3583413638641966e-05,-5.578687593643279e-05,3.1908102031142595e-05,0.0002099280908995776,-0.00010316690755144541,-2.0884241777545435e-05,-8.910074762905652e-06,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B19,868918,-0.11883064261630588,-0.061750042815456735,0.0006371790620803222,0.009047509663398106,0.034936845658344734,0.0014708634652568818,-0.009032981478075134,-0.004665758619309025,-0.010645530025052096,-0.03616733815419842,-0.021555020562917127,0.0020787980032587593,-0.004836578422092322,-0.012257647375565329,0.002347232397687138,-0.0016034593568716587,-0.007437000100264621,-0.004379432947738571,-0.00047305246979146307,-0.00031316941423492633,-0.00032603086240994196,0.00048054655678440427,0.000758985029618454,-0.0002553330112527527,2.912190287572893e-05,-0.0017845126460713536,0.001766766905564087,0.0008813122035331366,7.306312827670661e-07,4.6389252425440624e-06,-1.1783523001232512e-05,-4.242697737396833e-05,8.885449219270773e-05,0.00018351853713571208,6.884081223799965e-05,-0.0003809411906708633,0.00016489406746206053,-0.00022515676046517058,-0.00011895139932114968,2.4452468937175067e-05,4.0049447473548325e-06,1.776154233810659e-05,-3.6117921355357228e-06,-8.676560422946595e-05,5.2684948491224715e-05,9.98709851652466e-06,1.5695922287231988e-06,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1ec-B1,868930,0.06767396053581885,-0.013333445262421148,-0.01530064751839182,0.052552341121623866,-0.007081042072173949,-0.0006233685208022296,0.014646635565499739,0.010119893515416038,0.0016168969555989722,0.0002522277750685553,0.0014723819350046122,-0.001660102130524396,0.0002815513170782916,0.0015768361688884669,0.00013528120131821005,-0.020899800106317402,0.006870843699156908,-0.0002351754457737904,0.00022473455400238756,-0.0029041569966344514,-0.0014571225710058825,-0.00018713380421837326,0.002654656037961251,0.0012430644058857025,0.004073296325361703,-0.01023193640361199,-0.004015653325219253,-0.0035314813922692166,-0.0020402742006591203,0.00505289311169041,0.0019305362174143572,-0.0002599400339920119,0.003297197310885041,-0.0008251019682104481,-5.6914964330060795e-05,-2.2149120213419203e-05,0.0005764729821627946,-0.000347447402153804,3.256875538538883e-05,-6.644159777090715e-05,0.00048159307814617746,1.4616241909312828e-05,-7.578072387142705e-06,-0.00011124427845727104,5.1196404524647946e-05,1.1535793941206194e-05,5.907445283826044e-06,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1,868931,0.02739474597036271,-0.007488350253351739,0.005287904836139718,0.0007957738589798683,0.0006534973351876736,0.0003506161582734683,-0.0018689187758980721,-0.0020992565276104274,0.002578428974113649,0.0022883952453725334,-0.005917368135298351,0.0008209904254476241,0.0007713285043581098,-0.004288907459360931,0.0009547849822150053,-3.630781398314087e-05,0.0004891894563480465,0.0021818555415830626,0.00013149179675783028,0.0009383728812511616,0.0002609455469870617,-0.0006971645190377269,0.001642048402885136,0.0016603364012119483,0.0002886127582378091,-0.0016595295257188054,0.0001311706852835236,0.0013599360860235246,0.0006221221142419758,0.0010526302846650952,0.0023145722494176332,-0.00014462390132992777,-0.00258995097393068,-6.083920077550259e-05,6.43472562743171e-05,0.000398954186724393,-0.0001650110920624759,0.00012591703782964702,-0.0019461349648317952,0.00028468273397267997,4.8699569474100975e-05,1.1001427048776255e-05,5.102117765273253e-05,6.348668433408434e-05,0.00044691901808649557,5.586029874025464e-05,-2.9765976485601065e-05,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1a,868603,0.03213716904731056,-0.007584375601601561,0.003780703637113248,0.0015694413427907274,0.0005247602710213441,0.00030436034178393746,-0.0032471400268161703,-0.003037565257014327,0.0016072944940905705,0.0019232001336495072,-0.00492212463979157,0.0017188187232095517,0.0006172662298433965,-0.003739968229061459,0.0005462764106414447,0.00015503438176664628,0.0003660008786904282,0.0013692327234009916,0.00010317456208446588,-0.00022474534576944063,5.2394240128452225e-05,-0.0005759171229037765,0.0022170658520193104,0.0007349598055805504,0.0002423240307945587,-0.0013930382545781544,0.0004565564760080635,0.0020959455256677876,0.0009280973828686646,0.0015704501250788875,0.0020417604788220164,-0.00019789385198449035,-0.0018409251618033346,0.000974351460466743,0.0006340861269483039,-0.0025861447792011475,0.0019224140411146198,-0.003386519318978873,0.005695819076869631,0.0002555167248216009,-3.7233613972986493e-05,-0.0001791602607950298,0.00014448272663874882,0.0005174573537999708,-0.00010615402078846311,-2.72179903184437e-05,-1.4845531464315278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
