sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76
B6/B19i-B6b-B19af-B6a-B6e-B6g,868864,0.26779018225726614,-0.32215938344300327,-0.2442078145075919,-0.4531263758399639,-0.29128797698718606,0.12564421857351069,-0.0032641586347369397,0.0655359861358717,0.007597036868184139,-0.12423294168036088,0.001487939857302205,0.11678575882340451,-0.00028171066951516066,-0.0001055374109379176,2.128787824310733e-18,-9.15369917312767e-17,-3.6534756626806e-06,-0.0004511058097165771,-0.000601716456868293,0.004912191172149925,-0.0010276216139771903,0.022938820904250302,0.013470752571474223,-0.00014630789218831198,0.004300761604092617,-0.009588475632721192,0.018195410011952948,0.004779753356501295,0.01171697094269973,-0.007881043388668227,0.1074704007330836,0.0013685976319849984,-0.028341584922976427,-0.002639096739018912,0.0016707540332792556,0.0008971802519444404,-0.0009304994088350843,-0.012024080589271346,-4.3773237338467214e-16,-0.007363826665414893,0.006260835086905416,0.0010580712908709192,0.0007746098231393723,0.0013760210969549578,0.00010787571470949893,-1.8807253853445882e-06,-0.007880736243670163,0.021134986739163048,0.06419337258235401,-0.019108419898974056,-0.0030440487398682953,-0.004162620237355749,0.004635546451586685,-0.0005153305719381996,0.001823111862191348,0.00027028383724064705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B6/B6e/B19af-B6b-B19i-B6a-B6g-B19ag,868865,0.2698193238446823,-0.32688704083309167,-0.2482381622604726,-0.4606392914699609,-0.2911787275822944,0.12453388766156845,-0.003203475683325304,0.060367863470249854,0.005991960620841725,-0.09606695699345898,0.0009271957387487765,0.031320537922262824,7.129869087692367e-05,7.924682998493478e-05,-7.220661299946159e-17,-8.816610368016986e-17,-9.087598023702154e-05,-0.0012839200819819985,-0.0010812029529683256,0.008605360191538285,-0.0017385888341220953,0.05008738210939576,0.027702713415850448,-0.00027967774983359906,0.007742965417261533,-0.016972611715186475,0.030853019053528326,0.007302156278299405,0.016479353524310406,-0.010039951882324755,0.11740041807869467,0.001478622739676808,-0.02275768418440449,-0.0019073637975251727,0.0004821082301948833,0.0001531576250761558,-0.00011933966885341358,0.00040104547702260186,3.755238236563707e-17,0.0024094930539141552,-0.002468096609525358,-0.00047164425390449217,-0.00044664271981811605,-0.0008879830525732561,-8.521013845350656e-05,1.6922895158802714e-06,0.007161319998927533,-0.02013756878815147,-0.06200568538086729,0.020449733066549233,0.003295539807911901,0.004732539385644588,-0.005390903326208974,0.0006078518620287784,-0.0022174090206739908,-0.00034424227866005404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B1fu-B1fv,868866,-0.29351020630065044,0.09572059579525698,0.1354672999702234,-0.11263028317511313,-0.0012193703792436324,0.0016170683985787721,0.09984874222578599,0.015028641250898244,-0.0007434087958100292,0.010396769219979554,-0.027285648033024253,0.0012861960442978482,0.020560503397930825,0.00026178003981865795,-7.485030402707029e-17,-1.162788815285742e-16,0.006336141494974413,0.0017666784437766077,0.004638508900934638,0.004087904016059114,-0.010141030428652251,-0.04122938766900914,0.0982000830911951,0.0016384105882468305,-0.05307309690228293,-0.13550985824232423,0.01980702265407053,-0.1007563872462818,-0.11645296353739104,0.14306248669476587,0.0029578552932750194,0.01158340575312314,-0.018069989103613952,-0.08336440556848528,0.00024709695143387427,-0.024756879554313098,0.024464960302624936,-0.01951465322463696,-3.207932818287745e-16,0.012786112785754937,0.009821765874921862,-0.002453208935077168,0.00810579634915708,0.009259936205519721,-0.0004757268586578303,9.70677688204118e-08,0.001664932689358855,0.0008642973877057044,0.0004331349486122053,0.0010617923939625342,-0.0009878357911893693,0.0010505633510672575,-0.0006821025527820609,-0.00041991004551627744,-0.0008227338803570816,-0.000186035961920853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do-B1-B1fw-B1ei,868868,-0.008372386487971319,-0.3596517950663052,0.2201114917320449,0.24788928879014469,-0.0492502726859556,0.035223596671898026,-0.003995094401327391,0.021514215865237638,0.25591828150052653,-0.014831259592623845,0.11678491892202861,-0.005706740024151184,0.03825662539635972,-0.006320032442304541,8.08577152441503e-17,-6.483632616044776e-17,0.0018816786043036038,0.055256389897597055,-0.008164341203045709,0.0589995845366082,-0.08618779662900627,-0.008037024946094432,-0.00036696181330641577,-0.0002783119255458217,0.044106508103147854,-0.032439045084720834,0.08483575583679598,0.011751710705165301,0.008559780059058265,-0.00045380574934827825,-0.017176038737799548,0.03610248760535049,-0.008515727842238807,0.013386405195790851,-0.0028719833308627437,-0.004574449181261572,0.005990349710424971,-0.003213762848035486,9.445217240267822e-16,-0.006359034969393279,0.0022162654943283324,0.0003023124686924193,0.0006897071659819499,0.002151176303816459,-0.00016869537834959345,1.4191219036256876e-07,0.0006576982205402847,-0.0019843948448567362,0.0003268400669739162,0.002173913641803694,0.0037162606042229766,-0.003870209612812488,0.011966445621990271,0.03517904578538707,0.016684017577105272,0.0008505743794838362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B5-B5dr-B1fx-B5ds-B5cp,868869,0.5154309312304903,0.22224521991327,0.031052538112014506,0.054804883105998924,-0.1746579222619504,-0.25144807143443204,-0.005482169919667707,-0.06430878601658008,-0.007705503993664071,-0.006546061102497395,-0.013004355861661326,-5.931021176409536e-06,-0.002069630575295657,-0.06866772892898586,4.577390422861268e-16,5.5214535834912885e-16,-5.286064437407492e-06,0.002159091663325001,0.0015577679332159148,-0.00734731376891891,-0.0017589678620232193,0.006735167322251146,-0.00725659965275517,0.2976199435422837,-0.007176529471420476,0.006999196569435846,-0.0054304509217261545,-9.758754150383903e-05,-0.0018016253116242644,0.0013190816049660652,-0.0041724978534007995,-0.005347528049464798,-0.014212192093095231,0.0010311913969414696,-0.04492541137642283,0.001781068261043829,-0.0004576847636732104,-0.003043877088529714,4.660456567319994e-16,-0.0033032030302386295,0.0003213341003471573,0.0005524695992760535,-8.401671990237033e-06,-0.00010332254255586137,1.4905428614972128e-05,-1.5699259169702858e-07,-0.0008045371968820453,0.0013581318555106886,0.0022490013132988075,0.011546481829450504,0.002720465845573026,-0.0094054926548018,0.006165690517484678,-0.003454855133857742,-5.542126371558017e-06,-5.428563575276967e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do-B1-B1fw-B1ei-B1ej,868870,0.019234441676705648,-0.3736746783835039,0.22444758318182612,0.2428233655050487,-0.04514722099294696,0.034359835888570854,-0.004062971571989812,0.020333118521572352,0.2577592598540699,-0.01232688494199788,0.10987061756177668,-0.005354630008936704,0.033418066374180974,-0.0066459955618872356,-5.048684599016746e-17,2.737854513897216e-16,0.0009723035932448971,0.05085831523613521,-0.008797510695649225,0.06537206199798247,-0.08423708722152165,-0.009589252404454981,-0.0016805369267133142,0.0006514677702045043,0.05954975386630702,-0.04410222960364255,0.1195526303205326,0.019484194822500106,0.013737300972023955,0.0003231276727732837,-0.02987351359810711,0.044606545461374776,-0.015432814297852456,0.03150291879540608,-0.0027684627729622417,-0.01791214027083479,0.02289546905752878,-0.00884038700070844,-3.289063517787532e-16,-0.025129351972364124,-0.006813026515661682,0.004827924552562537,-0.007312750448445361,-0.01194101735862348,0.0007242065000089882,-1.254652122722189e-06,-0.005549336451294468,0.008201273913364856,0.006415458496649574,0.0076886296404951055,-0.00023902275471433988,0.007598801961854824,-0.014211297673168248,-0.029464880118946216,-0.013501833614673732,-0.0007600817899347613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B7-B7d,868872,0.23541416658220304,-0.21040042724328414,-0.11114304760035355,-0.18362289337559798,0.4462594088573967,-0.37458099530157085,0.021838355176605418,0.2715269825905321,0.013262480866622047,-0.20400893356663882,0.001370786328272424,-0.024121810322492585,0.0004470361824605382,0.00029891496127199343,-1.9075565596668192e-16,-1.6332341746535172e-17,-0.00021195540229219557,-0.0024181814417270583,-0.001548729899586899,0.012580045762866391,-0.00272108120557681,-0.008403035953833227,0.0019702903654909803,-8.450661433820114e-05,0.002829131896756564,-0.0061606923851864875,0.010453700874530668,0.0018691481046699135,0.00320385727395446,-0.001288430312438366,0.004285128174702986,4.4700870091770784e-05,0.002998322380262807,0.0003610650804052046,-0.00040988062823566406,-0.00023222473324400957,0.00024388886850213888,0.003207938520785423,-0.1185769071154655,0.0017899918779143568,-0.00144955932911296,-0.000233817203066255,-0.00014514229745907702,-0.0002277537388872735,-1.1752704475463396e-05,1.0334042808993417e-07,0.0003948252088587938,-0.0005274308321102748,-0.0010973806726364322,-0.001001526067552256,-0.0001875456458544672,-0.0004348683487612614,0.000587343415065667,-7.292054192946994e-05,0.000321230628444725,6.39292276333328e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1-B14b-B1x-B1bh-B1be-B1g-B6n,868873,-0.1932401359264061,-0.013816066152429859,-0.1978603893282946,0.1301580660017582,-0.0023356182718017966,-9.479960081265357e-05,0.025908820125472336,-0.0003441870649009986,0.0013105190017462882,0.006953032488073107,0.02259487824150706,0.0023096903472937377,0.12456913546824591,0.0014523527597505993,3.2464639198711604e-16,3.5327807520444562e-16,-0.2296353262163478,0.02310225740630546,-0.3305591881027931,-0.031140040854028102,0.006495590093540927,0.02613204785919292,-0.05392485845846701,-0.0008960553164760591,0.03680827137608414,0.046235256993887745,-0.020987697214229654,0.06901060491950808,-0.0502635605905724,0.04223495235097672,0.010736407577294512,0.0039619001198640215,0.0024754077970355545,-0.03647749697008079,0.0003293315202383001,-0.007861246336417597,0.01634839928673448,-0.0038066662161554752,-2.675788070131284e-16,-0.0033349614182686766,-0.03353097027727468,-0.0015217068165339085,0.014357123468407333,0.007660232068136919,0.000556743315775173,-3.0332303237689375e-07,-0.00422579028982429,-0.00019632327600227397,-0.0008558002897677003,1.6700145707688258e-05,-0.0006250542648829012,0.0018842973938219428,0.0025331002640394365,5.271566862777364e-05,4.4080568397531365e-05,7.100512509869314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1/B1do,868874,-0.2760462406897711,-0.10209943224300112,0.3382425950049237,0.04329693746868005,-0.05668901178279127,0.034669413543968505,0.11475254836192121,0.057093546338876006,0.08091522970030206,-0.009701252633781255,-0.0727888001300538,-0.004225719136447208,-0.008888304856872134,-0.0005578457106149253,-2.0367400621317494e-17,-5.906290182894817e-17,0.0006296985906453767,-0.0385761857256056,0.023325767711300557,-0.01514836513620195,0.03157620293727281,-0.007011259942007058,0.001381888118562978,-0.0012509309362072098,-0.023032732311499004,0.0038409596443883193,-0.023413624881543908,0.005572020978360351,0.0004797333144417111,-0.0015615128639669736,0.02290692893975032,-0.01243596101713886,0.01775684845654405,0.015257914344537783,-0.003475850044871589,-0.014173975950714781,0.015284144678148254,0.018318828834150886,4.586365427910924e-17,0.008291450389307583,-0.008175326547608604,-0.0007519664413252823,-0.0038145134228999723,-0.006365796508026903,-6.108031744405096e-05,5.638568571460074e-07,0.0012556343404353967,-0.0001278519631311444,-0.006476324365219914,-0.0029286629260227735,-0.0007283436669876534,-0.0029299121108538355,0.0027095332072467654,-0.0033217981228032475,0.0036081777493207684,0.0007066296739931222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1do/B1ec-B5aj-B1,868875,0.10261228468944242,-0.47374706640899494,0.28114211139792694,0.26763621756987,-0.03095895260998255,0.04596943006459362,-0.02723763741064954,0.0041809472675500515,-0.20915767262736015,-0.04591562462690575,-0.04648884067436193,-0.005097780692641464,-0.0009675441248738612,-0.00017139716746602317,1.5975299413217785e-16,2.538531966892275e-18,0.004462372987761332,0.0163235472401862,-0.005905809213016326,0.031213864318103822,-0.029890702109232437,-0.003242384278492783,0.004085170289922133,0.0006558392729616936,-0.00019739284470435262,-0.0009426886273832845,0.0191569934570354,0.0032458596074005502,0.0069601276513658935,-0.003925465832292565,-0.004698964339926078,-0.01353798774541694,-0.008560020722612272,-0.04643730273772702,0.009409487064343695,0.06188637096903464,-0.06410074470948514,-0.005489140086180621,-1.6184496920746018e-15,-0.0017775169224302982,-0.022615987095848254,-0.00020735755275302486,0.0047515489344484565,-0.0019291077723427293,0.0002272208805848863,2.849186560745233e-07,0.003927278657043086,-0.00216163940807407,-0.0028883955112161616,-0.003764030691155405,-0.007131893293659644,-0.006014349315374518,-0.004628057716177063,-0.005517268181798008,-0.0013282884282648203,0.0007845196392567788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
