sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153,PC154,PC155,PC156,PC157,PC158,PC159,PC160,PC161,PC162,PC163,PC164,PC165,PC166,PC167,PC168,PC169,PC170,PC171,PC172,PC173,PC174,PC175,PC176,PC177,PC178,PC179,PC180,PC181,PC182,PC183,PC184,PC185,PC186,PC187,PC188,PC189,PC190,PC191,PC192,PC193,PC194,PC195,PC196,PC197,PC198,PC199,PC200,PC201,PC202,PC203,PC204,PC205,PC206,PC207,PC208,PC209,PC210,PC211,PC212,PC213,PC214,PC215,PC216,PC217,PC218,PC219,PC220,PC221,PC222,PC223,PC224,PC225,PC226,PC227,PC228,PC229,PC230,PC231,PC232,PC233,PC234,PC235,PC236,PC237,PC238,PC239,PC240,PC241,PC242,PC243,PC244,PC245,PC246,PC247,PC248,PC249,PC250,PC251,PC252,PC253,PC254,PC255,PC256,PC257,PC258,PC259,PC260,PC261,PC262,PC263,PC264,PC265,PC266,PC267,PC268,PC269,PC270,PC271,PC272,PC273,PC274,PC275,PC276,PC277,PC278,PC279,PC280,PC281,PC282,PC283,PC284,PC285,PC286,PC287,PC288,PC289,PC290,PC291,PC292,PC293,PC294,PC295,PC296,PC297,PC298,PC299,PC300,PC301,PC302,PC303,PC304,PC305,PC306,PC307,PC308,PC309,PC310,PC311,PC312,PC313,PC314,PC315,PC316,PC317,PC318,PC319
R296,238926,-0.09197290214746597,0.39214913045711036,0.008324780401728077,-0.24724114312852147,-0.0050077940515301,0.26702339319138635,0.06007057301026838,0.06336951617461133,0.010972037191776245,0.000930329637827187,0.000925534407720125,-0.005892331167584783,-0.012790935628912169,-0.23861492606712428,0.007864209246610881,0.01961587222218548,-0.014177414836290625,0.009927581586868453,-0.006460198452025343,-0.010408458481465502,0.01141826543328299,0.0050040303471421575,-0.027637481902869677,-0.0184625329337883,-0.04969391078541053,0.05250543955772336,-0.04974366136687777,0.0024716364087591686,-0.0002529125847612039,0.006794351229062889,-0.003926525090469424,0.008930908670731333,0.010105052289477967,0.012018287398416034,0.0054357733145008295,0.014262464089225992,0.035732904470625666,0.16414589995502235,-0.006960927242390966,-0.07514091971405332,-0.008522258044382626,0.10017156315607512,0.008684023428185271,0.02895392689038902,-0.08363450291745761,-0.025109994404829937,0.3942374151177599,0.01948414012368822,-0.029172728243125706,0.0576541213430638,-0.03842547625598933,0.02029170149686988,-0.03913397928089548,0.028448529960093394,-8.348731881734554e-05,0.025150241168563358,-0.02175575391162066,0.004208325443581216,0.00785270304993324,-0.006178388712009334,-0.0017391709478406473,-0.01075627798946637,0.01423282278503075,0.002104549874571352,-0.0028311221416841073,-0.019458204859493712,0.005358176204558718,-0.008427304041561454,0.025522759252739627,0.01109093048972653,0.007324141741742645,-0.004392870275756794,-0.009066912291462595,-0.00156412052519197,-0.013034926810393036,-0.001215227001179921,0.0013368528927527538,0.007210409764412804,0.017379925888992943,0.0026163015639555417,-0.0002590377333338414,0.00839743148764138,-0.022170776144883296,0.0033862268371945355,-0.0026695514064588415,0.03355819952344341,0.016648780970480146,-0.025019667078110513,0.03216020105160451,-0.004130628063444508,-0.025107694766768694,0.009323171635671977,-0.021297341699744763,-0.020865637188802823,-0.008062007631202923,-0.012627434875593676,0.0012170754081294618,-0.0012938587748769943,-0.0018335824105103222,0.0006393820871727347,-0.0013385796712247714,0.0023540879118671607,0.0020392625390263375,0.0023177735640412646,-0.005419328168140706,0.007380669606552783,-0.003811445111983674,-0.004192629860207509,-0.003447849753923703,-0.013979171870978017,-0.0051847676198008945,0.00177524676710136,0.000941264073329434,-0.0018998345668602775,-0.0013084994653514103,0.0016286869259827422,-0.006263121727091012,-3.4931641849163074e-05,0.002324395738233613,0.008808582606609317,-0.0012653084863577643,-0.0011896850854783794,0.004299454956917878,-0.002835592218397531,-0.003561677855754418,-0.004324211331205174,0.0017954731235121186,0.01874046821342226,-0.004238707764647666,-0.0022301439448316994,0.0002590360954116384,-0.0026711194487343045,-5.7471323741358326e-05,0.010427058082681065,0.005096656472527258,0.0010019493717878182,0.0033613131405119366,-0.008569354071788817,0.0038851136971789165,0.0015832381750404319,0.0001302863386552697,-0.0007599410948127441,-0.002068061773061906,0.000554890329134044,-0.0005681906038225384,0.002765578171361111,0.0005652570795959364,0.0026523955335510424,-0.0012889028866330588,-0.00020464825003980145,0.0017068158345075397,-0.001111925540390547,0.0007721057152178448,-0.0009583485637156717,-0.00044409893300567145,-0.0004605722824866293,0.002806144155685334,0.0004693126180495212,0.0027395484645101656,-0.001239321563901837,-0.004952929827089036,0.002609761494383159,-0.0017167866820638898,0.0005124402909779862,-0.001791237113808193,-0.0005826123521257997,-0.0006465854258044853,4.3914867601103855e-05,0.0002084494573904477,-0.000920678296098729,-0.0003934382325803397,9.529365597206688e-05,-1.922504482634609e-05,0.0005529691682928288,-0.0009055136592936898,-0.00023786794949489398,-0.000982793577684489,-0.00027148898304439487,0.0007864507999809472,-0.0003083329724053307,0.000261956336007738,0.0008918614419407397,-0.00027284099786191235,0.001061492867566199,-0.0005711073522911927,-0.00016939289772877379,0.0005688696878981657,-6.326575024851419e-05,-1.7944076687984057e-05,-0.0007319168660350182,4.110283949326984e-05,5.845811072185808e-05,-0.0003069557644856144,-0.000321727688305501,0.0004136172634531282,0.0004780976769863277,-0.0003806184124102499,4.48045848969618e-05,0.00023970935102768146,5.4771730892906413e-05,0.0002749518635227485,-0.0002752392540483398,-0.0002602811394489195,0.00014116041326485843,-0.00010675739621035559,2.469992863520655e-05,-5.6488186499640504e-05,2.4659360253138446e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R297,238927,-0.21668690767658422,-0.034192927704414525,0.09398612807247754,0.04595606422567372,-0.2242479716184561,-0.016269392902940986,-0.0015683861337907577,-0.052954623162657935,0.014392281070833821,0.08884312458607424,-0.0006989922081706352,-0.008534428443330418,-0.03729048550146506,0.00838693839171473,0.02433832672181887,0.002256045732967341,-0.012187536443096827,-0.0016396713690140076,0.008206996016695157,-0.019911828155535927,0.07881472506431297,0.04170374437175208,0.007223039937024591,0.005807525281894482,0.008790644669390644,-0.012963399262950866,-0.0012976528805366191,-0.025843962410199536,-0.017722108268355623,0.11227595506710902,-0.013390707076001996,-0.04466046116332434,-0.06516835401871787,0.030661952335620413,0.04338269185050555,-0.06393725178768776,0.08695678799806228,-0.018606075851658264,-0.10565693296966311,0.012685840124048317,-0.007893059310290405,-0.06788015387376888,0.05509286903924546,0.08353673979063078,0.09522048617385655,-0.14109532766772645,0.025156448562948863,0.12415451483302226,-0.08560761731586389,0.06818168143357671,0.07012468712387783,-0.10652207101144438,0.046687381378356894,-0.050561164983451756,0.016741883560631398,-0.12180708136051178,0.015335805530582676,0.0785054951807364,-0.02756077795133503,-0.025286331272663956,-0.009392150981491884,-0.06892304436360733,-0.005317072914376039,-0.0894703869793448,0.031577791664347606,0.06459574098024078,-0.005739476891151571,-0.1002110919575083,0.008975784662582784,-0.006507196456433655,0.028206307582112854,0.015889478681293548,-0.007909103801723301,-0.005334760315453144,0.034707177609096605,-0.013920770405618305,0.005784399535664806,0.03678458587474982,0.023139708265163376,0.007306518057294807,-0.009410365153893697,0.006574095009697603,0.0038449807181680498,-0.01410523596571366,0.00690211035081297,0.016675474048784694,-0.018771234026651668,0.008749492320085433,-0.014665407379725565,-0.003775277950430394,-0.024550307198968488,0.036373169061190466,0.00442519962868707,0.015528533290458084,-0.008213723437907943,-0.020532281548090843,0.013754846504410475,0.01319445407403602,0.007773271231331379,-0.007504228334479586,-0.01600317277516325,0.009173638176080644,-0.011052047581897548,0.0056687575979710155,-0.011693978735475029,0.009702630802250123,-0.004687500154845385,0.0017051799108965455,-0.004495882155791592,-0.007154443529708452,-0.007498422861397457,0.015645318934275683,-0.005662321621240288,0.008302664253552893,-0.02171835371713169,0.012961333850886742,-0.00722569143429922,-0.003838265040041895,-0.017804466543196798,-0.006509875138872011,0.0025627195353725494,-0.0002714059670463398,-0.010722821757456142,-0.013913456933154779,-0.0007951462674950637,0.005230033082102214,-0.0004748051669157356,-0.00392455731057751,0.010328129550363763,0.0058658895016632075,0.0019681162835060925,-0.00010178730880655432,-0.0034191246985332277,0.0014542755415239339,-0.002803819087464097,0.0028284795756349304,0.006395501888511457,-0.0018193007010829767,-0.00208032399049704,-0.0012497001060861482,0.0011309189273481803,0.001789595545675217,-0.0014742972357863796,-0.00020880268296360872,-0.0002928663565800921,0.00522474390542555,-0.0012198857032191118,-0.007014759735229344,-0.0004562620463953817,0.004443422996748043,-1.0393618376175773e-06,-0.005110843698277822,0.009541229736939695,-0.0005474723995097325,0.006580009886686655,0.0014292893178153743,-0.007544463737358224,-0.00038604992088999226,0.0032404216643748774,0.001973919119353362,0.002842654342333506,-0.0004029416519787471,0.00215527521450552,0.006544971483794811,0.001315053050872701,-7.603293590780268e-05,0.0009903682438839256,0.0023549680315323607,0.0023219957733428367,-0.005259307483497075,-0.0024976421737554644,-0.0002072654127310552,0.0030342280119664,0.0014978649940479755,0.0007991047739703447,0.0008417588848151297,-0.0005668856628530804,-0.0023145990301874767,4.447205962570655e-05,-0.0006029305333795035,0.001744947515994464,-5.04149425733913e-05,-0.00023480857096089099,8.295895235636344e-07,-0.0010953291306433337,0.001846293959228699,0.0011920976169480823,0.00024133898815129374,0.003471620546601844,2.8174871459410726e-06,-3.581782951166676e-05,-0.0008628884133221971,0.000397926618478183,-0.00036246162872872643,-0.00016738497077343077,-0.0006043098100419891,0.00013152405569092967,0.0008282217599749964,-0.0013660188630025612,0.0004305216323681333,-0.000207617058010041,-0.0004887248628542973,-0.0008252004153015672,-0.0007246312250868655,-0.0013350510364108345,0.0001418122775845601,0.00014104764730602315,0.0001720904606513262,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R298,238928,-0.10120870435360148,0.4461063315708114,0.01025304502965456,-0.33474470237475046,-0.004638407394806544,0.33965561106036674,0.0983092855381906,0.08773599782289672,0.014863952141647197,-0.004117771461482203,0.0025403738733019085,-0.007363146506556585,0.005230466247654007,-0.34761726790365755,0.025807874224742657,0.06034461058251676,-0.04569311437263037,0.033165424569710326,-0.02401020169718853,-0.03953114366129272,-0.0010166488410295108,0.02140578837447613,-0.032756781409087575,-0.008236577231093363,-0.07293589200151623,0.03833598092001958,-0.041926036683340794,-0.0007749251277611948,-0.00527370012949866,-0.0015022650692236169,-0.0008354037118383144,-0.007502079469545752,-0.00347762818047555,0.0030972545046860245,0.003408386535391731,-0.0007611072473402723,-0.007991428070230728,-0.027978066348819886,0.0044908359620577125,0.008364501195763359,-0.0026604892800887446,-0.011027845765098824,0.0004732057431841966,-0.0040798108273796185,0.01569138922374735,0.0016305010631151513,-0.07226667250348709,0.0014593126278764667,-0.001072980889407121,-0.004892051702169868,0.009757620506814583,-0.006547217636888107,0.005410114405897222,-0.0029894254124878915,-0.0015057988249876648,0.002085412876482328,-0.0004200655808635518,-0.0035999221734865773,0.0022560306213594413,-0.0029262497471501036,0.0003505654314864945,0.00011956181313441028,0.004405192561011221,-0.0050767201833915665,-0.0016642795283973552,-0.0009171070453250322,-0.0012264916643350292,0.004508043703512246,-0.004479445281719257,0.0014700762183891066,0.002428978376085943,0.0004106519022524442,0.0001741036804196027,-0.0033272093619365973,0.003033126690560512,0.0013263661247601575,0.004894211609343187,-0.009756568996438009,0.00952236376641446,-0.008753589417224508,-0.010031937525746501,0.01934147294806085,-0.010909536429520384,0.015608988040979918,-0.01767615359823847,0.013251729608986981,0.004731076500019387,-0.002651002714075638,0.00015427027317554918,0.002217921573086693,-0.0030494266275304382,0.0019825592575512135,-0.004006654549936351,0.004377883835522,0.006559050449883185,0.001787166860017978,-0.008414108628049316,-0.005331921059248602,-0.017522727998207647,-0.0011852334945942544,0.005272649254102216,-0.008037239812569147,0.003957120425739889,-0.008558193701568044,-0.003446418294390846,0.008558670807840662,0.006905957090226593,-2.1669644833190742e-05,-0.01120406561181734,0.0063790553168676725,0.005431977396406674,-0.005461721418254819,-0.0029577461427101087,-0.005751168653105611,-0.029773947872177995,0.013928489021131005,0.010441634800134499,-0.014470926340112515,0.007795455367122484,-0.02650875097464505,-0.09107844737226199,0.010178380919140573,-0.018937716032711886,0.003886924081536793,0.0004328768692634988,0.0190088665916189,-0.04861116319511212,0.06388018796196854,-0.014208854240996164,0.003396245112484231,0.0545241163121941,-0.008191729136930734,-0.011675321295794046,-0.006786601227678141,-0.0371963700787845,-0.02269665227652908,-0.025158110640387456,0.0424193830741672,-0.0293196188474451,-0.014607809585796813,0.007714120432403645,-0.0011999910022009795,0.027807714750919622,0.011666361429064903,0.0008051121169201514,-0.0011255931538646233,-0.0021312630825440953,-0.000900523353786885,-0.006657732268625223,-0.010567421037180022,-0.003377765731016795,-0.002068233523048054,0.0023749255855173117,0.01963895401567375,0.0078402573009387,0.005852811536446285,-0.0073999306073742775,-0.0028315768171931536,0.0005734245890959238,0.004966211468217541,0.007745793225100829,0.0001771256970353528,0.00563383953098742,-0.0029977730216144793,0.0002130679503131477,0.0011483711921828536,-0.0018803156059317525,-0.0015157982816529738,-0.003881386342660182,0.004888538073407651,-0.004944873672169682,0.0019709880216094403,-0.00012182659981259015,-0.005138549507186692,0.0004048070271160334,-0.0034177546787952213,-0.0034464888830567594,0.004668787833651937,-0.0021162958972776014,-0.001707778409246123,0.0012851861002759262,0.00022988884354571267,0.0018443940199442507,-0.0007354453917760736,-0.0007450322587760737,0.0004861470833509576,-0.004190987173890261,0.0006850757727888847,-0.0003202018415833309,0.00033571624011418256,-0.0006966134039832426,-0.00030136512743818533,0.001023357862484223,0.00047164415862551394,-0.0006118874648157298,-0.00036971120931765284,-0.0007701681225499353,-6.67139798825508e-05,0.0007759572105849181,2.7420088666148308e-05,-6.802696549483222e-05,-0.0006356297273698881,0.0001177055731565871,0.0007799403596177751,-0.0004781301312590755,-4.410266841837805e-05,-0.0002049898897154474,6.284496801974095e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R299,238929,-0.09991144144284674,0.43906897409719503,0.009756248258207374,-0.3226401049887657,-0.003945957126137815,0.32209914332329276,0.09183581519415263,0.08034131964839031,0.013504339473741737,-0.004083752589420827,0.0024335732278493853,-0.007358388784262917,-0.004045044403557774,-0.4065151091474432,0.023810678750038325,0.05907629589768605,-0.043639252255078885,0.0302771645252726,-0.02468709763500293,-0.03897341040590835,-0.0022251180449487035,0.02190923969382782,-0.031680359049896765,-0.011492303810693152,-0.09059551215168529,0.026739596748330704,-0.04362386385208127,-0.00025392882433901263,-0.005788930026352899,0.0007829944649577599,-0.002276095670838618,-0.0064066435238046195,-0.0048873514447932585,0.0013871093948140435,0.0017984182504874537,-0.0009982235720637804,-0.00977297373971674,-0.042613636794937335,0.0004475002850281477,0.01633145676239851,-0.0010303912591967358,-0.023386053531680003,-0.0025819185657959443,-0.0058995035323005495,0.018106007762309115,0.0036679629712798854,-0.08785285927366242,-0.003909924259602213,0.005836875137894645,-0.013767182122096615,0.005058017541673627,-0.002879798094582614,0.0063968605350425275,-0.00533042291538151,-0.0002461061057876535,-0.004994885187661585,0.004606357545671698,0.0005835553775411753,-0.002638589805293899,0.002133301614875253,0.00021988343985221244,0.0009204101657495685,-0.0016718227407670303,0.0025934042568734822,0.002266003371484779,0.005934450822003879,-0.0024728392687171203,0.0016787420910912335,-0.007731798557903723,-0.0013036906643268213,0.0011894877622313658,0.0018197873047436375,0.0022599495808528127,-0.00069171359695914,0.007209511247045547,-0.00036260008022163454,0.00587847967252114,-0.009832459432949948,0.010277906749860172,-0.010386769874702557,-0.010290054064425128,0.021242428491808414,-0.0177680546778297,0.009772150062478002,-0.006472193748002879,0.03334253099065856,0.014889269216308731,-0.0161380229782261,0.020440691599964547,-0.0018050976928649283,-0.002929829059897777,-0.00019683440320194086,-0.014276137564650022,-0.0183503512634542,-0.0029506240613334117,-0.013909184298532903,0.003907504436939869,0.001963148616136363,0.0063730941235451205,0.0010222272853948387,-0.0001994426608245346,0.007576168556252934,-0.0002830767632486215,0.004027764708508885,0.0021258147666535668,0.00013497657041104343,-0.0030149563011108546,0.0007355426360778441,0.002442122484572874,-0.0023279674383307825,0.002369122528051624,0.0033230849390197825,0.004405148770429333,0.0021546100719064664,0.009677682217470023,-0.009074515805081604,-0.0011856844801919567,0.008619247109980088,-0.00044763975453110085,0.003953693860449737,0.03480239640573991,-0.003440693470231202,0.004692393344127959,-0.0004974790793481538,0.00399093652609814,-0.002753479174981305,0.015338153049763808,-0.03645646559295731,0.0063979702963007905,0.0017588137619475384,-0.015949139401879378,0.006884560235680224,0.0024345948006268955,-0.007946878025116578,0.004476364860392491,0.0058261718289030606,0.003981331939032602,-0.003570493404905418,0.0029433905008871184,0.0018658500618909256,-0.0008503950977705462,-0.0003611138504620906,-0.0053781890253707925,-0.001679921941353161,0.0008295993417341695,-2.1520333215129995e-05,0.00035977851693004017,0.0011336395443644546,0.0009897184334366788,0.0024247203615591646,-0.00019654261259077928,-0.00026549621169788746,-0.00015496918308491447,-0.005563418787367207,-0.0017087744132391943,-0.0012459912782387455,0.0026828802045666556,0.0004128796955605189,-0.001325540278216839,-0.002862223611162012,0.0015538953164146608,-0.0017213630165777197,-0.0002734002675169658,-0.0014666474628241717,0.002548252632549918,0.00015617197660760837,0.0020447353734046546,0.0020928162024709774,0.0022927408977708418,-0.0031655160809535426,0.0033918816295015124,-0.003033889199165948,0.0011613833412101463,0.0037681697334441826,-0.0002890140866519932,0.0037276245764212446,0.0027607925349747912,-0.006716961929679105,0.00273369425335051,0.003456652836073984,-0.0021672945190201083,-0.0006372583904672957,-0.0024096208545180426,-0.0001579288930791722,-0.002125342104573911,0.0012370329314008493,0.011115504867234375,7.843254976298727e-05,0.001097441129417377,-0.0035458687975993314,0.007913356356719588,-0.0003078607904876701,-0.01082934049592613,-0.010348792772989503,0.0199687024407053,0.015345735846323327,-0.012072895100251207,0.010949926110745922,0.01714018762840919,0.00018458381361083757,0.0034266139065534077,-0.006660272485514005,-0.0008349221778126511,0.005302343425169433,-0.001624191729690433,0.000976378940008877,0.0004997544539088417,0.0013321966392037825,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R300,238930,-0.0999121094073697,0.43884899288785834,0.009834402847370118,-0.32252084079639826,-0.004189203906309307,0.3226124947291872,0.09224080938152633,0.08108060151210653,0.013643898103319008,-0.0038896340687805857,0.0024090051280175632,-0.007445902944707953,-0.0022545029559399563,-0.3883897748507176,0.02410815810279991,0.05882086210532644,-0.04419321562259598,0.032010561895165206,-0.024085761116335206,-0.03963281766192316,0.000811324131874491,0.02355302237057755,-0.03798007090926793,-0.012887863068648859,-0.1014275185484463,0.045005205067543914,-0.05674036453688002,0.00031478963667736106,-0.006433542062493604,0.0015421664693877103,-0.0015028293547384064,-0.005191165116115682,-0.0043691966284965834,0.0011969332103257888,0.0015582423459078083,-0.00035545447046556814,-0.007098590896744425,-0.02969042857200227,8.112676129602218e-05,0.010468639103091317,-0.0015906988093146,-0.014981259901509942,-0.002218974581047975,-0.003631404054171985,0.01171396272691676,0.0019401726268395716,-0.05834106949233808,-0.0023872215194042697,0.002717500738687116,-0.008938084819319049,0.004011424403172887,-0.0021725230830063557,0.00346829325965709,-0.0028373137503177556,0.00023249520529908588,-0.0026974827435535995,0.0020878660987940223,0.0002479907962297274,-0.0016024667546838298,0.0007517097866473429,0.0002829560245760977,0.0011623074243918292,-0.000841477083631026,0.0007671436467932607,0.0014546765204121095,0.0035603419393703466,-0.001709843176111617,0.0010027359154315995,-0.005375671532120389,-0.0007769193510957914,0.0008238756678822132,0.001282949625713048,0.00166726542465874,-0.0004669800372774495,0.005094852423674641,0.0005556331412765243,0.00520140915599996,-0.00911558112877249,0.009747551129117352,-0.01018348348432381,-0.010693086995270473,0.024954721318249877,-0.018225295008459614,0.013935601832008124,-0.013390654711740056,0.03910258207028759,0.01791706205583416,-0.020019930801004764,0.025745653817661286,-0.0007033793435986176,-0.0061687783036375905,0.0002500128366952854,-0.02218722359630963,-0.024316091362898657,-0.002231885425269269,-0.020938187243096772,0.004396299344182248,0.0003688625787968365,0.00394849684004292,0.0032971370311348632,0.000685772580803503,0.00910679228626844,0.0004786128733107339,0.005554150506553752,0.000982827155491455,0.007788734040357376,-0.005606832593398706,0.001269385944612751,-0.001315583427146639,-0.003381323158414782,0.004853327452089131,0.006598671858472941,0.011300744745748355,0.0029344031290259964,0.013519497384749224,-0.017302560457278748,-0.002873242471555094,0.0173729767748359,8.313913916028019e-05,0.00541692094473246,0.07767177542471407,-0.006499599403065191,0.013125776719187219,-0.008916299626921444,0.004922363444457859,-0.0041594492473983604,0.023305348552330664,-0.06937234388027307,0.013390266413841048,0.009545485183043129,-0.017648058129891304,0.017341747629487467,-0.005388437773876142,-0.038950836064666636,-0.009739570752662203,0.007057243113130676,-0.007519786525022959,0.030735658908151543,-0.016073187377943655,-0.002403354691538853,9.57226934113932e-05,0.0051487488195578295,0.01529898611034484,0.009165884890912432,0.0019705194675844057,-0.007264499435200989,0.005020215235744086,-0.00220734584240659,-0.0044416361781306245,-0.0033040128175242022,-0.005250028764404699,0.003770558966328561,-0.000439712411720493,0.007610324018376982,-0.00040477456983177584,0.0006971404634803589,-0.0042197608161426755,-0.0009364830143648189,0.0015676256155492637,0.005286781967854628,0.006142070793053816,0.002130983258807591,0.0029553256895456467,-0.00028097843561400757,-0.0007445199436683945,0.00015208403572302017,-0.003294847646899509,-0.004157841747422404,-0.004798778032567807,0.0037967337915507846,-0.004751506830638677,0.004332399487442272,-0.0019330068296813316,-0.004627656244362426,1.3214650724896687e-05,-0.0041302315602811225,-0.0025509707977690783,0.006694624030282462,-0.0035015841813798186,-0.004056594662392351,0.002680414932382179,0.00027294819644112207,0.0029838673827801126,4.577713426527276e-05,0.002091293054643936,-0.0007832447380820561,-0.009690328408299519,-0.0005215476968258413,-0.0010001133840687921,0.002723621543302351,-0.005970937759699084,0.0005785733888806833,0.00816657733369783,0.0073339603306481526,-0.014101080821875632,-0.010705344745556256,0.008164032180816733,-0.006898055018481423,-0.011061909189709593,7.963185857144691e-05,-0.002022827674627122,0.003737733821908787,0.00039468373442698234,-0.002962407570532618,0.0008722563129383585,-0.0005887186106461508,-0.00037101147710780344,-0.0006754600562073859,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
