sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
39_OFAV_001a,239057,-0.313340772688888,-0.007796789557577085,0.06625445547581103,0.017465276674106484,-0.019069569472061593,-0.043086870422575405,0.0631432084686429,-0.008546586141203343,0.04201236193800602,-0.01570440374613178,0.008695884685058608,-0.00124864986761789,0.00462520571849774,-0.004383446349300364,0.003343779050363917,-0.0260506922329408,-0.016972759061952322,-0.0014364590136807611,-0.0031898336235169442,0.0052370619651648295,-0.005963392205336467,0.01857291817136506,-0.0007661812574680414,0.0011802514626999623,0.0060491253330134005,-0.006957561735003683,-0.004076265666925987,-0.0008244861124128259,-0.007236880126151364,0.002222563668691963,0.00022842559355078248,0.0012871580575635811,0.00017225507050618274,0.0006696957333109912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4_OFAV_007,239065,-0.31672160706136276,-0.018482113513847986,-0.02587422989683726,-0.005062338333034955,0.006435952862973098,0.02299907595464375,0.044645417318931194,-0.001069718387838388,-0.0305991452906234,0.0005379611469349531,0.018875547203037395,0.012770434339983936,-0.005411290807338807,0.021469854328803373,-0.005446253218570571,-0.02033660412189016,-0.004725257703700801,-0.002507772181796965,0.0015174724544585756,-0.016271852460641705,0.00389383186275305,-0.0003651342315713119,-0.017645835299455945,-0.022701217164724258,-0.006546478805807831,0.0031401446107670672,0.0017932684517834635,-2.765987571615367e-05,-0.0016798365110191433,0.0016010396633830656,-0.0030253421096238047,-0.00023515044120328958,9.926981691600209e-05,0.00042658235887396175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43_OFAV_011,239071,-0.31805016347032866,-0.0199126919455842,-0.03976900972902804,-0.013780654542950209,-0.003938170433217418,-0.0022734521308666743,-0.015229312047331852,0.001889528562574726,0.002004633173553462,0.005601708153814224,-0.021748785711356612,-0.012411063493559148,0.0039752301820815085,-0.009773101158538055,0.0009657740865836625,-0.013816179816757663,-0.005455739980698458,0.006946057073169229,-0.002495128923578073,0.014088556132621935,-0.003880071907502898,0.016477466366747538,0.0017902118139031906,-0.014567231171602805,-0.007850446071141813,0.00910604726209444,3.769260017049893e-05,0.0009466479305290684,0.009925575990925318,-0.001363246116316072,-0.0015962554032163084,-0.002083735579365183,0.0001712625168001546,1.468369901163146e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_OFAV_001,239077,-0.31790042185341394,-0.017944802349734303,-0.018756878265525648,-0.007044198347136022,-0.009248113015553323,-0.023822716084480954,-0.04264162252362925,0.0011180759707967824,0.005168485509283299,0.0023101142310628458,-0.018617268730182532,-0.012198487076801073,0.005078905404706316,0.011833844462347164,-0.0029544642878867487,-0.006252791814300429,0.00019111490590872335,0.01535834518638929,-0.005690678947687772,0.0012077025849454117,-0.0013816184499573397,0.003481184856829323,-0.0007522068390494093,0.0028858675865319253,-0.00113126265496783,0.007947055869102836,-0.0013365172750642528,-0.0001838988606726192,0.0012188663935070502,0.0009620180382386662,0.009323808941051302,0.0009092606017029021,0.005066724917546868,-8.964163127823687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6_OFAV_020,239078,-0.31839920495382823,-0.017930615559238798,-0.01235001829407326,-0.0018157614506521783,-0.0006633063203009058,-0.0036583429218595086,-0.008782885450170218,-8.374751777743784e-05,-0.02756257153181948,0.002585705972025748,0.008012201152487035,0.006767528118140555,-0.004067141396006684,-0.0338643053135181,0.0069540811322462035,0.01300112934291283,0.0005696393066513289,-0.011627004317526864,0.004075382517716487,-0.00217015712833302,0.002019177434757518,-0.006958757588684755,-0.004466492244692661,0.008637425222915754,-5.046182473890009e-07,0.007355398955817904,-0.0075563062789351315,-0.0001234135470258343,-0.0003753263807739211,0.00405580813644283,-0.0006135649302529436,-0.0001424972381767919,0.0009524575051451805,0.003681960999289857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_001,239083,-0.3150218578668031,-0.01705712622171723,-0.0216871281981858,-0.0015475306488802424,0.01624224275137074,0.04684863039996868,0.062983010996163,-8.149811042965938e-05,-0.03545353024351088,0.007977510925017512,-0.014031257532297068,-0.00670692678994895,0.0014612856229274966,-0.009735257396571032,0.002387937810049055,0.015005824793543909,0.0034616484419972816,-0.028782362529846537,0.012665096095828849,-0.0021838151281001737,0.006746566733145409,-0.004176749040761791,-0.012135271642722795,0.007899314121867586,0.001285014098347757,-0.0009927493651556436,0.006785043431640183,4.272964214097856e-06,-8.92498295830791e-05,-0.0006519458129287858,0.0008894250910175226,0.00019016072268609086,-0.0006644766656271182,-0.0004814921560695193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_002,239084,-0.31692521595104894,-0.014323602977265787,0.017683638980804845,0.0019264071914987353,-0.017838235251014564,-0.035182200268155384,0.042884442765001245,-0.00610051214635463,0.0057168152323028324,-0.01214633875844727,0.0400377388105116,0.02252635523073957,-0.007026745445416893,0.014372201951700742,-0.0018629123711599868,0.016762401395234845,0.008892916512563735,0.012318599083485447,-0.004990498859458902,-0.005151171311011041,-0.000512824751182472,0.0034982195622801325,-0.007963720493870848,-0.004665662795296906,-0.0017007666906243646,0.0032020323341128837,-0.0024930200842687707,0.00031248485421833926,0.0027341608897164323,-0.004561298968691348,-0.0017026607369210708,-0.0025324049913021617,0.0008283747078850733,-0.00016230164101168137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABE_OFAV_003,239085,-0.31822100938006465,-0.01851355548217896,-0.019395977070717572,-0.005915265166245624,-0.006851148385147586,-0.016543789467940724,-0.016894006568526604,-0.0005220823262829767,-0.01997907114651216,-0.0017382639105495542,0.02320591288915853,0.01515111531802775,-0.0062910925563137675,0.01843617378309162,-0.005023525167414905,-0.004547041611046627,0.003545122137865744,0.017626514863119353,-0.005920062594527044,-0.008027457245838426,0.0011028242048341222,-0.017664919023562372,-0.0003543616146311245,0.008032927992797057,-0.0006781010283673257,0.009041804877678264,-0.00737084574224995,-0.0008229397031279627,-0.007557157751827673,0.004229185193325169,-0.004766836144157373,-0.0016303322178171185,0.001280566140887161,-0.0004839889951906163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_011,239094,0.6436190630356813,-0.01966545924054774,-0.007346132771168745,-0.035216752699155786,0.18657967066542738,-0.09299016531858312,0.020166062381640086,0.060751661081680584,0.008474068955329305,0.06871005585483982,0.017430511961830965,0.00812416031561571,0.046930177088877985,0.009145594267120633,0.04890329060728671,-0.003876834977024122,0.005452426651058619,0.0005942481244447672,0.0006252157837964381,-0.00025927393360894126,-0.0007090947418368103,-0.0001334725749038645,7.872334082967195e-05,-6.899536443710667e-05,-0.0015628797812031767,-0.0010699877051565626,-0.0014989110612485203,-0.0002288899177086892,-0.0012029986655956082,-0.0003442655427382212,0.0015149172092386628,-0.0017574886960706935,-0.0011479484962261203,-5.678712793120436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_032,239109,0.6530506754927627,-0.03441094648662809,-0.02423608498068297,0.08404287689181693,-0.029777579336162596,-0.0125054912523784,0.011516811868595806,0.1530746255616821,0.0022060163927978597,0.020735820920688527,0.003340171178921825,-0.008396241912650131,-0.020535430289877005,-3.075827380525678e-05,-0.015389659913988626,0.007578960010565069,-0.01720593821679329,0.002668048522306714,0.0038038145163298643,-0.0002386818583638841,-0.0030976834368644504,0.00045880951817304285,-0.00150662388144129,0.003922869417261663,-0.009597467023902802,-0.002801691996630985,0.002603082771215983,0.0058375697842040376,0.001740376677109949,0.0010592561221064425,-0.004888679569366281,0.0059326264702818975,0.00461349242249742,0.00022467514758884536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
