sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
BDA_043,239118,0.44850157912024124,-0.0200838487468287,0.04980888767277696,0.007752978436244843,-0.007932449061520356,-0.05162941513579002,0.016042090913139524,-0.043955435417828204,0.011189488035877675,0.009673819846896262,-0.07590022338872923,-0.0044857789657517695,0.020174662469740805,-0.032291884333978366,-0.006590624601167955,0.028840146505581983,-0.011310913667979433,0.015000685082660363,0.01761044585567082,0.019252264292258472,-0.023910721022962537,0.0011379268767774692,-0.002770960581884854,-0.012219002525709047,0.017683263260131924,-0.03740281734839983,-0.005596413755295971,-0.002292878592608511,-0.0020549523064402413,0.0014962867415642142,0.0013413740545455163,-0.00030725860659177765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_109,239176,0.5221046482644593,-0.02685692790946039,0.07144618098646745,-0.011911709818639775,-0.02633122217726444,0.1179910230265617,-0.01277751662718341,0.04539757849836981,-0.0004053572672579252,0.0076889303274587,-0.034335192501032244,-0.12040692797097174,0.005161592665878555,-0.008238685896535841,-0.013996218820715538,-0.03955277904849369,-0.0024421341797610913,-0.016164806809726616,-0.02176689740509292,0.06975170832563098,0.03824054277329989,-0.012140754036926804,-0.005636850779803253,-4.6665537752460896e-05,0.0004229817691627045,0.002821455724645459,0.0012647356112673429,-0.0008382551515232989,-0.0003666093688794598,0.000249425397823192,0.00021353863826508254,-5.0376884222429915e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_130,239194,0.31088257033867317,0.031058840630593533,-0.18134108031676194,0.275148655125745,0.15646922680448183,-0.0638242588869882,0.02841185794972235,-0.0157142128796267,0.010123020334320679,0.012268822914670791,-0.12678297056872348,-0.03562786314766778,9.053919438650057e-05,-0.0024717177781092728,0.007764815320075218,0.039748463466587086,-0.0010564207120381099,0.011993711318297594,0.0023174038785887976,-0.013812076780319682,0.017841451478825883,-0.004418884365316748,0.0007074623686714363,0.0006851017615748435,-0.012725943274575975,0.0053186195310674835,-0.005979982436945506,0.006778556530942566,0.0030919487305774316,-0.0016036705080423367,-0.0011289437357128284,0.0002889803445365488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_139,239202,0.45043052913891185,-0.01990663863862657,0.04672770176425388,0.021960745449740544,0.007372611019297528,0.0024421109206435028,0.021571402879305975,-0.04347908120481878,0.003696933968987291,0.0007315138941733051,0.005140328586929866,0.04737696846490898,0.04844915014752919,-0.07713681026977044,-0.03380112105105582,-0.08513158708479535,0.013514018509110189,-0.006918709780895118,-0.019362333053690985,-0.004536526288870189,-0.010304360666999227,0.04342857255665278,0.02882402647132068,0.003553656265883669,-0.014588397988522253,-0.00039374344331709685,-0.004826525800856036,0.004244260086967457,0.001489210602217305,-0.0007451204054578021,-0.00030456135502644516,6.35592290136073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_144,239205,0.44467372934493177,-0.019924979550005543,0.05054531984969774,0.0015688603077624623,-0.013199125590796343,-0.05880523023091173,0.011357506726664942,-0.02580740966562125,0.010039783036804025,0.009636250044699611,-0.04231451530080622,0.028775009107853126,0.030662012363625625,-0.050353350681232374,-0.021122739571851065,-0.039326956502119544,0.018886068835469214,0.012243988859927443,0.007694617965824638,-0.030322055801119713,0.00853471179544363,-0.04657721096278357,-0.026059671910166237,0.02554288613580435,0.0064412919137359515,0.008586690554570101,0.005559798304717099,-0.003892049940981206,-0.0008160775827584532,0.0007834398828723353,-0.00021199285899607735,0.00012005339901105117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_158,239215,0.42968221985678573,-0.018485498903078164,0.04526936719713141,0.013319550310467724,-0.004512973898959063,-0.05180025994208331,0.01763239410676791,-0.0387478324559691,0.00975369562266898,0.009115757022832469,-0.05799241799498839,-0.0053799732632887655,0.007825472349282504,-0.009910681204534479,-0.0018500641405401622,0.007845051436180394,-0.0011366276163001872,0.005020973974898238,0.014917798389512592,0.012721563344109581,-0.013256799245312768,0.009266214713917746,0.003715138559657564,-0.018272046243185153,0.0034835951448919187,0.011363037492401092,0.004784658603680143,-0.0002934568617900551,0.0006240012004358495,-0.0016180547694165037,-0.0013466425389293333,0.00023712050833237707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_177,239233,0.44262404930362403,0.027084961529050662,-0.19756823592171832,0.37162933007791465,0.22432657792298988,0.024318835022056128,0.027912680827179334,0.05184850437133834,-0.03202723597809275,-0.007890142586273676,0.12440504685650927,0.02628242486244466,-0.008700903431310785,0.020430471508907505,0.002955512523633334,-0.022490997391593687,-0.0011910469943984872,-0.0074589568358380915,0.006677388634575527,0.009657481046968102,-0.01019195532684855,0.0002892976764766134,-0.005330822949479371,-0.002854632126012011,0.009703328060319361,-0.0032293208932459697,0.003759635723111529,-0.004196296451466701,-0.0018517638198122203,0.0009619667542288763,0.0006348864755395893,-0.00016027238520786996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_207,239257,0.4645617842603958,-0.02186273482481987,0.05723576288729784,5.98633262841874e-05,-0.018527066520738596,0.006953347194690857,0.006670574732295658,-0.02185074192914297,0.008361536512067507,0.00797253318057316,-0.02352570913626815,0.035495039429971204,0.0031536131906944025,-0.006905758784183261,0.009856868614302216,0.07166640408633546,-0.04307998022940053,-0.012306946205002663,-0.008363480746039181,0.025105138884060716,-0.025268375963977456,0.021762615128206125,0.009166661786156221,0.023583244777106063,-0.002874553812103101,0.0226743616215861,0.011645041642315054,-0.007778960557973976,-0.0031856281203103804,0.00214513270493151,0.0015993193630105761,-0.0003551471757934755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_211,239261,0.4784110587294526,-0.023825674744441236,0.06846393766232156,-0.04545818943696703,-0.04800005049045788,0.08814382918361599,0.0011792963053319496,-0.07431590589343105,0.0069652540527817535,-0.013557195717453268,0.06579911615789587,0.1153413677539398,0.008638059482992677,-0.021507119044629413,0.005686254239829872,0.049009161550181715,-0.009313739959885997,0.0071925840536465925,-0.013572922134093553,0.014063197653142569,0.032730806928966676,-0.012696310050641653,-0.004916906446078119,-0.031592265907268095,-0.0028885232239687785,0.0025859772676917318,-0.0034260209101722207,0.004755442528638617,0.002392528152570228,-0.0015167289205984,-0.0013280988951375212,0.0003394387585685426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDA_239,239280,0.5071465506982362,-0.02564352544721179,0.06846693631008526,-0.00993759934486203,-0.024112101814594826,0.10174141443578767,-0.004181249020275616,0.0021029874986589936,-0.0011249384516161217,-0.0002122748580734106,0.00785037019391102,-0.08053264176734327,-0.005791797422990149,0.009136512277844597,0.003756808072274698,0.016969472491276727,-0.04246981006854672,-0.05294498466082716,-0.06404720324554593,-0.062083496883347106,-0.018112229764244175,-0.002300047383780295,0.0008377873278782714,-0.00222830400676674,0.0014882565907237241,-0.00719315374492992,-0.0030290713947300216,0.0018040455867480687,0.0009067994468651213,-0.0005632309243336455,-0.0006262171130716635,0.00016202454543391898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
