sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
A13/A4,1459331,-0.024641784716752296,-0.47130019771426507,-0.16924800346646948,-0.015362121580798778,-3.1249911420031883e-18,0.04078973648251151,0.06145210065966159,0.13411258647611393,0.008793282800595971,0.022871280548687655,0.018577811840636192,-0.01216949446873587,-0.00026884590328629497,-0.0028955226054818957,-0.006788898522468281,0.004945578113110517,-0.00983002827945256,-0.0014980045760453564,-2.0142606652158383e-06,-0.0008680772697402515,9.241122185624419e-07,-7.792917060718799e-06,-9.639072142984061e-06,-7.605220847321594e-08,-1.0100220149494033e-06,-0.0002298338514434093,4.9067301948759055e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4a-A4.3-A4eq-A4s-A4e-A4o-A4ep,1459346,-0.39721541234318525,0.04758366616852383,-0.005481145744377565,-0.294645407221538,-2.1388983950619042e-16,-0.12631956477388662,-0.033581475450572155,0.08761355344688515,0.006753120936961691,0.03536975332609304,-0.06314728595368732,0.08836732932406761,0.00027549475395991413,-0.009634488088640538,0.0359485733285668,-0.003845169786391018,0.010169733501024231,0.01732135717426784,3.336498118378974e-06,0.0016023815732281875,-8.216165906154147e-07,2.2453863242694347e-05,3.32146744018351e-05,3.386059286286945e-07,7.561560170963345e-06,0.00024465709480400906,-5.2937986629699886e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4z-A4cx,1459347,0.09144944033831191,-0.040901032384128046,0.610896824702221,0.006404355651776763,-0.5,0.0002750953392516728,0.016207922670157172,0.0467944511787988,0.0025627672878521515,0.004443711558553079,0.008110093854930792,-0.006504989182610926,-0.0006350066815345959,0.0008657228845820875,-0.006370070988863204,0.0006603654145752843,-0.003650421645213929,-0.0006797259528977897,-6.431749269524368e-07,-0.0004410398659995861,1.6320892231876314e-07,-4.633426165025776e-06,-5.756070449917438e-06,-4.7447308260577504e-08,-7.5076227049344e-07,-1.3642624063398632e-05,1.4885689290480536e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3at-A3bi-A3bu,1466047,0.46637073166397003,0.39911904226355444,-0.024097962144213104,0.0021201904090928985,-2.2764877891826157e-17,-0.006064480481719581,-0.011020422008500402,-0.029501797183751902,-0.03429896236309738,-0.010121591116577542,-0.009331011366554218,0.009053966278026708,0.005833097942818706,-0.030603528983421245,0.02395041983243084,0.031021196236005168,-0.038475769252013625,-0.0054385323355060295,-5.874420376775509e-06,-0.0024725435628656553,0.00038403943114210935,-3.2728297023363345e-05,-5.302792377926608e-05,-6.623056158440756e-07,-2.5717275795483413e-05,0.01148505429570703,-4.96947344005816e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4a-A4e,1458910,-0.4605615347953346,0.05860322191644386,-0.02784216367423808,-0.040576903581398455,4.63282840179569e-17,-0.11209510894893601,-0.026082059215784992,-0.03361999297993705,-0.0027318203603149977,-0.012744083812478409,0.01612006087768617,-0.004436172511953527,-0.006675127184832055,0.011974879671139376,-0.05009099516932173,0.051244099186412616,0.011599730892587371,0.025596128956594334,2.518283609483665e-06,0.00028592311586944717,-5.0509871773146835e-08,1.5473930311121633e-06,2.2826308658781195e-06,1.4883445695930453e-08,-2.6288307720491175e-07,-4.2921409604239854e-05,8.495128912804104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4a-A4.3-A4s-A4e,1458911,-0.4497437478579091,0.056690865110443855,-0.021709946193263087,-0.17737149092578897,-2.4877403537882783e-16,-0.047115164534130546,-0.018986151156534084,-0.03449529925751692,-0.0022682983361423537,-0.002891037457511891,-0.03680587822614698,0.036062233664242285,-0.007924972980148947,0.018110282831789795,-0.05750220416486919,-0.011128364076975972,-0.02924432800032134,-0.01421147757250931,-5.821067585319595e-06,-0.0032965356710510135,2.0488052621323955e-06,-5.636766410946304e-05,-8.730118781921474e-05,-9.322190974580977e-07,-2.1999308460179146e-05,-0.0007452297027863357,1.166393131738146e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4e-A4o-A4bg,1458915,-0.446283976273902,0.056197875259964024,-0.02540873081457346,-0.001379047168900647,1.2838193432328164e-16,-0.2085542159503111,0.02625718770472195,-0.003368930755122135,-0.0003423997389203795,-0.00551061197610951,0.029241864877010214,-0.03265452877410081,0.004172877370957576,-0.005038038956156924,0.010778940535827314,0.02556265670485112,0.0224440205836164,-0.024931522766641383,4.6870901207572907e-07,0.0005580456008993486,5.250779534839325e-07,-1.4433439062111632e-05,-3.318990723103798e-05,-4.826639625817004e-07,-1.5267856047991043e-05,-0.0006415453190531891,1.0664086196429608e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3-A3bw,1458919,0.46160314024760196,0.39352831942352884,-0.02253752681450592,0.0019054053647492096,1.5892460323704888e-16,-0.005151505613015244,-0.008143771729910217,-0.020917924681207276,-0.0979250628574588,0.05699564007730435,0.006520541758293035,-0.0018073433744156375,0.004910113571099012,-0.03743776525897358,-0.023365955704649912,-0.017059998154244183,0.01976611113441641,0.0027085179542847377,0.056326068648170906,0.0011155391683872493,-8.322848541300082e-06,8.442415535038295e-06,1.0672998839300194e-05,9.390815904486627e-08,1.922962578118009e-06,-0.0002559069622443409,-1.7560670871208067e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A1il,1458963,-0.4299543479820262,0.053367447575481765,-0.020314870098816325,0.23828773696572622,1.4791628623926572e-16,0.07020773168599674,-0.05070627071260621,0.023338096213459763,0.0017961278012925508,0.013723714128440917,-0.06432294347116839,-0.01822072113729627,0.04975855650315203,0.004640234099686244,0.008610302280537665,0.0021581500249611505,0.006793653978067933,-0.00042617027126228344,1.0713714243206506e-06,0.000746573646302306,-5.210256266874813e-07,1.4379914641278555e-05,2.24245192042199e-05,2.389377490610168e-07,5.551353600091637e-06,0.00018274061042745845,0.007407342889812121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4,1459475,-0.42995548594718447,0.05336763472665369,-0.020315652336007545,0.23828595897191782,3.2628370738149305e-16,0.07020749546411517,-0.050704166915555335,0.023339014999938314,0.0017961907188811645,0.013723538615759315,-0.0643195288093015,-0.018220410381844084,0.049755122718502805,0.004639732568395486,0.008609303578713617,0.002158550021200465,0.006791835153894303,-0.0004260220701721254,1.0709914773455192e-06,0.0007461755550269254,-5.202202773452383e-07,1.4358918532294749e-05,2.238100201986093e-05,2.3827909644884394e-07,5.525210281477931e-06,0.00018089235851760264,-0.00740758170192034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
