sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
A4/A4a,1458966,-0.23122739676786813,-0.09041248577489058,0.009159275980563732,-0.004404422063429475,-0.008753335428225316,0.00020345156515847994,-0.004039846228478519,0.005053251622911482,0.01942902695438311,2.0948291592875683e-05,-1.8918371312332387e-05,-0.003372654651296748,-4.191064671041635e-06,-0.0008648549657070544,0.0018810794098740344,-0.002752562162982464,0.0007535976994533469,0.0001420054750138777,-0.0003640447039998397,-0.004708249252297133,-0.00025855795244987675,6.587896428065448e-06,2.0463951702116224e-05,-0.00013057154163670755,-0.0013298270981748398,-0.00010207064970361986,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4e-A4a-A4o-A4bg,1458967,-0.2326500457149689,-0.09134478482494328,0.009606203306712344,-0.005477694494497154,-0.00945297023445211,0.00014466613634289143,-0.0053064513352017,-0.0039013315062275014,-0.013404027183775423,-0.00027989043491421947,-9.959010292588363e-06,-0.00045916108898916486,4.819395223403744e-05,-0.0004374325824186802,-0.0005168218795521779,-0.00013337704757397913,0.0002081851133510999,-0.0006625377020996888,0.00025794114698474564,0.002973592227564668,0.00014270259262054045,-3.8150683406498505e-06,-1.3027742897347613e-05,0.0004916423428929835,-0.0005753141615132445,-0.0010005221472157374,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3-A4o-A4bg,1458968,-0.22702855544716885,-0.08783692085246292,0.008361295317781226,0.0007467173982362872,0.0030188943861702813,-0.0002626517997518915,-6.315558120752598e-05,-0.005952050045078136,-0.014091284100770951,0.0003549618274454685,2.261606181189534e-05,0.0007589703979100092,-0.0015798429995475959,0.00020323121719414172,0.004106189007087689,-0.002907291493330351,-0.006177514066730696,0.0038880734522786942,4.3937975420373145e-05,0.002440838642478436,0.00022618995981738737,-5.845192461181108e-06,-1.58430970869881e-05,-0.0012572224066250256,-0.0013850705164928762,0.00022691331573977344,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3/A4,1459042,0.18260861561801184,-0.18362936913065975,-0.12446772506382751,-0.0278467649083523,-0.004195103746530739,0.0006777358195821256,0.002211645538945828,-0.003512095188556138,0.00044029395099264636,-0.00033152920450695483,-3.4918908484519804e-05,0.0011500083338521984,-0.0015207381865982796,-0.00017125800898845658,-2.8470533194200858e-05,-2.0371089410540846e-05,-7.222959641619654e-05,-6.435726094794566e-05,-3.0578362576193684e-07,5.978433821161583e-06,-1.7931538264539377e-05,-4.952539833929096e-07,-3.3394166076368302e-06,-5.369467766138099e-07,-1.9007495831675955e-06,7.78936823525839e-07,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4ct-A4cs-A4q,1459054,-0.23336150901739777,-0.09120139081241466,0.007782919257915068,-0.0034376755912509617,0.009438906921298989,-0.000616803726437307,0.012837491800197835,-0.003791049163409672,0.0059100192352424,0.004313155251077835,0.0003248448306046462,0.0323804825440484,0.010980810506625183,-0.001521936246355445,-0.0010343381246883155,-0.001208853454942511,0.00035925661109589103,-4.549734736046027e-05,-4.31634900215361e-05,-0.00041722311565783106,-1.3027972575726785e-06,-6.754289327555311e-07,-4.306468157462015e-06,3.097897103582605e-05,3.4542333534556164e-05,-1.3238698319089804e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4/A4.3-A4a-A4e-A4o-A4s-A4bg,1459170,-0.23811025905720176,-0.09468929536552577,0.010606011535797441,-0.011246289260331622,-0.019704342882094047,0.00047488194184258084,-0.00878907119125282,-0.0012926392896949546,-0.009069530003202118,-0.0006381989760421431,-2.901803359918162e-05,-0.0011763109198786328,0.0008392503549015895,-0.0008152557276200097,-0.0026119115895873136,0.0007766800081314703,-0.0023660537634460836,0.0017958662817059796,-8.153849831284645e-05,6.565102498106089e-06,7.24189361824266e-05,-2.9582632421696577e-06,-1.3783393605468822e-05,0.00044703716109910645,0.0020959720662660514,0.00019108495837578805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4.3,1459174,-0.22173829949462442,-0.08475541964253182,0.00791791561479275,0.0053884329748884905,0.006838338619898411,-0.000331996796183359,-0.0009412737488227233,-0.004859335889658442,-0.008841462098919345,0.0001671763849891832,2.323133616324391e-07,-0.0019393167936492752,-0.0005893519922326295,-0.0015551977228953362,0.0012366114787330958,-0.0033432588626185946,-0.0011482311738494338,0.0011148743019524538,-0.0002749152862591919,-0.003197874741904884,-0.0001642361155478873,3.967195693389871e-06,1.095391405991419e-05,0.0016815500641322219,0.0017022638998921548,-0.00014267102769074445,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A4-A4j,1459175,-0.22330292525439016,-0.08541636188568777,0.007211547281400172,0.0052246937793251624,0.013826111035167623,-0.0006089703275460835,0.006283237209400983,-0.002899380218691215,0.00510674152948135,0.0014601873653614212,6.753447103311358e-05,0.0008274985616379359,-0.0059601542169473885,-0.004752425115755578,0.008326057423215636,0.013180364437159434,0.0005378313514427243,0.00040568701733940813,-0.00013620969390317568,-0.0009487492603797881,3.059823523820567e-05,-2.447298042299589e-06,-1.2133868943764584e-05,9.213054545776584e-05,6.621644955745468e-05,-2.4925978635844775e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A1pt,1459265,-0.056401692575182155,0.28131982216604445,0.019391537468542403,0.009179234576366565,0.004193022604229819,-0.001033386817986671,-0.003338488783959526,0.007359008633024046,-0.001025242334524065,0.0007062131687682584,9.919525407568694e-05,-0.003191894093544708,0.0062755102743356885,0.0012183490095067845,0.00028905804240783703,0.00037507440418626945,0.002577797239721383,0.003253575675101797,-0.00014145006943506574,0.00017539495969455646,0.0075440854444577335,-1.3115072463293967e-05,-6.651716843827651e-05,-7.148393373018996e-06,-2.2324827785010644e-05,8.008609397818933e-06,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A13-A1pu,1459269,-0.0663780059977309,0.3148378619091194,0.0135985557158618,-0.0001588599871927243,-0.003259664995215471,0.0010985063676797473,0.0042420530969797515,-0.019056989687135276,0.004105583215836618,0.002630377700667859,0.0001223326031722314,-0.0015734168769014948,-0.0022556740195380015,-0.0012131992960955984,-0.0004263495956816042,-0.0008840781596252167,-0.00023802466923913761,-0.0006087295745997399,7.714542629059013e-05,-0.00021777014614063236,-0.0001852161429435948,3.3959946961510967e-06,2.943768008419158e-05,5.182792891912493e-06,1.9415666747024104e-05,-1.820807498274361e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
