sample,analysis_type_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
C1-C1c-C1b-C3-C42.2-C1bh,1460686,-0.034382485665197964,-0.03532695888068778,-0.0017967440904124146,-0.001512809067343524,-0.0013724823150217166,0.0031132713730891207,-0.0001753437897160415,0.00025181819105628576,0.004293994533325245,0.001842576651416178,0.005531468002929269,-0.0012653810637705274,-0.006929447253349027,0.00020552217074885343,1.0681995902538276e-05,9.212713017646278e-05,-3.6585153332061406e-05,3.7467224735543388e-06,0.0002045674156225597,1.5998027050000882e-05,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1-C1c-C1al-C1b-C72k,1461161,-0.040198760016676625,-0.04088625898229155,0.0007295471376133765,-0.0015902019384821365,0.008730664640108793,-0.0063847155541865075,0.00019850704853195152,-0.000155293123989738,-0.003080048649259144,-0.0013681365554533208,0.00019206326869413483,-0.00015572235149231294,0.0024376847598800676,-0.0003827268741227387,-1.673800082662281e-05,-0.0007980430017573259,0.00031436571710180436,5.61250867228531e-05,-0.0014644504447517102,-0.00011938978437682538,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1-C1c-C1b-C72k-C42.2,1460693,-0.03979855033496836,-0.04087923299322424,0.0016174932461400146,-0.0020218621206586104,0.0002678936928425511,0.0012753039838246127,0.0004344048119347472,0.0005896469716058249,9.849207819722482e-05,0.0032900354115568986,0.0011898249712900702,0.00020160725795576254,0.0039868982854200045,-0.00025459005285271994,-1.2717716370014614e-05,-0.00046937588453738015,6.440453333097739e-05,0.00024429599969120027,-0.0003792231053124684,-1.9234775867650125e-05,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C21-C3-C3an-C3bb-C3ack-C3rc,1463850,-0.004348885276507943,0.020190679616366915,0.03729038023657353,0.022235667463571855,0.00335625010584138,0.0009124602797763779,-0.00784146206071826,-0.013153522295950718,0.000698585007075022,-0.00015267695504646688,-1.983581387505119e-05,-0.002189662176235914,0.0002026055064850914,0.000740500139701738,2.8969570131410415e-05,-0.0005825310958440199,-0.0021406653657482194,-0.0009683562773736166,-5.8980017031760884e-05,0.00020860172840395322,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3/C3an/C21-C3bb-C3de-C3s,1463474,0.0010391850706683054,0.01611073368328518,0.014182188888422546,0.009342285516223545,0.004266693838340493,0.002639367300886752,-0.0024846052741684652,-0.0018775219406341637,0.0011857370275619378,-0.0006340258533703728,0.001117738933486534,0.0034053627718671976,-0.00013486257302879843,-0.00030867969164518586,-1.4348771593011705e-05,0.0025659573851981783,0.00224035973498276,0.0007710078735602727,-0.00021208014972650218,0.0007251586878726957,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3an/C3-C21-C3bb,1460916,0.0003746116739837402,0.014895465091939512,0.02317035632188757,0.012964303487529073,0.0028202145961876536,0.0010316353186179278,-0.005947877879819728,-0.00652878357880211,0.00039654858277788724,4.812436442313582e-06,0.00011934235337686565,0.0005659772373006826,-0.00010511557895035424,6.77721946152527e-05,3.2309075461749317e-06,0.0004585865725419127,0.002425296757134754,0.0012047275133726045,0.00024107623055820258,-0.0008269371743663167,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3xs-C3an-C3yu,1463501,-0.008732489922443814,0.035765362231818025,0.013432054593139502,-0.019393059297225086,0.009033534556380169,0.006351165453542736,-0.007223760066937216,0.006491559722239812,0.0018795740118989703,-0.001451355220851956,0.0017795469973879744,0.004936538088183883,-0.0002332771865780593,-0.0012808517782589932,-5.230742173310942e-05,-0.0004506969338764806,-0.00019610721985514898,-5.974967449673463e-05,5.298463146900469e-05,-1.942840612285856e-06,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3de-C3bb-C21ae-C3s-C3an-C21-C3cl-C3xx,1463506,-0.017512669420427684,0.05094693998386166,-0.008378391295262152,0.024767432501199206,0.004785343735146867,0.003983983431561483,0.00610771769126512,0.0028144116293485288,0.00013859931889387243,0.0002580516972837576,-2.4503132926044777e-05,0.0017393350782764492,-0.0002535029860105071,-2.567592017337872e-05,-1.0659434931420266e-06,-9.669424241789902e-05,-0.00046998686779111233,0.0005660524490378416,-1.0157180049360779e-05,-0.00010791056984587942,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3cl-C3xx-C3xw,1463515,-0.01382961008212047,0.04223135913925636,-0.02610889345220296,0.0023224262677741018,-0.004578523209400947,-0.0032877760845166863,0.00012618629368785355,-0.004062292676554857,3.8680067327895384e-05,0.00012519065422206914,0.00011578904220775437,-0.002492984528579604,0.00040539390949582976,0.0018374435318718066,7.426702369629826e-05,0.0034271637550864543,-0.0004784187081226846,-0.0002085689635895671,-0.00018912647391462973,-0.0002470532704725863,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C21-C3hj-C3an,1463021,0.007282503650346777,0.007062469346700963,0.0027153613826789305,-0.0008185138883392279,0.001971274180374147,0.001125782798871594,-0.0020715423795414777,0.0025440824143431514,6.13756777017295e-05,1.4106840464985709e-05,0.00046356920687694726,0.002827568207623321,-0.0002732832065065808,-0.0005095713936553753,-1.609667037930954e-05,-0.0005504071366144002,-0.0015052656312535596,-0.0007200964792237649,0.00014164539385320675,-0.0009197159527707645,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3-C3xs-C21-C3zt-C3yu,1463024,-0.032317600093465265,0.07705003187569882,0.005576373668058922,-0.04696542486510765,0.004591333944727216,0.002522697418163365,0.0036500240856499728,-0.003148970795870935,-0.00015432835636569492,0.0002126547513135812,-0.00044439375379467464,-0.001890064615440093,0.00011208164107303358,0.0005633395815283388,2.1717145578438965e-05,0.0003276669549690293,1.038343761087454e-05,4.1625368534732925e-05,-5.1225188444738355e-05,-9.009019338084068e-06,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
